CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
324808,35,57,20.0,1,19.0,966.66,23,0.0,1,1,0,0,1.5833333333333333,46.03142857142857,0.017241379310344827
324809,29,49,3.0,2,18.0,604.17,27,0.0,1,0,1,1,1.6333333333333333,151.0425,0.04
324810,31,14,13.0,3,18.0,881.44,7,0.0,0,0,1,1,0.4375,62.96,0.2
324811,41,51,10.0,1,0.0,695.6,8,0.0,1,0,1,1,1.2142857142857142,63.23636363636364,0.019230769230769232
324812,37,32,17.0,1,19.0,765.27,17,0.0,1,0,1,1,0.8421052631578947,42.515,0.030303030303030304
324813,40,33,20.0,1,11.0,590.01,8,0.0,1,1,0,1,0.8048780487804879,28.095714285714287,0.029411764705882353
324814,28,28,19.0,1,6.0,837.53,28,0.0,1,0,1,0,0.9655172413793104,41.8765,0.034482758620689655
324815,29,59,2.0,2,2.0,882.05,3,0.0,1,1,0,0,1.9666666666666666,294.01666666666665,0.03333333333333333
324816,35,46,18.0,0,18.0,904.87,12,0.0,1,0,1,0,1.2777777777777777,47.624736842105264,0.0
324817,37,50,26.0,1,11.0,656.91,19,0.0,1,1,0,0,1.3157894736842106,24.33,0.0196078431372549
324818,28,26,20.0,2,11.0,751.55,12,0.0,1,1,0,1,0.896551724137931,35.78809523809524,0.07407407407407407
324819,20,36,19.0,2,16.0,957.12,25,0.0,1,0,0,1,1.7142857142857142,47.856,0.05405405405405406
324820,41,38,29.0,3,13.0,645.52,9,0.0,0,0,1,0,0.9047619047619048,21.517333333333333,0.07692307692307693
324821,46,9,16.0,3,4.0,689.82,4,0.0,0,0,1,0,0.19148936170212766,40.57764705882353,0.3
324822,28,14,10.0,2,18.0,667.83,5,0.0,1,0,1,1,0.4827586206896552,60.71181818181819,0.13333333333333333
324823,31,58,25.0,1,2.0,736.57,14,0.0,0,0,1,0,1.8125,28.329615384615387,0.01694915254237288
324824,33,43,28.0,1,0.0,799.81,20,0.0,1,0,0,0,1.2647058823529411,27.57965517241379,0.022727272727272728
324825,21,10,2.0,1,12.0,718.73,5,0.0,0,0,0,1,0.45454545454545453,239.57666666666668,0.09090909090909091
324826,32,14,20.0,0,4.0,609.02,8,0.0,1,0,0,1,0.42424242424242425,29.00095238095238,0.0
324827,47,5,23.0,0,8.0,927.27,13,0.0,0,0,1,0,0.10416666666666667,38.63625,0.0
324828,33,43,25.0,0,14.0,823.72,18,0.0,1,1,0,1,1.2647058823529411,31.681538461538462,0.0
324829,41,13,27.0,1,2.0,606.55,6,0.0,0,1,0,1,0.30952380952380953,21.662499999999998,0.07142857142857142
324830,26,4,3.0,1,7.0,547.55,3,0.0,0,0,1,0,0.14814814814814814,136.8875,0.2
324831,29,29,26.0,2,4.0,609.5,14,0.0,0,1,0,1,0.9666666666666667,22.574074074074073,0.06666666666666667
324832,47,7,6.0,1,18.0,960.54,10,0.0,0,0,1,0,0.14583333333333334,137.22,0.125
324833,41,10,12.0,4,19.0,938.52,25,0.0,1,0,1,1,0.23809523809523808,72.19384615384615,0.36363636363636365
324834,25,60,7.0,1,0.0,894.4,18,0.0,1,1,0,0,2.3076923076923075,111.8,0.01639344262295082
324835,34,54,25.0,3,5.0,621.82,30,0.0,1,0,1,1,1.542857142857143,23.916153846153847,0.05454545454545454
324836,40,51,1.0,4,15.0,938.48,9,0.0,1,0,0,1,1.2439024390243902,469.24,0.07692307692307693
324837,43,55,4.0,3,6.0,861.16,2,0.0,1,0,1,1,1.25,172.232,0.05357142857142857
324838,50,27,30.0,0,15.0,764.75,22,0.0,1,0,1,1,0.5294117647058824,24.669354838709676,0.0
324839,43,6,28.0,0,10.0,727.12,12,0.0,0,1,0,0,0.13636363636363635,25.073103448275862,0.0
324840,27,9,4.0,1,2.0,764.2,30,0.0,1,1,0,1,0.32142857142857145,152.84,0.1
324841,44,59,23.0,3,15.0,516.33,17,0.0,1,0,1,1,1.3111111111111111,21.51375,0.05
324842,38,15,25.0,1,4.0,588.9,4,0.0,0,0,1,1,0.38461538461538464,22.65,0.0625
324843,42,8,5.0,2,1.0,856.13,23,0.0,1,0,1,1,0.18604651162790697,142.68833333333333,0.2222222222222222
324844,43,5,26.0,4,4.0,553.23,15,0.0,0,1,0,0,0.11363636363636363,20.490000000000002,0.6666666666666666
324845,40,33,1.0,0,7.0,519.08,12,0.0,1,0,1,0,0.8048780487804879,259.54,0.0
324846,29,59,8.0,0,4.0,625.35,26,0.0,1,0,0,1,1.9666666666666666,69.48333333333333,0.0
324847,43,54,5.0,2,1.0,937.83,10,0.0,1,0,0,1,1.2272727272727273,156.305,0.03636363636363636
324848,48,47,12.0,2,16.0,589.79,8,0.0,1,0,1,0,0.9591836734693877,45.36846153846154,0.041666666666666664
324849,48,24,28.0,3,17.0,548.87,18,0.0,1,0,1,1,0.4897959183673469,18.92655172413793,0.12
324850,30,29,8.0,3,11.0,760.51,4,0.0,0,0,0,1,0.9354838709677419,84.50111111111111,0.1
324851,38,55,10.0,3,12.0,681.41,9,0.0,0,1,0,1,1.4102564102564104,61.946363636363635,0.05357142857142857
324852,42,7,1.0,1,15.0,641.35,9,0.0,1,0,0,0,0.16279069767441862,320.675,0.125
324853,32,25,17.0,0,19.0,912.69,16,0.0,1,1,0,1,0.7575757575757576,50.705000000000005,0.0
324854,39,49,6.0,1,14.0,639.36,6,0.0,1,1,0,1,1.225,91.33714285714287,0.02
324855,42,50,24.0,4,8.0,755.72,20,0.0,1,1,0,0,1.1627906976744187,30.2288,0.0784313725490196
324856,43,30,17.0,4,1.0,859.86,21,0.0,1,1,0,1,0.6818181818181818,47.77,0.12903225806451613
324857,32,56,30.0,3,4.0,927.08,3,0.0,0,1,0,0,1.696969696969697,29.905806451612904,0.05263157894736842
324858,35,43,3.0,3,11.0,585.77,28,0.0,1,1,0,1,1.1944444444444444,146.4425,0.06818181818181818
324859,26,9,2.0,0,13.0,987.49,17,0.0,1,0,0,1,0.3333333333333333,329.16333333333336,0.0
324860,47,57,28.0,1,4.0,763.37,7,0.0,1,1,0,0,1.1875,26.323103448275862,0.017241379310344827
324861,46,44,7.0,0,1.0,736.53,26,0.0,1,1,0,1,0.9361702127659575,92.06625,0.0
324862,21,52,17.0,2,17.0,974.93,22,0.0,1,0,1,1,2.3636363636363638,54.16277777777778,0.03773584905660377
324863,26,32,16.0,2,1.0,506.63,3,0.0,0,1,0,1,1.1851851851851851,29.801764705882352,0.06060606060606061
324864,24,11,12.0,0,12.0,792.79,9,0.0,0,0,1,0,0.44,60.98384615384615,0.0
324865,26,43,2.0,2,19.0,574.3,2,0.0,0,0,0,1,1.5925925925925926,191.4333333333333,0.045454545454545456
324866,42,58,17.0,0,0.0,703.6,7,0.0,1,0,1,1,1.3488372093023255,39.08888888888889,0.0
324867,42,56,29.0,2,13.0,870.17,22,0.0,1,0,0,1,1.302325581395349,29.005666666666666,0.03508771929824561
324868,27,50,4.0,1,5.0,665.92,4,0.0,1,1,0,0,1.7857142857142858,133.184,0.0196078431372549
324869,28,41,14.0,0,15.0,948.44,11,0.0,0,1,0,0,1.4137931034482758,63.22933333333334,0.0
324870,50,50,1.0,0,16.0,974.65,4,0.0,0,0,1,0,0.9803921568627451,487.325,0.0
324871,32,16,29.0,2,7.0,725.87,9,0.0,1,1,0,0,0.48484848484848486,24.195666666666668,0.11764705882352941
324872,46,13,12.0,1,1.0,804.82,12,0.0,0,1,0,0,0.2765957446808511,61.909230769230774,0.07142857142857142
324873,28,20,27.0,2,6.0,624.22,13,0.0,1,0,1,1,0.6896551724137931,22.29357142857143,0.09523809523809523
324874,30,35,14.0,0,9.0,829.31,1,0.0,0,1,0,1,1.1290322580645162,55.28733333333333,0.0
324875,45,57,13.0,4,2.0,673.37,23,0.0,1,0,0,1,1.2391304347826086,48.097857142857144,0.06896551724137931
324876,28,33,22.0,1,13.0,633.04,7,0.0,0,0,1,0,1.1379310344827587,27.523478260869563,0.029411764705882353
324877,44,54,9.0,2,6.0,739.31,4,0.0,0,1,0,0,1.2,73.931,0.03636363636363636
324878,39,21,27.0,0,2.0,715.25,26,0.0,1,1,0,0,0.525,25.544642857142858,0.0
324879,42,49,20.0,1,1.0,567.38,10,0.0,0,0,0,0,1.1395348837209303,27.01809523809524,0.02
324880,46,30,29.0,2,17.0,986.22,15,0.0,1,0,0,0,0.6382978723404256,32.874,0.06451612903225806
324881,26,21,29.0,2,1.0,669.42,14,0.0,0,0,0,0,0.7777777777777778,22.314,0.09090909090909091
324882,40,30,26.0,0,8.0,602.59,25,0.0,1,0,0,1,0.7317073170731707,22.31814814814815,0.0
324883,39,31,28.0,2,20.0,631.01,9,0.0,0,1,0,1,0.775,21.75896551724138,0.0625
324884,31,6,24.0,1,16.0,880.81,8,0.0,0,1,0,0,0.1875,35.2324,0.14285714285714285
324885,23,44,24.0,0,14.0,691.89,4,0.0,0,1,0,0,1.8333333333333333,27.6756,0.0
324886,42,7,21.0,1,3.0,682.63,23,0.0,1,1,0,0,0.16279069767441862,31.028636363636362,0.125
324887,32,41,10.0,2,20.0,728.41,3,0.0,1,1,0,0,1.2424242424242424,66.21909090909091,0.047619047619047616
324888,23,32,28.0,0,19.0,884.97,7,0.0,0,0,0,0,1.3333333333333333,30.516206896551726,0.0
324889,49,55,9.0,2,6.0,558.93,3,0.0,1,0,1,1,1.1,55.892999999999994,0.03571428571428571
324890,23,32,12.0,0,1.0,736.75,20,0.0,1,1,0,1,1.3333333333333333,56.67307692307692,0.0
324891,40,45,25.0,2,9.0,614.44,4,0.0,1,0,1,0,1.0975609756097562,23.632307692307695,0.043478260869565216
324892,19,45,21.0,0,10.0,959.71,19,0.0,1,0,1,0,2.25,43.62318181818182,0.0
324893,33,8,4.0,3,8.0,674.31,1,0.0,0,0,0,1,0.23529411764705882,134.862,0.3333333333333333
324894,45,53,9.0,2,11.0,779.58,17,0.0,1,0,1,1,1.1521739130434783,77.958,0.037037037037037035
324895,48,55,18.0,2,17.0,700.45,1,0.0,0,1,0,0,1.1224489795918366,36.86578947368421,0.03571428571428571
324896,31,51,2.0,0,0.0,974.08,15,0.0,0,1,0,0,1.59375,324.6933333333333,0.0
324897,30,60,30.0,1,14.0,708.85,14,0.0,1,0,0,1,1.935483870967742,22.866129032258065,0.01639344262295082
324898,48,43,30.0,4,13.0,645.24,13,0.0,0,0,0,0,0.8775510204081632,20.8141935483871,0.09090909090909091
324899,28,13,27.0,0,2.0,670.95,14,0.0,0,1,0,1,0.4482758620689655,23.962500000000002,0.0
324900,35,5,13.0,1,2.0,563.6,4,0.0,0,0,1,0,0.1388888888888889,40.25714285714286,0.16666666666666666
324901,34,48,16.0,2,17.0,871.98,18,0.0,1,1,0,0,1.3714285714285714,51.29294117647059,0.04081632653061224
324902,32,8,10.0,1,18.0,667.24,13,0.0,0,1,0,0,0.24242424242424243,60.658181818181816,0.1111111111111111
324903,41,26,9.0,0,10.0,521.43,11,0.0,0,0,0,0,0.6190476190476191,52.142999999999994,0.0
324904,47,52,12.0,0,8.0,887.26,23,0.0,1,0,0,1,1.0833333333333333,68.25076923076924,0.0
324905,34,39,14.0,1,3.0,725.17,15,0.0,0,0,0,0,1.1142857142857143,48.34466666666666,0.025
324906,50,23,26.0,1,13.0,532.82,22,0.0,1,1,0,1,0.45098039215686275,19.734074074074076,0.041666666666666664
324907,40,52,25.0,2,18.0,746.86,5,0.0,0,0,0,1,1.2682926829268293,28.725384615384616,0.03773584905660377
324908,49,56,23.0,0,8.0,933.39,1,0.0,1,0,1,1,1.12,38.89125,0.0
324909,25,58,21.0,1,14.0,843.49,4,0.0,1,1,0,1,2.230769230769231,38.34045454545455,0.01694915254237288
324910,34,58,21.0,1,1.0,622.31,22,0.0,1,1,0,1,1.6571428571428573,28.28681818181818,0.01694915254237288
324911,38,60,11.0,1,7.0,953.29,22,0.0,1,1,0,0,1.5384615384615385,79.44083333333333,0.01639344262295082
324912,37,35,15.0,1,1.0,661.35,3,0.0,0,0,1,1,0.9210526315789473,41.334375,0.027777777777777776
324913,48,49,20.0,3,4.0,722.99,15,0.0,0,1,0,0,1.0,34.42809523809524,0.06
324914,50,27,4.0,0,0.0,822.42,29,0.0,1,1,0,1,0.5294117647058824,164.48399999999998,0.0
324915,50,53,6.0,1,1.0,567.67,14,0.0,0,0,0,0,1.0392156862745099,81.09571428571428,0.018518518518518517
324916,45,55,9.0,4,18.0,843.21,4,0.0,0,1,0,0,1.1956521739130435,84.321,0.07142857142857142
324917,23,50,21.0,0,9.0,719.72,25,0.0,1,0,1,1,2.0833333333333335,32.71454545454546,0.0
324918,40,31,5.0,3,16.0,901.9,8,0.0,1,1,0,1,0.7560975609756098,150.31666666666666,0.09375
324919,33,10,29.0,2,14.0,581.66,2,0.0,1,1,0,0,0.29411764705882354,19.388666666666666,0.18181818181818182
324920,47,4,25.0,0,5.0,928.58,30,0.0,1,0,1,1,0.08333333333333333,35.714615384615385,0.0
324921,19,42,19.0,1,12.0,684.43,4,0.0,1,1,0,0,2.1,34.2215,0.023255813953488372
324922,37,37,28.0,0,12.0,718.44,16,0.0,1,1,0,0,0.9736842105263158,24.773793103448277,0.0
324923,48,22,12.0,1,0.0,904.27,9,0.0,0,1,0,1,0.4489795918367347,69.55923076923077,0.043478260869565216
324924,21,5,17.0,1,20.0,974.24,15,0.0,1,1,0,0,0.22727272727272727,54.12444444444444,0.16666666666666666
324925,43,37,20.0,0,19.0,961.49,1,0.0,0,0,0,1,0.8409090909090909,45.78523809523809,0.0
324926,45,28,5.0,1,8.0,737.22,5,0.0,1,0,1,1,0.6086956521739131,122.87,0.034482758620689655
324927,40,1,27.0,3,8.0,886.24,9,0.0,1,0,1,0,0.024390243902439025,31.65142857142857,1.5
324928,46,29,12.0,0,0.0,957.2,7,0.0,0,0,1,1,0.6170212765957447,73.63076923076923,0.0
324929,46,54,2.0,4,3.0,843.34,10,0.0,0,1,0,0,1.148936170212766,281.11333333333334,0.07272727272727272
324930,50,16,22.0,3,6.0,763.13,12,0.0,1,0,1,0,0.3137254901960784,33.17956521739131,0.17647058823529413
324931,27,18,27.0,1,11.0,897.21,19,0.0,1,1,0,1,0.6428571428571429,32.043214285714285,0.05263157894736842
324932,24,3,26.0,2,20.0,746.16,6,0.0,1,0,1,0,0.12,27.635555555555555,0.5
324933,32,39,13.0,2,3.0,953.06,1,0.0,1,0,0,1,1.1818181818181819,68.07571428571428,0.05
324934,49,3,7.0,4,3.0,507.37,2,0.0,0,1,0,1,0.06,63.42125,1.0
324935,27,43,7.0,2,19.0,662.47,13,0.0,0,0,1,0,1.5357142857142858,82.80875,0.045454545454545456
324936,40,26,26.0,4,13.0,668.02,28,0.0,1,0,1,0,0.6341463414634146,24.741481481481483,0.14814814814814814
324937,41,40,4.0,3,20.0,859.88,5,0.0,1,1,0,0,0.9523809523809523,171.976,0.07317073170731707
324938,20,30,4.0,0,16.0,500.13,28,0.0,1,0,1,0,1.4285714285714286,100.026,0.0
324939,22,60,7.0,2,12.0,603.82,6,0.0,0,0,0,1,2.608695652173913,75.4775,0.03278688524590164
324940,19,48,8.0,1,1.0,722.81,13,0.0,1,0,1,1,2.4,80.31222222222222,0.02040816326530612
324941,45,4,17.0,0,10.0,659.18,27,0.0,1,1,0,1,0.08695652173913043,36.621111111111105,0.0
324942,31,8,21.0,0,1.0,808.45,8,0.0,0,0,0,0,0.25,36.747727272727275,0.0
324943,27,52,11.0,0,4.0,957.33,22,0.0,1,0,1,1,1.8571428571428572,79.7775,0.0
324944,50,37,26.0,2,13.0,647.85,8,0.0,0,1,0,1,0.7254901960784313,23.994444444444444,0.05263157894736842
324945,38,9,28.0,1,19.0,563.74,2,0.0,0,1,0,1,0.23076923076923078,19.439310344827586,0.1
324946,49,26,19.0,2,14.0,567.3,3,0.0,0,0,0,0,0.52,28.365,0.07407407407407407
324947,42,58,5.0,3,15.0,730.68,22,0.0,1,0,1,1,1.3488372093023255,121.77999999999999,0.05084745762711865
324948,26,35,27.0,1,3.0,670.52,28,0.0,1,0,1,0,1.2962962962962963,23.947142857142858,0.027777777777777776
324949,25,36,2.0,0,11.0,649.58,3,0.0,1,1,0,0,1.3846153846153846,216.52666666666667,0.0
324950,21,17,10.0,0,5.0,803.25,8,0.0,0,0,1,1,0.7727272727272727,73.02272727272727,0.0
324951,40,28,5.0,2,1.0,977.9,8,0.0,0,0,1,1,0.6829268292682927,162.98333333333332,0.06896551724137931
324952,36,7,4.0,3,18.0,846.95,20,0.0,1,1,0,0,0.1891891891891892,169.39000000000001,0.375
324953,47,36,12.0,2,12.0,818.03,4,0.0,1,0,0,1,0.75,62.925384615384615,0.05405405405405406
324954,40,46,29.0,1,10.0,524.52,26,0.0,1,0,0,1,1.1219512195121952,17.483999999999998,0.02127659574468085
324955,26,54,2.0,0,15.0,820.65,25,0.0,1,1,0,1,2.0,273.55,0.0
324956,41,12,17.0,1,2.0,668.7,4,0.0,0,1,0,1,0.2857142857142857,37.150000000000006,0.07692307692307693
324957,49,1,2.0,2,12.0,809.81,14,0.0,1,0,1,0,0.02,269.93666666666667,1.0
324958,33,27,17.0,3,17.0,614.09,8,0.0,1,1,0,1,0.7941176470588235,34.11611111111111,0.10714285714285714
324959,44,16,18.0,4,13.0,512.06,11,0.0,0,0,1,1,0.35555555555555557,26.95052631578947,0.23529411764705882
324960,28,35,29.0,2,12.0,716.21,15,0.0,1,0,0,1,1.206896551724138,23.87366666666667,0.05555555555555555
324961,42,38,29.0,0,3.0,615.17,28,0.0,1,0,0,0,0.8837209302325582,20.505666666666666,0.0
324962,24,54,18.0,0,18.0,964.31,24,0.0,1,0,0,0,2.16,50.75315789473684,0.0
324963,29,50,6.0,0,4.0,676.0,7,0.0,1,0,1,0,1.6666666666666667,96.57142857142857,0.0
324964,23,9,29.0,1,9.0,559.69,30,0.0,1,0,0,1,0.375,18.656333333333336,0.1
324965,23,38,9.0,2,11.0,953.42,21,0.0,1,0,1,0,1.5833333333333333,95.342,0.05128205128205128
324966,47,13,27.0,4,12.0,509.01,11,0.0,1,1,0,1,0.2708333333333333,18.17892857142857,0.2857142857142857
324967,43,32,18.0,4,13.0,579.23,8,0.0,0,0,0,0,0.7272727272727273,30.48578947368421,0.12121212121212122
324968,43,30,22.0,1,4.0,791.37,14,0.0,0,0,1,0,0.6818181818181818,34.407391304347826,0.03225806451612903
324969,32,25,26.0,2,12.0,920.62,15,0.0,0,0,0,1,0.7575757575757576,34.09703703703704,0.07692307692307693
324970,44,58,8.0,3,1.0,580.42,23,0.0,1,0,0,1,1.288888888888889,64.49111111111111,0.05084745762711865
324971,31,50,19.0,3,19.0,690.83,27,0.0,1,0,1,1,1.5625,34.5415,0.058823529411764705
324972,41,34,15.0,1,2.0,725.59,23,0.0,1,0,1,0,0.8095238095238095,45.349375,0.02857142857142857
324973,41,8,27.0,2,2.0,739.77,17,0.0,1,1,0,1,0.19047619047619047,26.420357142857142,0.2222222222222222
324974,47,54,28.0,2,11.0,716.47,13,0.0,1,0,1,0,1.125,24.70586206896552,0.03636363636363636
324975,35,4,26.0,3,7.0,852.19,20,0.0,1,1,0,1,0.1111111111111111,31.562592592592594,0.6
324976,33,54,17.0,3,11.0,868.22,30,0.0,1,0,0,1,1.588235294117647,48.23444444444445,0.05454545454545454
324977,43,26,7.0,2,17.0,532.82,9,0.0,1,0,0,0,0.5909090909090909,66.6025,0.07407407407407407
324978,25,8,10.0,1,0.0,612.67,26,0.0,1,0,0,0,0.3076923076923077,55.697272727272725,0.1111111111111111
324979,24,43,4.0,1,11.0,582.22,29,0.0,1,0,0,0,1.72,116.444,0.022727272727272728
324980,27,29,4.0,2,8.0,503.95,1,0.0,0,0,0,1,1.0357142857142858,100.78999999999999,0.06666666666666667
324981,29,3,2.0,2,4.0,590.77,11,0.0,1,1,0,1,0.1,196.92333333333332,0.5
324982,42,36,11.0,0,11.0,593.94,3,0.0,1,0,0,1,0.8372093023255814,49.495000000000005,0.0
324983,40,41,22.0,3,3.0,903.8,6,0.0,1,0,0,1,1.0,39.29565217391304,0.07142857142857142
324984,32,59,7.0,0,14.0,531.78,14,0.0,1,1,0,0,1.7878787878787878,66.4725,0.0
324985,32,59,17.0,2,16.0,691.12,27,0.0,1,0,1,0,1.7878787878787878,38.39555555555555,0.03333333333333333
324986,50,7,9.0,4,10.0,783.59,14,0.0,1,1,0,1,0.13725490196078433,78.35900000000001,0.5
324987,35,40,26.0,2,4.0,965.66,28,0.0,1,0,0,0,1.1111111111111112,35.76518518518518,0.04878048780487805
324988,47,11,7.0,3,5.0,776.37,3,0.0,1,1,0,0,0.22916666666666666,97.04625,0.25
324989,29,7,10.0,1,18.0,737.51,11,0.0,0,0,1,0,0.23333333333333334,67.04636363636364,0.125
324990,43,13,23.0,1,1.0,607.71,26,0.0,1,0,1,0,0.29545454545454547,25.321250000000003,0.07142857142857142
324991,33,26,12.0,2,7.0,516.29,8,0.0,1,1,0,0,0.7647058823529411,39.714615384615385,0.07407407407407407
324992,33,58,4.0,1,20.0,603.26,8,0.0,1,1,0,1,1.7058823529411764,120.652,0.01694915254237288
324993,28,3,13.0,2,10.0,972.91,1,0.0,0,0,1,0,0.10344827586206896,69.49357142857143,0.5
324994,45,7,24.0,1,11.0,967.26,3,0.0,1,0,0,0,0.15217391304347827,38.6904,0.125
324995,41,14,19.0,2,11.0,786.27,25,0.0,1,1,0,0,0.3333333333333333,39.3135,0.13333333333333333
324996,23,45,12.0,2,16.0,605.13,1,0.0,1,0,1,1,1.875,46.54846153846154,0.043478260869565216
324997,32,49,15.0,0,5.0,521.52,30,0.0,1,0,0,1,1.4848484848484849,32.595,0.0
324998,41,21,15.0,2,4.0,624.58,11,0.0,1,0,0,1,0.5,39.03625,0.09090909090909091
324999,40,60,20.0,3,19.0,820.89,4,0.0,0,0,1,0,1.4634146341463414,39.089999999999996,0.04918032786885246
325000,40,42,22.0,1,14.0,871.36,9,0.0,0,0,1,1,1.024390243902439,37.88521739130435,0.023255813953488372
325001,46,1,11.0,2,14.0,991.43,11,0.0,1,0,1,0,0.02127659574468085,82.61916666666666,1.0
325002,41,35,15.0,3,10.0,861.89,2,0.0,0,0,1,1,0.8333333333333334,53.868125,0.08333333333333333
325003,26,8,17.0,2,9.0,679.16,6,0.0,1,0,0,0,0.2962962962962963,37.73111111111111,0.2222222222222222
325004,45,48,10.0,2,1.0,945.26,1,0.0,1,0,0,1,1.0434782608695652,85.93272727272728,0.04081632653061224
325005,26,6,21.0,0,15.0,739.87,13,0.0,1,1,0,1,0.2222222222222222,33.63045454545455,0.0
325006,28,23,19.0,1,8.0,744.53,3,0.0,1,0,1,1,0.7931034482758621,37.2265,0.041666666666666664
325007,22,56,12.0,2,3.0,691.54,7,0.0,0,1,0,1,2.4347826086956523,53.19538461538461,0.03508771929824561
325008,49,40,10.0,4,1.0,536.92,24,0.0,1,1,0,0,0.8,48.810909090909085,0.0975609756097561
325009,22,30,8.0,0,6.0,720.88,10,0.0,1,1,0,0,1.3043478260869565,80.09777777777778,0.0
325010,45,53,17.0,4,18.0,590.99,5,0.0,0,0,1,1,1.1521739130434783,32.83277777777778,0.07407407407407407
325011,32,37,23.0,1,4.0,947.19,25,0.0,1,1,0,0,1.121212121212121,39.46625,0.02631578947368421
325012,36,41,19.0,3,18.0,575.62,12,0.0,1,0,0,0,1.1081081081081081,28.781,0.07142857142857142
325013,29,50,28.0,0,3.0,642.09,15,0.0,0,0,1,1,1.6666666666666667,22.14103448275862,0.0
325014,46,20,22.0,4,12.0,587.18,10,0.0,0,0,1,0,0.425531914893617,25.5295652173913,0.19047619047619047
325015,38,49,28.0,0,3.0,856.96,19,0.0,1,1,0,1,1.2564102564102564,29.55034482758621,0.0
325016,22,52,14.0,1,15.0,646.92,12,0.0,1,1,0,1,2.260869565217391,43.128,0.018867924528301886
325017,45,43,11.0,1,11.0,961.23,13,0.0,0,1,0,0,0.9347826086956522,80.1025,0.022727272727272728
325018,18,51,8.0,0,6.0,805.91,28,0.0,1,0,0,0,2.6842105263157894,89.54555555555555,0.0
325019,46,47,12.0,2,8.0,587.05,30,0.0,1,1,0,0,1.0,45.1576923076923,0.041666666666666664
325020,49,21,20.0,0,16.0,876.3,6,0.0,0,0,0,0,0.42,41.72857142857143,0.0
325021,49,34,18.0,1,15.0,772.41,16,0.0,1,1,0,1,0.68,40.65315789473684,0.02857142857142857
325022,41,24,10.0,1,7.0,997.46,3,0.0,1,0,0,0,0.5714285714285714,90.67818181818183,0.04
325023,39,29,11.0,0,6.0,615.08,3,0.0,1,0,0,1,0.725,51.25666666666667,0.0
325024,30,35,15.0,0,15.0,957.27,4,0.0,1,0,0,1,1.1290322580645162,59.829375,0.0
325025,43,52,11.0,2,18.0,598.38,14,0.0,0,0,0,0,1.1818181818181819,49.865,0.03773584905660377
325026,42,50,21.0,4,9.0,610.11,6,0.0,1,1,0,0,1.1627906976744187,27.73227272727273,0.0784313725490196
325027,50,20,21.0,4,14.0,677.51,25,0.0,1,1,0,0,0.39215686274509803,30.795909090909092,0.19047619047619047
325028,38,19,24.0,2,2.0,655.15,2,0.0,0,0,0,1,0.48717948717948717,26.206,0.1
325029,27,17,19.0,2,11.0,568.09,1,0.0,0,1,0,0,0.6071428571428571,28.404500000000002,0.1111111111111111
325030,32,8,2.0,3,7.0,627.23,24,0.0,1,1,0,0,0.24242424242424243,209.07666666666668,0.3333333333333333
325031,26,33,16.0,1,9.0,649.25,1,0.0,1,1,0,0,1.2222222222222223,38.19117647058823,0.029411764705882353
325032,47,50,7.0,2,7.0,988.48,4,0.0,1,0,1,0,1.0416666666666667,123.56,0.0392156862745098
325033,48,36,19.0,2,19.0,824.88,5,0.0,1,1,0,0,0.7346938775510204,41.244,0.05405405405405406
325034,48,11,27.0,1,6.0,604.06,3,0.0,0,1,0,1,0.22448979591836735,21.573571428571427,0.08333333333333333
325035,38,34,16.0,0,4.0,544.68,17,0.0,1,1,0,0,0.8717948717948718,32.04,0.0
325036,38,47,18.0,3,14.0,986.54,3,0.0,0,1,0,1,1.205128205128205,51.92315789473684,0.0625
325037,43,10,10.0,3,17.0,867.1,11,0.0,1,0,1,1,0.22727272727272727,78.82727272727273,0.2727272727272727
325038,29,32,26.0,1,16.0,536.87,3,0.0,1,1,0,0,1.0666666666666667,19.884074074074075,0.030303030303030304
325039,48,30,20.0,0,13.0,544.2,15,0.0,0,0,1,0,0.6122448979591837,25.914285714285718,0.0
325040,30,29,29.0,1,15.0,584.66,28,0.0,1,0,1,1,0.9354838709677419,19.488666666666667,0.03333333333333333
325041,18,46,29.0,1,19.0,890.55,3,0.0,1,0,1,0,2.4210526315789473,29.685,0.02127659574468085
325042,48,17,16.0,1,6.0,542.04,27,0.0,1,0,0,0,0.3469387755102041,31.88470588235294,0.05555555555555555
325043,24,23,28.0,2,3.0,705.77,29,0.0,1,0,1,0,0.92,24.336896551724138,0.08333333333333333
325044,21,59,25.0,2,19.0,996.44,13,0.0,0,1,0,0,2.6818181818181817,38.324615384615385,0.03333333333333333
325045,50,27,29.0,3,9.0,705.94,7,0.0,0,1,0,0,0.5294117647058824,23.531333333333336,0.10714285714285714
325046,24,30,23.0,0,20.0,524.59,8,0.0,0,1,0,1,1.2,21.857916666666668,0.0
325047,32,14,29.0,3,16.0,719.04,1,0.0,0,0,0,0,0.42424242424242425,23.968,0.2
325048,43,44,28.0,0,19.0,965.52,4,0.0,1,0,0,1,1.0,33.29379310344827,0.0
325049,37,23,17.0,1,19.0,719.02,9,0.0,0,1,0,0,0.6052631578947368,39.94555555555556,0.041666666666666664
