CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
15248,22,44,5.0,7,9.0,718.0,12,1.0,0,0,0,0,0,1.9130434782608696,119.66666666666667,0.15555555555555556
15249,59,53,26.0,3,16.0,183.0,23,1.0,0,0,0,0,1,0.8833333333333333,6.777777777777778,0.05555555555555555
15250,23,30,7.0,3,13.0,771.0,15,1.0,0,0,1,0,0,1.25,96.375,0.0967741935483871
15251,56,13,5.0,8,0.0,499.0,19,1.0,0,0,0,0,1,0.22807017543859648,83.16666666666667,0.5714285714285714
15252,55,49,23.0,7,28.0,486.0,27,1.0,0,1,0,0,1,0.875,20.25,0.14
15253,53,48,14.0,8,29.0,703.0,27,1.0,1,0,1,0,1,0.8888888888888888,46.86666666666667,0.16326530612244897
15254,58,20,29.0,2,4.0,269.0,3,1.0,1,0,0,0,1,0.3389830508474576,8.966666666666667,0.09523809523809523
15255,49,50,14.0,8,28.0,354.0,20,1.0,1,1,0,1,0,1.0,23.6,0.1568627450980392
15256,18,45,25.0,10,30.0,692.0,13,1.0,1,0,0,0,0,2.3684210526315788,26.615384615384617,0.21739130434782608
15257,37,30,9.0,9,17.0,668.0,17,1.0,1,0,1,0,0,0.7894736842105263,66.8,0.2903225806451613
15258,24,1,18.0,5,23.0,514.0,7,1.0,0,1,0,0,1,0.04,27.05263157894737,2.5
15259,44,27,16.0,8,12.0,194.0,12,1.0,0,1,0,0,1,0.6,11.411764705882353,0.2857142857142857
15260,32,54,5.0,2,9.0,532.0,24,0.0,1,0,0,0,1,1.6363636363636365,88.66666666666667,0.03636363636363636
15261,46,22,30.0,4,8.0,184.0,21,1.0,0,0,0,0,0,0.46808510638297873,5.935483870967742,0.17391304347826086
15262,64,10,3.0,6,28.0,213.0,8,1.0,0,0,0,0,1,0.15384615384615385,53.25,0.5454545454545454
15263,23,45,6.0,1,20.0,706.0,7,1.0,0,0,0,1,0,1.875,100.85714285714286,0.021739130434782608
15264,31,7,15.0,4,5.0,807.0,7,1.0,0,1,0,1,0,0.21875,50.4375,0.5
15265,37,28,2.0,8,17.0,164.0,29,1.0,1,0,0,0,0,0.7368421052631579,54.666666666666664,0.27586206896551724
15266,27,44,27.0,2,24.0,746.0,11,1.0,1,0,1,0,0,1.5714285714285714,26.642857142857142,0.044444444444444446
15267,26,40,6.0,7,7.0,151.0,5,1.0,1,0,0,0,0,1.4814814814814814,21.571428571428573,0.17073170731707318
15268,57,42,21.0,3,29.0,632.0,2,1.0,0,0,1,0,1,0.7241379310344828,28.727272727272727,0.06976744186046512
15269,47,34,22.0,1,2.0,160.0,11,1.0,0,0,1,1,0,0.7083333333333334,6.956521739130435,0.02857142857142857
15270,49,60,9.0,10,9.0,495.0,19,1.0,0,0,1,0,0,1.2,49.5,0.16393442622950818
15271,22,37,26.0,8,14.0,787.0,21,1.0,0,0,0,1,0,1.608695652173913,29.14814814814815,0.21052631578947367
15272,45,44,26.0,0,24.0,736.0,16,1.0,0,0,0,0,0,0.9565217391304348,27.25925925925926,0.0
15273,21,28,13.0,9,23.0,476.0,9,1.0,0,0,0,0,0,1.2727272727272727,34.0,0.3103448275862069
15274,33,29,29.0,4,8.0,383.0,10,1.0,1,0,0,0,1,0.8529411764705882,12.766666666666667,0.13333333333333333
15275,25,21,11.0,6,23.0,983.0,27,1.0,0,0,0,0,0,0.8076923076923077,81.91666666666667,0.2727272727272727
15276,57,2,26.0,7,15.0,414.0,8,1.0,1,1,0,0,0,0.034482758620689655,15.333333333333334,2.3333333333333335
15277,28,37,23.0,3,3.0,605.0,1,1.0,0,1,0,1,0,1.2758620689655173,25.208333333333332,0.07894736842105263
15278,54,13,1.0,5,5.0,999.0,1,1.0,1,0,1,0,0,0.23636363636363636,499.5,0.35714285714285715
15279,33,14,5.0,0,16.0,119.0,30,1.0,0,0,1,0,0,0.4117647058823529,19.833333333333332,0.0
15280,18,38,30.0,3,5.0,715.0,26,1.0,1,1,0,0,1,2.0,23.06451612903226,0.07692307692307693
15281,61,56,24.0,4,19.0,270.0,18,1.0,1,0,0,0,0,0.9032258064516129,10.8,0.07017543859649122
15282,60,16,23.0,7,16.0,667.0,22,1.0,0,1,0,1,0,0.26229508196721313,27.791666666666668,0.4117647058823529
15283,44,21,21.0,8,26.0,318.0,2,1.0,0,0,1,1,0,0.4666666666666667,14.454545454545455,0.36363636363636365
15284,29,30,5.0,3,8.0,421.0,28,1.0,0,0,0,1,0,1.0,70.16666666666667,0.0967741935483871
15285,40,45,23.0,8,20.0,707.0,3,1.0,1,1,0,0,0,1.0975609756097562,29.458333333333332,0.17391304347826086
15286,40,53,9.0,9,25.0,104.0,1,1.0,1,0,0,0,0,1.2926829268292683,10.4,0.16666666666666666
15287,52,22,1.0,0,12.0,478.0,3,1.0,0,0,0,0,1,0.41509433962264153,239.0,0.0
15288,20,30,4.0,7,17.0,991.0,25,1.0,0,0,1,1,0,1.4285714285714286,198.2,0.22580645161290322
15289,49,5,15.0,10,25.0,707.0,19,1.0,0,1,0,0,0,0.1,44.1875,1.6666666666666667
15290,52,56,11.0,7,4.0,533.0,17,1.0,1,0,0,1,0,1.0566037735849056,44.416666666666664,0.12280701754385964
15291,43,41,29.0,10,10.0,431.0,3,1.0,0,1,0,0,1,0.9318181818181818,14.366666666666667,0.23809523809523808
15292,53,11,4.0,9,4.0,133.0,21,1.0,0,1,0,1,0,0.2037037037037037,26.6,0.75
15293,35,24,8.0,10,22.0,803.0,17,1.0,0,0,1,0,0,0.6666666666666666,89.22222222222223,0.4
15294,29,41,8.0,3,26.0,473.0,28,1.0,1,1,0,0,0,1.3666666666666667,52.55555555555556,0.07142857142857142
15295,65,57,12.0,2,19.0,209.0,28,1.0,0,0,1,0,0,0.8636363636363636,16.076923076923077,0.034482758620689655
15296,35,12,26.0,6,28.0,746.0,8,1.0,1,0,0,0,1,0.3333333333333333,27.62962962962963,0.46153846153846156
15297,62,33,28.0,0,8.0,995.0,3,1.0,0,0,1,1,0,0.5238095238095238,34.310344827586206,0.0
15298,21,54,20.0,10,12.0,503.0,19,1.0,0,0,1,1,0,2.4545454545454546,23.952380952380953,0.18181818181818182
15299,31,52,29.0,0,18.0,481.0,17,1.0,1,1,0,1,0,1.625,16.033333333333335,0.0
15300,41,16,27.0,6,18.0,263.0,24,1.0,1,0,0,1,0,0.38095238095238093,9.392857142857142,0.35294117647058826
15301,46,35,11.0,4,13.0,303.0,19,1.0,1,1,0,0,1,0.7446808510638298,25.25,0.1111111111111111
15302,29,7,9.0,5,22.0,616.0,12,1.0,0,1,0,1,0,0.23333333333333334,61.6,0.625
15303,58,9,7.0,8,5.0,365.0,24,1.0,1,0,0,0,1,0.15254237288135594,45.625,0.8
15304,48,53,17.0,0,17.0,642.0,17,0.0,1,0,0,0,1,1.0816326530612246,35.666666666666664,0.0
15305,22,5,5.0,4,11.0,897.0,1,1.0,1,1,0,0,0,0.21739130434782608,149.5,0.6666666666666666
15306,24,4,28.0,0,7.0,407.0,21,1.0,0,1,0,0,0,0.16,14.03448275862069,0.0
15307,38,46,17.0,5,3.0,140.0,26,1.0,0,0,0,0,1,1.1794871794871795,7.777777777777778,0.10638297872340426
15308,20,48,6.0,0,29.0,784.0,2,1.0,1,0,1,0,0,2.2857142857142856,112.0,0.0
15309,36,43,6.0,1,10.0,822.0,21,1.0,0,1,0,0,0,1.162162162162162,117.42857142857143,0.022727272727272728
15310,39,18,25.0,2,22.0,238.0,25,1.0,0,0,1,0,1,0.45,9.153846153846153,0.10526315789473684
15311,20,2,30.0,0,14.0,123.0,7,1.0,0,0,0,0,0,0.09523809523809523,3.967741935483871,0.0
15312,35,33,14.0,5,12.0,818.0,16,1.0,1,0,0,0,1,0.9166666666666666,54.53333333333333,0.14705882352941177
15313,57,46,13.0,7,29.0,834.0,8,1.0,1,1,0,1,0,0.7931034482758621,59.57142857142857,0.14893617021276595
15314,32,20,10.0,0,28.0,621.0,17,1.0,0,0,1,1,0,0.6060606060606061,56.45454545454545,0.0
15315,40,13,9.0,9,6.0,553.0,4,1.0,1,0,1,1,0,0.3170731707317073,55.3,0.6428571428571429
15316,46,46,2.0,4,19.0,515.0,12,1.0,1,0,1,1,0,0.9787234042553191,171.66666666666666,0.0851063829787234
15317,43,51,13.0,7,29.0,783.0,28,1.0,1,0,1,1,0,1.1590909090909092,55.92857142857143,0.1346153846153846
15318,46,49,5.0,9,10.0,506.0,10,1.0,0,0,0,1,0,1.0425531914893618,84.33333333333333,0.18
15319,61,28,8.0,0,19.0,769.0,28,1.0,1,0,1,0,0,0.45161290322580644,85.44444444444444,0.0
15320,49,53,12.0,1,5.0,267.0,18,1.0,0,0,0,1,0,1.06,20.53846153846154,0.018518518518518517
15321,30,20,28.0,7,19.0,818.0,21,1.0,0,0,1,1,0,0.6451612903225806,28.20689655172414,0.3333333333333333
15322,59,60,29.0,7,20.0,949.0,28,1.0,0,0,0,1,0,1.0,31.633333333333333,0.11475409836065574
15323,65,32,17.0,5,25.0,646.0,15,1.0,0,1,0,1,0,0.48484848484848486,35.888888888888886,0.15151515151515152
15324,65,26,17.0,2,8.0,561.0,24,1.0,1,1,0,0,0,0.3939393939393939,31.166666666666668,0.07407407407407407
15325,63,32,23.0,1,6.0,152.0,7,1.0,0,0,0,0,1,0.5,6.333333333333333,0.030303030303030304
15326,19,39,4.0,2,13.0,739.0,26,1.0,1,1,0,1,0,1.95,147.8,0.05
15327,50,28,17.0,0,19.0,146.0,30,1.0,1,0,0,1,0,0.5490196078431373,8.11111111111111,0.0
15328,25,55,11.0,4,21.0,384.0,19,1.0,1,0,1,1,0,2.1153846153846154,32.0,0.07142857142857142
15329,36,32,21.0,4,12.0,625.0,6,1.0,0,1,0,0,1,0.8648648648648649,28.40909090909091,0.12121212121212122
15330,47,51,19.0,1,12.0,585.0,13,0.0,1,0,1,0,1,1.0625,29.25,0.019230769230769232
15331,49,12,3.0,4,15.0,908.0,16,1.0,1,1,0,0,0,0.24,227.0,0.3076923076923077
15332,55,45,6.0,4,24.0,364.0,16,1.0,1,0,0,1,0,0.8035714285714286,52.0,0.08695652173913043
15333,21,52,26.0,6,4.0,591.0,21,1.0,1,0,1,0,1,2.3636363636363638,21.88888888888889,0.11320754716981132
15334,45,57,7.0,7,16.0,767.0,24,1.0,1,0,0,0,0,1.2391304347826086,95.875,0.1206896551724138
15335,31,44,30.0,2,15.0,523.0,7,1.0,1,0,0,1,0,1.375,16.870967741935484,0.044444444444444446
15336,29,25,27.0,4,13.0,280.0,25,1.0,1,1,0,0,1,0.8333333333333334,10.0,0.15384615384615385
15337,28,47,27.0,1,30.0,910.0,9,1.0,1,0,1,1,0,1.6206896551724137,32.5,0.020833333333333332
15338,25,4,2.0,6,21.0,240.0,9,1.0,1,1,0,0,0,0.15384615384615385,80.0,1.2
15339,30,7,9.0,8,7.0,831.0,28,1.0,1,0,1,0,1,0.22580645161290322,83.1,1.0
15340,53,41,23.0,7,22.0,939.0,14,1.0,1,0,1,0,1,0.7592592592592593,39.125,0.16666666666666666
15341,39,53,5.0,10,23.0,892.0,20,1.0,1,0,0,1,0,1.325,148.66666666666666,0.18518518518518517
15342,41,11,29.0,7,28.0,642.0,7,1.0,0,1,0,1,0,0.2619047619047619,21.4,0.5833333333333334
15343,48,33,10.0,2,22.0,395.0,2,1.0,1,0,0,0,0,0.673469387755102,35.90909090909091,0.058823529411764705
15344,30,56,27.0,4,22.0,340.0,18,1.0,1,0,1,0,0,1.8064516129032258,12.142857142857142,0.07017543859649122
15345,44,22,24.0,0,27.0,718.0,22,1.0,0,0,0,0,1,0.4888888888888889,28.72,0.0
15346,56,18,27.0,9,12.0,973.0,28,1.0,0,0,1,0,1,0.3157894736842105,34.75,0.47368421052631576
15347,25,23,26.0,9,11.0,934.0,12,1.0,1,0,1,0,1,0.8846153846153846,34.592592592592595,0.375
15348,25,30,24.0,4,8.0,419.0,29,1.0,1,1,0,0,0,1.1538461538461537,16.76,0.12903225806451613
15349,33,14,7.0,10,5.0,595.0,4,1.0,0,1,0,0,1,0.4117647058823529,74.375,0.6666666666666666
15350,58,53,6.0,4,2.0,134.0,1,1.0,0,0,0,1,0,0.8983050847457628,19.142857142857142,0.07407407407407407
15351,26,25,4.0,7,1.0,835.0,29,1.0,0,0,0,1,0,0.9259259259259259,167.0,0.2692307692307692
15352,61,21,29.0,10,17.0,960.0,25,1.0,0,1,0,1,0,0.3387096774193548,32.0,0.45454545454545453
15353,41,16,27.0,1,2.0,216.0,18,1.0,0,1,0,0,0,0.38095238095238093,7.714285714285714,0.058823529411764705
15354,41,48,7.0,10,11.0,703.0,10,1.0,1,0,0,1,0,1.1428571428571428,87.875,0.20408163265306123
15355,55,60,19.0,3,10.0,499.0,6,1.0,0,1,0,0,1,1.0714285714285714,24.95,0.04918032786885246
15356,55,55,22.0,8,18.0,587.0,15,1.0,1,0,1,1,0,0.9821428571428571,25.52173913043478,0.14285714285714285
15357,21,33,27.0,8,30.0,709.0,22,1.0,0,0,1,0,1,1.5,25.321428571428573,0.23529411764705882
15358,40,40,21.0,8,8.0,590.0,24,1.0,1,1,0,0,0,0.975609756097561,26.818181818181817,0.1951219512195122
15359,23,30,15.0,10,16.0,573.0,17,1.0,1,1,0,0,1,1.25,35.8125,0.3225806451612903
15360,53,4,13.0,9,15.0,965.0,7,1.0,1,0,0,0,1,0.07407407407407407,68.92857142857143,1.8
15361,50,52,4.0,6,11.0,742.0,20,1.0,1,0,0,1,0,1.0196078431372548,148.4,0.11320754716981132
15362,65,53,28.0,1,17.0,158.0,26,1.0,0,0,1,0,1,0.803030303030303,5.448275862068965,0.018518518518518517
15363,39,9,15.0,6,1.0,919.0,23,1.0,1,1,0,0,1,0.225,57.4375,0.6
15364,43,17,30.0,7,2.0,707.0,30,1.0,0,0,0,0,0,0.38636363636363635,22.806451612903224,0.3888888888888889
15365,41,9,19.0,8,12.0,118.0,22,1.0,0,1,0,0,1,0.21428571428571427,5.9,0.8
15366,45,36,9.0,7,5.0,476.0,23,1.0,1,0,1,0,0,0.782608695652174,47.6,0.1891891891891892
15367,58,32,18.0,4,23.0,743.0,19,1.0,1,0,1,1,0,0.5423728813559322,39.10526315789474,0.12121212121212122
15368,31,50,5.0,8,16.0,669.0,1,1.0,1,1,0,1,0,1.5625,111.5,0.1568627450980392
15369,48,39,9.0,3,26.0,392.0,7,1.0,1,0,1,0,1,0.7959183673469388,39.2,0.075
15370,43,34,17.0,5,3.0,725.0,3,1.0,1,0,0,0,0,0.7727272727272727,40.27777777777778,0.14285714285714285
15371,62,25,16.0,4,8.0,451.0,4,1.0,1,0,0,1,0,0.3968253968253968,26.529411764705884,0.15384615384615385
15372,39,25,23.0,8,8.0,348.0,26,1.0,1,1,0,0,1,0.625,14.5,0.3076923076923077
15373,43,55,21.0,1,4.0,126.0,2,1.0,0,1,0,0,0,1.25,5.7272727272727275,0.017857142857142856
15374,48,46,1.0,8,22.0,806.0,23,1.0,0,0,0,0,1,0.9387755102040817,403.0,0.1702127659574468
15375,19,55,8.0,0,4.0,918.0,27,0.0,1,1,0,0,0,2.75,102.0,0.0
15376,39,60,18.0,5,20.0,812.0,26,1.0,1,0,1,0,0,1.5,42.73684210526316,0.08196721311475409
15377,55,10,12.0,8,22.0,688.0,2,1.0,0,1,0,1,0,0.17857142857142858,52.92307692307692,0.7272727272727273
15378,24,37,21.0,5,9.0,882.0,5,1.0,0,0,0,0,0,1.48,40.09090909090909,0.13157894736842105
15379,43,59,27.0,7,4.0,989.0,13,1.0,1,1,0,0,0,1.3409090909090908,35.32142857142857,0.11666666666666667
15380,51,1,3.0,7,0.0,740.0,6,1.0,0,0,1,0,1,0.019230769230769232,185.0,3.5
15381,64,38,10.0,5,6.0,244.0,16,1.0,1,1,0,0,1,0.5846153846153846,22.181818181818183,0.1282051282051282
15382,38,42,17.0,6,17.0,792.0,29,1.0,1,0,0,1,0,1.0769230769230769,44.0,0.13953488372093023
15383,40,33,9.0,8,3.0,320.0,1,1.0,0,1,0,0,1,0.8048780487804879,32.0,0.23529411764705882
15384,44,26,4.0,10,17.0,220.0,2,1.0,1,0,1,0,0,0.5777777777777777,44.0,0.37037037037037035
15385,40,11,2.0,7,27.0,718.0,21,1.0,1,0,0,1,0,0.2682926829268293,239.33333333333334,0.5833333333333334
15386,49,28,22.0,10,26.0,431.0,22,1.0,1,1,0,0,0,0.56,18.73913043478261,0.3448275862068966
15387,50,12,22.0,9,9.0,236.0,26,1.0,0,1,0,1,0,0.23529411764705882,10.26086956521739,0.6923076923076923
15388,34,17,2.0,7,11.0,178.0,22,1.0,1,0,0,0,1,0.4857142857142857,59.333333333333336,0.3888888888888889
15389,44,57,20.0,4,26.0,546.0,9,1.0,1,0,0,0,1,1.2666666666666666,26.0,0.06896551724137931
15390,27,30,13.0,10,7.0,679.0,16,1.0,1,1,0,0,0,1.0714285714285714,48.5,0.3225806451612903
15391,53,1,27.0,0,2.0,296.0,19,1.0,1,1,0,1,0,0.018518518518518517,10.571428571428571,0.0
15392,27,52,7.0,5,13.0,832.0,14,1.0,0,1,0,0,0,1.8571428571428572,104.0,0.09433962264150944
15393,30,41,18.0,10,20.0,643.0,5,1.0,0,0,0,0,1,1.3225806451612903,33.8421052631579,0.23809523809523808
15394,50,5,22.0,7,13.0,376.0,16,1.0,0,0,1,0,1,0.09803921568627451,16.347826086956523,1.1666666666666667
15395,34,42,28.0,6,17.0,961.0,26,1.0,1,0,0,0,1,1.2,33.13793103448276,0.13953488372093023
15396,49,56,13.0,9,19.0,863.0,19,1.0,1,0,1,1,0,1.12,61.642857142857146,0.15789473684210525
15397,53,18,24.0,4,15.0,884.0,2,1.0,0,0,1,1,0,0.3333333333333333,35.36,0.21052631578947367
15398,37,20,26.0,3,15.0,282.0,25,1.0,1,0,1,0,1,0.5263157894736842,10.444444444444445,0.14285714285714285
15399,63,7,20.0,9,3.0,487.0,29,1.0,1,0,0,0,0,0.109375,23.19047619047619,1.125
15400,51,33,23.0,0,29.0,954.0,14,1.0,0,0,0,0,1,0.6346153846153846,39.75,0.0
15401,64,59,24.0,7,17.0,261.0,20,1.0,0,1,0,0,0,0.9076923076923077,10.44,0.11666666666666667
15402,35,52,28.0,5,5.0,242.0,26,1.0,1,1,0,0,0,1.4444444444444444,8.344827586206897,0.09433962264150944
15403,34,26,20.0,9,19.0,964.0,23,1.0,1,0,1,0,0,0.7428571428571429,45.904761904761905,0.3333333333333333
15404,52,51,21.0,10,12.0,537.0,21,1.0,0,0,1,1,0,0.9622641509433962,24.40909090909091,0.19230769230769232
15405,43,33,20.0,6,20.0,572.0,1,1.0,0,1,0,0,0,0.75,27.238095238095237,0.17647058823529413
15406,60,25,5.0,7,9.0,406.0,18,1.0,1,0,0,1,0,0.4098360655737705,67.66666666666667,0.2692307692307692
15407,52,31,14.0,4,9.0,352.0,3,1.0,0,0,0,0,1,0.5849056603773585,23.466666666666665,0.125
15408,24,23,14.0,7,28.0,685.0,30,1.0,1,0,0,1,0,0.92,45.666666666666664,0.2916666666666667
15409,52,60,10.0,0,17.0,512.0,4,1.0,1,0,1,1,0,1.1320754716981132,46.54545454545455,0.0
15410,28,7,12.0,10,0.0,601.0,9,1.0,1,0,0,0,0,0.2413793103448276,46.23076923076923,1.25
15411,30,4,19.0,0,26.0,883.0,11,1.0,0,1,0,0,0,0.12903225806451613,44.15,0.0
15412,28,30,23.0,2,17.0,881.0,11,0.0,0,0,0,0,0,1.0344827586206897,36.708333333333336,0.06451612903225806
15413,55,55,7.0,10,19.0,994.0,4,1.0,1,0,0,1,0,0.9821428571428571,124.25,0.17857142857142858
15414,42,13,27.0,6,30.0,621.0,6,1.0,0,0,0,0,0,0.3023255813953488,22.178571428571427,0.42857142857142855
15415,46,28,27.0,7,20.0,920.0,13,1.0,1,0,1,0,0,0.5957446808510638,32.857142857142854,0.2413793103448276
15416,28,23,28.0,1,7.0,526.0,9,1.0,0,0,0,1,0,0.7931034482758621,18.137931034482758,0.041666666666666664
15417,30,33,15.0,9,11.0,609.0,16,1.0,0,1,0,0,1,1.064516129032258,38.0625,0.2647058823529412
15418,45,22,23.0,8,1.0,295.0,21,1.0,1,0,1,1,0,0.4782608695652174,12.291666666666666,0.34782608695652173
15419,61,23,2.0,5,20.0,802.0,1,1.0,1,0,1,0,0,0.3709677419354839,267.3333333333333,0.20833333333333334
15420,50,10,15.0,8,13.0,741.0,10,1.0,1,0,0,0,1,0.19607843137254902,46.3125,0.7272727272727273
15421,38,49,4.0,4,28.0,872.0,28,1.0,1,1,0,0,0,1.2564102564102564,174.4,0.08
15422,44,32,18.0,0,30.0,856.0,30,1.0,1,0,1,0,1,0.7111111111111111,45.05263157894737,0.0
15423,23,60,23.0,4,9.0,186.0,19,1.0,0,0,0,0,1,2.5,7.75,0.06557377049180328
15424,59,48,29.0,5,27.0,675.0,25,1.0,0,0,1,0,0,0.8,22.5,0.10204081632653061
15425,26,4,22.0,0,26.0,330.0,20,1.0,1,1,0,0,0,0.14814814814814814,14.347826086956522,0.0
15426,33,38,4.0,7,26.0,623.0,26,1.0,1,0,0,1,0,1.1176470588235294,124.6,0.1794871794871795
15427,57,14,21.0,10,9.0,949.0,27,1.0,1,0,1,0,0,0.2413793103448276,43.13636363636363,0.6666666666666666
15428,30,13,22.0,5,16.0,544.0,23,1.0,1,1,0,1,0,0.41935483870967744,23.652173913043477,0.35714285714285715
15429,55,35,27.0,5,30.0,701.0,30,1.0,0,0,1,1,0,0.625,25.035714285714285,0.1388888888888889
15430,55,38,6.0,3,9.0,273.0,9,1.0,0,1,0,0,0,0.6785714285714286,39.0,0.07692307692307693
15431,49,18,12.0,1,14.0,593.0,24,1.0,0,0,0,1,0,0.36,45.61538461538461,0.05263157894736842
15432,37,20,28.0,4,23.0,429.0,10,1.0,1,0,0,0,1,0.5263157894736842,14.793103448275861,0.19047619047619047
15433,24,2,24.0,3,16.0,913.0,9,1.0,0,1,0,0,0,0.08,36.52,1.0
15434,58,15,22.0,10,20.0,967.0,12,1.0,1,0,0,0,1,0.2542372881355932,42.04347826086956,0.625
15435,44,20,26.0,8,5.0,628.0,16,1.0,1,0,0,0,0,0.4444444444444444,23.25925925925926,0.38095238095238093
15436,32,30,15.0,10,12.0,176.0,11,1.0,0,0,0,1,0,0.9090909090909091,11.0,0.3225806451612903
15437,48,42,12.0,3,5.0,526.0,29,1.0,0,0,0,0,0,0.8571428571428571,40.46153846153846,0.06976744186046512
15438,60,56,29.0,3,30.0,620.0,9,1.0,0,0,0,0,0,0.9180327868852459,20.666666666666668,0.05263157894736842
15439,51,30,12.0,0,18.0,677.0,5,1.0,1,0,1,1,0,0.5769230769230769,52.07692307692308,0.0
15440,54,18,12.0,1,7.0,937.0,13,1.0,0,0,1,1,0,0.32727272727272727,72.07692307692308,0.05263157894736842
15441,56,33,23.0,3,18.0,311.0,25,1.0,1,0,0,1,0,0.5789473684210527,12.958333333333334,0.08823529411764706
15442,35,37,23.0,1,16.0,615.0,14,0.0,1,1,0,0,0,1.0277777777777777,25.625,0.02631578947368421
15443,33,46,30.0,6,16.0,267.0,23,1.0,1,0,1,1,0,1.3529411764705883,8.612903225806452,0.1276595744680851
15444,44,3,2.0,6,11.0,557.0,26,1.0,1,0,1,0,1,0.06666666666666667,185.66666666666666,1.5
15445,49,46,21.0,3,13.0,187.0,14,1.0,1,1,0,0,1,0.92,8.5,0.06382978723404255
15446,31,4,21.0,4,3.0,714.0,12,1.0,0,1,0,1,0,0.125,32.45454545454545,0.8
15447,63,4,28.0,7,25.0,499.0,23,1.0,0,0,0,0,0,0.0625,17.20689655172414,1.4
15448,31,4,1.0,7,4.0,598.0,11,1.0,1,0,1,1,0,0.125,299.0,1.4
15449,45,26,21.0,0,19.0,838.0,10,1.0,0,0,0,1,0,0.5652173913043478,38.09090909090909,0.0
15450,55,30,23.0,2,15.0,191.0,11,1.0,0,0,0,0,1,0.5357142857142857,7.958333333333333,0.06451612903225806
15451,20,18,11.0,7,5.0,768.0,17,1.0,1,0,1,0,0,0.8571428571428571,64.0,0.3684210526315789
15452,57,24,20.0,2,29.0,311.0,29,1.0,0,1,0,1,0,0.41379310344827586,14.80952380952381,0.08
15453,57,13,23.0,6,24.0,638.0,7,1.0,0,0,1,1,0,0.22413793103448276,26.583333333333332,0.42857142857142855
15454,51,41,30.0,0,18.0,797.0,22,1.0,1,0,1,1,0,0.7884615384615384,25.70967741935484,0.0
15455,46,46,20.0,6,30.0,225.0,2,1.0,1,0,1,0,0,0.9787234042553191,10.714285714285714,0.1276595744680851
15456,37,42,1.0,1,26.0,450.0,28,1.0,1,0,0,1,0,1.105263157894737,225.0,0.023255813953488372
15457,34,37,28.0,3,1.0,518.0,11,0.0,1,0,0,0,1,1.0571428571428572,17.862068965517242,0.07894736842105263
15458,32,44,5.0,9,10.0,223.0,7,1.0,0,1,0,0,1,1.3333333333333333,37.166666666666664,0.2
15459,64,44,19.0,5,4.0,133.0,2,1.0,1,0,0,1,0,0.676923076923077,6.65,0.1111111111111111
15460,22,57,6.0,1,13.0,629.0,5,0.0,1,0,1,0,0,2.4782608695652173,89.85714285714286,0.017241379310344827
15461,41,57,11.0,9,10.0,208.0,29,1.0,0,0,1,0,1,1.3571428571428572,17.333333333333332,0.15517241379310345
15462,33,32,2.0,0,1.0,286.0,4,1.0,1,1,0,0,0,0.9411764705882353,95.33333333333333,0.0
15463,43,38,17.0,1,25.0,759.0,2,1.0,0,0,1,0,1,0.8636363636363636,42.166666666666664,0.02564102564102564
15464,39,19,5.0,7,10.0,110.0,27,1.0,1,0,0,1,0,0.475,18.333333333333332,0.35
15465,26,19,1.0,6,0.0,464.0,2,1.0,1,0,1,1,0,0.7037037037037037,232.0,0.3
15466,25,41,5.0,9,7.0,694.0,28,1.0,1,0,1,1,0,1.5769230769230769,115.66666666666667,0.21428571428571427
15467,65,49,8.0,6,10.0,684.0,15,1.0,1,0,1,1,0,0.7424242424242424,76.0,0.12
15468,23,15,7.0,8,11.0,636.0,26,1.0,0,0,1,1,0,0.625,79.5,0.5
15469,44,56,30.0,4,18.0,397.0,4,1.0,0,1,0,0,1,1.2444444444444445,12.806451612903226,0.07017543859649122
15470,39,4,17.0,9,3.0,251.0,10,1.0,0,1,0,0,0,0.1,13.944444444444445,1.8
15471,42,18,23.0,0,9.0,225.0,30,1.0,1,0,0,0,0,0.4186046511627907,9.375,0.0
15472,65,41,23.0,2,17.0,332.0,10,1.0,0,0,1,1,0,0.6212121212121212,13.833333333333334,0.047619047619047616
15473,35,36,29.0,6,5.0,856.0,18,1.0,1,1,0,1,0,1.0,28.533333333333335,0.16216216216216217
15474,61,24,17.0,3,18.0,306.0,13,1.0,1,1,0,0,1,0.3870967741935484,17.0,0.12
15475,30,27,14.0,1,29.0,446.0,24,1.0,0,1,0,1,0,0.8709677419354839,29.733333333333334,0.03571428571428571
15476,25,2,10.0,7,2.0,976.0,16,1.0,0,0,1,0,0,0.07692307692307693,88.72727272727273,2.3333333333333335
15477,27,34,1.0,5,4.0,903.0,8,1.0,1,0,0,0,0,1.2142857142857142,451.5,0.14285714285714285
15478,62,10,15.0,3,5.0,855.0,6,1.0,1,1,0,1,0,0.15873015873015872,53.4375,0.2727272727272727
15479,37,33,7.0,5,4.0,746.0,24,1.0,1,1,0,1,0,0.868421052631579,93.25,0.14705882352941177
15480,19,46,28.0,0,27.0,358.0,6,1.0,0,0,1,0,0,2.3,12.344827586206897,0.0
15481,33,8,17.0,10,5.0,632.0,23,1.0,1,1,0,1,0,0.23529411764705882,35.111111111111114,1.1111111111111112
