CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
108703,58,45,29.0,10,16.0,297.0,28,1.0,1,0,0,0,1,0.7627118644067796,9.9,0.21739130434782608
108704,20,13,30.0,7,0.0,200.0,3,1.0,0,0,1,0,0,0.6190476190476191,6.451612903225806,0.5
108705,63,37,10.0,1,28.0,809.0,21,1.0,1,1,0,0,0,0.578125,73.54545454545455,0.02631578947368421
108706,37,3,28.0,9,8.0,410.0,1,1.0,0,0,0,0,1,0.07894736842105263,14.137931034482758,2.25
108707,40,53,10.0,10,27.0,150.0,5,1.0,1,0,1,0,1,1.2926829268292683,13.636363636363637,0.18518518518518517
108708,31,15,8.0,8,8.0,276.0,23,1.0,1,0,0,0,0,0.46875,30.666666666666668,0.5
108709,28,54,18.0,3,27.0,290.0,13,1.0,0,0,1,1,0,1.8620689655172413,15.263157894736842,0.05454545454545454
108710,38,2,3.0,1,30.0,381.0,7,1.0,0,1,0,0,0,0.05128205128205128,95.25,0.3333333333333333
108711,20,40,5.0,10,2.0,909.0,24,1.0,1,0,1,0,0,1.9047619047619047,151.5,0.24390243902439024
108712,45,39,28.0,6,7.0,725.0,13,1.0,1,0,0,1,0,0.8478260869565217,25.0,0.15
108713,54,36,21.0,0,4.0,250.0,16,1.0,0,1,0,0,0,0.6545454545454545,11.363636363636363,0.0
108714,41,6,27.0,8,11.0,333.0,10,1.0,1,1,0,0,1,0.14285714285714285,11.892857142857142,1.1428571428571428
108715,36,53,5.0,3,23.0,276.0,1,1.0,1,0,0,0,1,1.4324324324324325,46.0,0.05555555555555555
108716,39,41,20.0,5,12.0,279.0,25,1.0,0,0,1,0,0,1.025,13.285714285714286,0.11904761904761904
108717,63,5,28.0,5,30.0,339.0,2,1.0,1,1,0,0,0,0.078125,11.689655172413794,0.8333333333333334
108718,39,15,8.0,10,13.0,726.0,6,1.0,0,1,0,0,0,0.375,80.66666666666667,0.625
108719,30,46,16.0,3,0.0,458.0,12,1.0,1,0,0,0,0,1.4838709677419355,26.941176470588236,0.06382978723404255
108720,20,15,16.0,4,0.0,356.0,2,1.0,1,0,0,0,1,0.7142857142857143,20.941176470588236,0.25
108721,43,36,30.0,3,29.0,404.0,6,1.0,0,0,0,0,1,0.8181818181818182,13.03225806451613,0.08108108108108109
108722,58,45,16.0,3,23.0,428.0,2,1.0,1,1,0,0,1,0.7627118644067796,25.176470588235293,0.06521739130434782
108723,39,37,25.0,8,22.0,212.0,26,1.0,0,0,1,0,0,0.925,8.153846153846153,0.21052631578947367
108724,36,9,11.0,4,25.0,341.0,16,1.0,1,0,0,0,0,0.24324324324324326,28.416666666666668,0.4
108725,25,13,1.0,9,30.0,471.0,10,1.0,1,1,0,0,1,0.5,235.5,0.6428571428571429
108726,38,3,25.0,1,25.0,152.0,14,1.0,0,1,0,1,0,0.07692307692307693,5.846153846153846,0.25
108727,52,60,29.0,4,25.0,863.0,1,1.0,0,0,1,1,0,1.1320754716981132,28.766666666666666,0.06557377049180328
108728,63,30,15.0,8,19.0,909.0,15,1.0,1,0,0,1,0,0.46875,56.8125,0.25806451612903225
108729,29,59,1.0,3,18.0,565.0,7,1.0,1,0,0,1,0,1.9666666666666666,282.5,0.05
108730,31,49,1.0,3,15.0,315.0,13,1.0,1,0,1,0,0,1.53125,157.5,0.06
108731,34,55,10.0,3,8.0,976.0,14,1.0,1,0,1,1,0,1.5714285714285714,88.72727272727273,0.05357142857142857
108732,59,13,12.0,3,29.0,769.0,23,1.0,0,0,1,0,1,0.21666666666666667,59.15384615384615,0.21428571428571427
108733,51,39,11.0,2,13.0,827.0,27,1.0,0,0,1,0,0,0.75,68.91666666666667,0.05
108734,24,15,22.0,9,7.0,226.0,23,1.0,1,0,0,0,0,0.6,9.826086956521738,0.5625
108735,33,11,22.0,5,9.0,448.0,14,1.0,1,0,0,0,1,0.3235294117647059,19.47826086956522,0.4166666666666667
108736,32,32,14.0,8,17.0,805.0,27,1.0,1,0,0,1,0,0.9696969696969697,53.666666666666664,0.24242424242424243
108737,61,26,2.0,0,23.0,804.0,27,1.0,1,1,0,0,1,0.41935483870967744,268.0,0.0
108738,25,58,13.0,6,14.0,870.0,28,1.0,1,0,0,0,1,2.230769230769231,62.142857142857146,0.1016949152542373
108739,40,4,19.0,7,27.0,492.0,25,1.0,0,0,1,0,0,0.0975609756097561,24.6,1.4
108740,40,8,15.0,0,9.0,242.0,19,1.0,0,0,1,0,1,0.1951219512195122,15.125,0.0
108741,39,54,23.0,10,5.0,509.0,22,1.0,0,0,1,0,1,1.35,21.208333333333332,0.18181818181818182
108742,41,17,8.0,9,27.0,334.0,14,1.0,0,0,0,1,0,0.40476190476190477,37.111111111111114,0.5
108743,54,27,10.0,9,6.0,932.0,9,1.0,0,0,1,0,0,0.4909090909090909,84.72727272727273,0.32142857142857145
108744,35,51,30.0,1,30.0,919.0,7,1.0,1,0,1,0,1,1.4166666666666667,29.64516129032258,0.019230769230769232
108745,53,47,17.0,2,16.0,550.0,18,1.0,0,0,0,0,1,0.8703703703703703,30.555555555555557,0.041666666666666664
108746,24,26,14.0,4,18.0,902.0,12,1.0,0,1,0,0,0,1.04,60.13333333333333,0.14814814814814814
108747,28,35,15.0,3,12.0,574.0,27,1.0,1,0,0,0,1,1.206896551724138,35.875,0.08333333333333333
108748,29,30,27.0,5,18.0,418.0,23,1.0,0,0,0,1,0,1.0,14.928571428571429,0.16129032258064516
108749,38,12,20.0,4,18.0,238.0,9,1.0,1,0,1,0,0,0.3076923076923077,11.333333333333334,0.3076923076923077
108750,51,3,26.0,1,5.0,718.0,5,1.0,1,0,0,0,1,0.057692307692307696,26.59259259259259,0.25
108751,24,26,13.0,10,12.0,870.0,22,1.0,1,1,0,1,0,1.04,62.142857142857146,0.37037037037037035
108752,32,2,16.0,7,21.0,777.0,6,1.0,1,1,0,0,1,0.06060606060606061,45.705882352941174,2.3333333333333335
108753,56,39,23.0,5,8.0,243.0,27,1.0,1,0,1,0,1,0.6842105263157895,10.125,0.125
108754,26,17,25.0,6,22.0,813.0,15,1.0,0,0,0,1,0,0.6296296296296297,31.26923076923077,0.3333333333333333
108755,49,52,26.0,10,12.0,471.0,28,1.0,0,0,0,1,0,1.04,17.444444444444443,0.18867924528301888
108756,19,10,9.0,1,13.0,255.0,2,1.0,1,0,0,0,1,0.5,25.5,0.09090909090909091
108757,26,7,20.0,1,0.0,336.0,3,1.0,0,1,0,0,1,0.25925925925925924,16.0,0.125
108758,28,8,4.0,10,6.0,939.0,15,1.0,0,0,0,0,0,0.27586206896551724,187.8,1.1111111111111112
108759,22,3,5.0,2,18.0,369.0,15,1.0,0,0,0,0,0,0.13043478260869565,61.5,0.5
108760,61,16,7.0,10,21.0,237.0,9,1.0,0,1,0,0,0,0.25806451612903225,29.625,0.5882352941176471
108761,29,27,17.0,7,15.0,198.0,17,1.0,1,1,0,1,0,0.9,11.0,0.25
108762,65,51,28.0,10,28.0,430.0,29,1.0,0,0,1,0,1,0.7727272727272727,14.827586206896552,0.19230769230769232
108764,64,33,20.0,9,28.0,843.0,25,1.0,0,0,0,0,1,0.5076923076923077,40.142857142857146,0.2647058823529412
108765,27,23,30.0,6,7.0,693.0,26,1.0,0,1,0,0,0,0.8214285714285714,22.35483870967742,0.25
108766,36,11,20.0,6,3.0,855.0,9,1.0,0,0,0,0,0,0.2972972972972973,40.714285714285715,0.5
108767,46,43,18.0,7,24.0,944.0,20,1.0,0,0,1,0,1,0.9148936170212766,49.68421052631579,0.1590909090909091
108768,50,3,24.0,0,17.0,827.0,22,1.0,0,0,0,0,0,0.058823529411764705,33.08,0.0
108770,40,25,26.0,5,25.0,908.0,23,1.0,1,0,1,0,0,0.6097560975609756,33.629629629629626,0.19230769230769232
108771,53,44,11.0,1,3.0,995.0,24,1.0,0,1,0,0,0,0.8148148148148148,82.91666666666667,0.022222222222222223
108772,57,16,15.0,5,30.0,284.0,6,1.0,0,0,0,1,0,0.27586206896551724,17.75,0.29411764705882354
108773,20,26,27.0,0,30.0,100.0,13,1.0,1,0,0,0,1,1.2380952380952381,3.5714285714285716,0.0
108774,29,5,3.0,2,20.0,516.0,16,1.0,1,0,0,0,0,0.16666666666666666,129.0,0.3333333333333333
108775,37,9,26.0,8,23.0,592.0,6,1.0,0,0,0,0,0,0.23684210526315788,21.925925925925927,0.8
108776,57,9,12.0,4,7.0,712.0,17,1.0,1,0,1,1,0,0.15517241379310345,54.76923076923077,0.4
108777,35,14,22.0,7,6.0,995.0,21,1.0,0,0,1,1,0,0.3888888888888889,43.26086956521739,0.4666666666666667
108778,52,50,26.0,1,1.0,812.0,27,1.0,1,0,1,0,0,0.9433962264150944,30.074074074074073,0.0196078431372549
108779,51,3,29.0,5,21.0,830.0,26,1.0,1,1,0,0,0,0.057692307692307696,27.666666666666668,1.25
108780,30,34,17.0,3,30.0,843.0,7,1.0,0,0,0,0,1,1.096774193548387,46.833333333333336,0.08571428571428572
108781,31,9,7.0,7,18.0,192.0,26,1.0,0,0,1,1,0,0.28125,24.0,0.7
108782,45,38,29.0,8,12.0,808.0,29,1.0,1,1,0,0,0,0.8260869565217391,26.933333333333334,0.20512820512820512
108783,19,7,4.0,9,26.0,273.0,12,1.0,0,0,1,1,0,0.35,54.6,1.125
108784,38,46,9.0,2,22.0,571.0,30,1.0,0,0,0,0,1,1.1794871794871795,57.1,0.0425531914893617
108785,45,55,1.0,5,5.0,831.0,25,1.0,0,0,0,0,0,1.1956521739130435,415.5,0.08928571428571429
108786,57,49,18.0,3,5.0,647.0,19,1.0,0,0,0,0,0,0.8448275862068966,34.05263157894737,0.06
108787,30,23,2.0,6,3.0,678.0,6,1.0,0,1,0,0,0,0.7419354838709677,226.0,0.25
108788,36,39,12.0,7,3.0,811.0,23,1.0,0,0,0,0,0,1.054054054054054,62.38461538461539,0.175
108789,40,38,30.0,1,27.0,855.0,23,1.0,1,1,0,0,0,0.926829268292683,27.580645161290324,0.02564102564102564
108790,41,55,16.0,7,15.0,216.0,15,1.0,0,1,0,0,0,1.3095238095238095,12.705882352941176,0.125
108791,44,25,11.0,2,13.0,315.0,13,1.0,0,0,1,0,0,0.5555555555555556,26.25,0.07692307692307693
108792,18,52,11.0,4,21.0,237.0,11,1.0,0,0,0,0,1,2.736842105263158,19.75,0.07547169811320754
108793,45,57,17.0,5,7.0,402.0,22,1.0,0,0,0,0,0,1.2391304347826086,22.333333333333332,0.08620689655172414
108794,22,37,21.0,4,5.0,605.0,26,1.0,1,1,0,0,0,1.608695652173913,27.5,0.10526315789473684
108795,60,37,19.0,3,6.0,940.0,23,1.0,1,0,1,0,0,0.6065573770491803,47.0,0.07894736842105263
108796,24,2,28.0,9,22.0,299.0,25,1.0,1,1,0,0,1,0.08,10.310344827586206,3.0
108797,22,42,16.0,0,17.0,328.0,12,1.0,1,1,0,1,0,1.826086956521739,19.294117647058822,0.0
108798,52,59,27.0,1,24.0,453.0,26,1.0,0,1,0,0,1,1.1132075471698113,16.178571428571427,0.016666666666666666
108799,46,39,30.0,4,18.0,317.0,18,1.0,0,0,1,0,1,0.8297872340425532,10.225806451612904,0.1
108800,35,4,11.0,2,10.0,259.0,1,1.0,1,0,1,0,1,0.1111111111111111,21.583333333333332,0.4
108801,48,60,27.0,10,17.0,900.0,26,1.0,0,0,1,0,1,1.2244897959183674,32.142857142857146,0.16393442622950818
108802,65,48,15.0,4,25.0,711.0,26,1.0,0,0,0,0,0,0.7272727272727273,44.4375,0.08163265306122448
108803,34,52,30.0,6,17.0,208.0,17,1.0,1,1,0,0,0,1.4857142857142858,6.709677419354839,0.11320754716981132
108804,62,25,28.0,9,27.0,333.0,29,1.0,0,1,0,0,0,0.3968253968253968,11.482758620689655,0.34615384615384615
108805,27,52,4.0,10,12.0,539.0,8,1.0,1,0,1,0,1,1.8571428571428572,107.8,0.18867924528301888
108806,18,41,11.0,9,14.0,765.0,21,1.0,0,1,0,1,0,2.1578947368421053,63.75,0.21428571428571427
108807,50,38,1.0,9,2.0,811.0,24,1.0,1,0,1,0,0,0.7450980392156863,405.5,0.23076923076923078
108809,38,29,17.0,1,19.0,569.0,19,1.0,0,1,0,1,0,0.7435897435897436,31.61111111111111,0.03333333333333333
108810,35,39,29.0,5,30.0,210.0,20,1.0,1,0,0,0,0,1.0833333333333333,7.0,0.125
108811,63,51,12.0,6,4.0,637.0,17,1.0,1,0,0,0,0,0.796875,49.0,0.11538461538461539
108812,26,53,25.0,8,6.0,835.0,1,1.0,0,0,1,0,0,1.962962962962963,32.11538461538461,0.14814814814814814
108813,56,28,14.0,8,7.0,950.0,22,1.0,1,0,1,0,1,0.49122807017543857,63.333333333333336,0.27586206896551724
108814,48,34,7.0,10,11.0,672.0,18,1.0,0,0,1,0,0,0.6938775510204082,84.0,0.2857142857142857
108815,24,19,28.0,3,15.0,590.0,8,1.0,1,1,0,0,0,0.76,20.344827586206897,0.15
108816,33,17,1.0,7,19.0,644.0,20,1.0,1,1,0,0,1,0.5,322.0,0.3888888888888889
108817,46,29,23.0,8,15.0,154.0,17,1.0,0,0,0,0,1,0.6170212765957447,6.416666666666667,0.26666666666666666
108818,28,56,23.0,7,19.0,740.0,24,1.0,1,0,1,0,0,1.9310344827586208,30.833333333333332,0.12280701754385964
108819,20,18,13.0,1,30.0,373.0,12,1.0,1,0,1,0,0,0.8571428571428571,26.642857142857142,0.05263157894736842
108820,32,55,4.0,6,1.0,761.0,21,1.0,1,0,0,0,0,1.6666666666666667,152.2,0.10714285714285714
108821,24,49,21.0,0,10.0,177.0,23,1.0,1,1,0,0,1,1.96,8.045454545454545,0.0
108822,54,36,7.0,7,8.0,516.0,21,1.0,0,0,1,0,1,0.6545454545454545,64.5,0.1891891891891892
108823,51,46,2.0,8,25.0,290.0,27,1.0,0,0,1,1,0,0.8846153846153846,96.66666666666667,0.1702127659574468
108824,54,7,16.0,8,24.0,506.0,8,1.0,0,0,1,0,0,0.12727272727272726,29.764705882352942,1.0
108825,53,5,2.0,6,8.0,463.0,27,1.0,1,0,0,0,0,0.09259259259259259,154.33333333333334,1.0
108826,31,41,12.0,0,23.0,380.0,14,1.0,1,0,0,0,1,1.28125,29.23076923076923,0.0
108827,36,37,13.0,1,17.0,824.0,8,1.0,0,0,0,1,0,1.0,58.857142857142854,0.02631578947368421
108828,56,58,15.0,5,22.0,769.0,20,1.0,1,0,0,0,0,1.0175438596491229,48.0625,0.0847457627118644
108829,56,34,22.0,2,7.0,378.0,30,1.0,1,0,1,0,0,0.5964912280701754,16.434782608695652,0.05714285714285714
108830,35,11,16.0,4,24.0,571.0,23,1.0,1,0,0,1,0,0.3055555555555556,33.588235294117645,0.3333333333333333
108831,34,13,26.0,9,6.0,692.0,2,1.0,1,1,0,0,1,0.37142857142857144,25.62962962962963,0.6428571428571429
108832,44,22,13.0,4,3.0,655.0,3,1.0,0,0,1,1,0,0.4888888888888889,46.785714285714285,0.17391304347826086
108833,32,41,11.0,6,24.0,719.0,23,1.0,0,0,1,1,0,1.2424242424242424,59.916666666666664,0.14285714285714285
108834,42,10,5.0,4,0.0,962.0,27,1.0,1,0,1,1,0,0.23255813953488372,160.33333333333334,0.36363636363636365
108835,18,22,3.0,7,17.0,485.0,20,1.0,1,1,0,1,0,1.1578947368421053,121.25,0.30434782608695654
108836,58,4,16.0,8,22.0,347.0,16,1.0,0,0,0,1,0,0.06779661016949153,20.41176470588235,1.6
108837,38,43,3.0,0,19.0,671.0,22,1.0,0,1,0,0,1,1.1025641025641026,167.75,0.0
108838,29,48,13.0,2,30.0,866.0,6,1.0,1,1,0,0,1,1.6,61.857142857142854,0.04081632653061224
108839,33,7,24.0,1,17.0,938.0,15,1.0,0,0,1,1,0,0.20588235294117646,37.52,0.125
108841,24,8,14.0,1,4.0,358.0,1,1.0,0,1,0,0,1,0.32,23.866666666666667,0.1111111111111111
108842,36,23,17.0,7,6.0,966.0,1,1.0,0,0,1,0,0,0.6216216216216216,53.666666666666664,0.2916666666666667
108843,41,19,30.0,8,6.0,808.0,9,1.0,0,1,0,1,0,0.4523809523809524,26.06451612903226,0.4
108844,22,10,15.0,10,14.0,856.0,30,1.0,1,0,0,0,0,0.43478260869565216,53.5,0.9090909090909091
108845,56,18,10.0,4,22.0,472.0,2,1.0,1,0,1,0,0,0.3157894736842105,42.90909090909091,0.21052631578947367
108846,23,49,26.0,10,1.0,216.0,1,1.0,0,0,1,1,0,2.0416666666666665,8.0,0.2
108847,49,37,6.0,7,14.0,474.0,14,1.0,1,1,0,1,0,0.74,67.71428571428571,0.18421052631578946
108848,43,23,24.0,10,22.0,683.0,28,1.0,1,1,0,0,0,0.5227272727272727,27.32,0.4166666666666667
108849,41,16,24.0,5,23.0,521.0,30,1.0,1,0,1,0,0,0.38095238095238093,20.84,0.29411764705882354
108850,58,13,15.0,2,27.0,329.0,9,1.0,0,0,1,0,1,0.22033898305084745,20.5625,0.14285714285714285
108851,59,22,5.0,8,1.0,551.0,30,1.0,0,0,1,1,0,0.36666666666666664,91.83333333333333,0.34782608695652173
108852,31,34,8.0,4,23.0,989.0,26,1.0,0,1,0,0,0,1.0625,109.88888888888889,0.11428571428571428
108853,30,37,12.0,5,6.0,300.0,14,1.0,1,0,0,1,0,1.1935483870967742,23.076923076923077,0.13157894736842105
108854,64,40,19.0,1,19.0,224.0,26,1.0,0,1,0,0,1,0.6153846153846154,11.2,0.024390243902439025
108855,19,20,17.0,8,12.0,624.0,9,1.0,1,0,0,1,0,1.0,34.666666666666664,0.38095238095238093
108856,28,41,23.0,6,4.0,441.0,7,1.0,0,0,0,1,0,1.4137931034482758,18.375,0.14285714285714285
108857,49,14,22.0,4,28.0,172.0,26,1.0,0,0,0,1,0,0.28,7.478260869565218,0.26666666666666666
108858,22,2,6.0,5,3.0,599.0,27,1.0,1,0,0,0,0,0.08695652173913043,85.57142857142857,1.6666666666666667
108859,52,3,26.0,2,8.0,869.0,3,1.0,0,0,1,0,1,0.05660377358490566,32.18518518518518,0.5
108860,24,4,27.0,10,4.0,749.0,16,1.0,1,0,1,1,0,0.16,26.75,2.0
108861,55,30,19.0,7,21.0,908.0,14,1.0,0,1,0,0,0,0.5357142857142857,45.4,0.22580645161290322
108862,18,6,4.0,9,27.0,486.0,19,1.0,0,0,0,1,0,0.3157894736842105,97.2,1.2857142857142858
108863,46,54,3.0,8,9.0,416.0,17,1.0,1,0,0,0,1,1.148936170212766,104.0,0.14545454545454545
108864,53,14,21.0,1,21.0,819.0,26,1.0,1,0,1,0,1,0.25925925925925924,37.22727272727273,0.06666666666666667
108865,31,6,27.0,4,12.0,114.0,6,1.0,1,0,1,1,0,0.1875,4.071428571428571,0.5714285714285714
108866,58,4,7.0,3,19.0,188.0,10,1.0,0,1,0,0,0,0.06779661016949153,23.5,0.6
108867,22,7,8.0,7,28.0,258.0,4,1.0,0,0,0,1,0,0.30434782608695654,28.666666666666668,0.875
108868,38,40,13.0,0,29.0,974.0,20,1.0,1,1,0,0,0,1.0256410256410255,69.57142857142857,0.0
108869,19,27,9.0,5,24.0,155.0,14,1.0,0,0,1,0,0,1.35,15.5,0.17857142857142858
108870,50,50,15.0,7,15.0,792.0,30,1.0,1,1,0,0,0,0.9803921568627451,49.5,0.13725490196078433
108871,63,5,30.0,0,25.0,199.0,3,1.0,1,0,1,0,1,0.078125,6.419354838709677,0.0
108872,44,28,5.0,0,25.0,492.0,6,1.0,0,0,1,0,1,0.6222222222222222,82.0,0.0
108873,40,53,21.0,7,19.0,569.0,18,1.0,1,1,0,0,0,1.2926829268292683,25.863636363636363,0.12962962962962962
108874,21,18,18.0,8,10.0,881.0,22,1.0,0,1,0,0,0,0.8181818181818182,46.36842105263158,0.42105263157894735
108875,36,49,2.0,9,18.0,231.0,15,1.0,1,0,0,1,0,1.3243243243243243,77.0,0.18
108876,29,20,16.0,9,11.0,674.0,7,1.0,0,0,1,0,1,0.6666666666666666,39.64705882352941,0.42857142857142855
108877,21,37,21.0,1,28.0,110.0,25,1.0,1,0,1,1,0,1.6818181818181819,5.0,0.02631578947368421
108878,33,3,7.0,5,14.0,775.0,28,1.0,0,1,0,1,0,0.08823529411764706,96.875,1.25
108879,23,48,24.0,6,21.0,268.0,11,1.0,1,0,0,1,0,2.0,10.72,0.12244897959183673
108880,63,35,14.0,4,21.0,326.0,3,1.0,0,1,0,1,0,0.546875,21.733333333333334,0.1111111111111111
108881,36,39,23.0,7,18.0,138.0,15,1.0,0,0,1,1,0,1.054054054054054,5.75,0.175
108882,55,11,19.0,7,28.0,752.0,28,1.0,1,1,0,1,0,0.19642857142857142,37.6,0.5833333333333334
108883,45,35,16.0,7,0.0,504.0,1,1.0,1,1,0,0,0,0.7608695652173914,29.647058823529413,0.19444444444444445
108884,63,38,26.0,9,24.0,161.0,14,1.0,0,1,0,0,0,0.59375,5.962962962962963,0.23076923076923078
108885,52,59,9.0,0,23.0,678.0,4,1.0,0,1,0,1,0,1.1132075471698113,67.8,0.0
108886,26,33,6.0,8,22.0,565.0,10,1.0,0,0,1,0,1,1.2222222222222223,80.71428571428571,0.23529411764705882
108887,23,1,12.0,0,29.0,665.0,4,1.0,1,0,1,1,0,0.041666666666666664,51.15384615384615,0.0
108888,32,46,23.0,9,11.0,979.0,7,1.0,1,0,1,0,0,1.393939393939394,40.791666666666664,0.19148936170212766
108889,37,12,19.0,9,7.0,784.0,17,1.0,0,1,0,0,1,0.3157894736842105,39.2,0.6923076923076923
108890,41,60,26.0,5,19.0,508.0,9,1.0,1,0,0,0,0,1.4285714285714286,18.814814814814813,0.08196721311475409
108891,51,26,20.0,7,20.0,443.0,22,1.0,1,0,0,0,0,0.5,21.095238095238095,0.25925925925925924
108892,34,60,9.0,6,23.0,840.0,27,1.0,0,0,0,0,1,1.7142857142857142,84.0,0.09836065573770492
108893,41,45,23.0,6,9.0,316.0,23,1.0,1,0,1,1,0,1.0714285714285714,13.166666666666666,0.13043478260869565
108894,22,6,1.0,9,4.0,360.0,21,1.0,1,0,0,0,0,0.2608695652173913,180.0,1.2857142857142858
108895,22,27,9.0,2,26.0,364.0,20,1.0,0,1,0,0,0,1.173913043478261,36.4,0.07142857142857142
108896,35,30,16.0,9,1.0,894.0,14,1.0,0,0,0,0,1,0.8333333333333334,52.588235294117645,0.2903225806451613
108897,61,16,26.0,8,4.0,583.0,24,1.0,0,1,0,0,1,0.25806451612903225,21.59259259259259,0.47058823529411764
108899,64,43,10.0,0,20.0,431.0,6,1.0,1,1,0,1,0,0.6615384615384615,39.18181818181818,0.0
108900,39,53,27.0,5,16.0,925.0,13,1.0,1,1,0,0,0,1.325,33.035714285714285,0.09259259259259259
108901,23,12,6.0,1,1.0,247.0,15,1.0,0,0,1,0,0,0.5,35.285714285714285,0.07692307692307693
108902,26,56,24.0,6,14.0,753.0,8,1.0,1,1,0,0,0,2.074074074074074,30.12,0.10526315789473684
108903,63,3,2.0,1,30.0,108.0,22,1.0,0,0,1,0,1,0.046875,36.0,0.25
108904,43,1,6.0,6,4.0,799.0,28,1.0,0,1,0,1,0,0.022727272727272728,114.14285714285714,3.0
108905,39,2,16.0,2,29.0,194.0,4,1.0,1,1,0,1,0,0.05,11.411764705882353,0.6666666666666666
108906,60,19,6.0,4,14.0,105.0,21,1.0,1,0,0,1,0,0.3114754098360656,15.0,0.2
108907,59,36,25.0,5,16.0,558.0,26,1.0,0,1,0,1,0,0.6,21.46153846153846,0.13513513513513514
108908,51,5,5.0,1,26.0,242.0,11,1.0,1,0,1,1,0,0.09615384615384616,40.333333333333336,0.16666666666666666
108909,53,46,1.0,8,24.0,374.0,29,1.0,1,0,0,1,0,0.8518518518518519,187.0,0.1702127659574468
108910,42,10,6.0,9,6.0,444.0,4,1.0,0,1,0,1,0,0.23255813953488372,63.42857142857143,0.8181818181818182
108911,54,39,8.0,1,9.0,534.0,19,1.0,0,0,1,1,0,0.7090909090909091,59.333333333333336,0.025
108913,43,56,9.0,7,26.0,959.0,24,1.0,1,1,0,1,0,1.2727272727272727,95.9,0.12280701754385964
108914,41,54,30.0,2,16.0,785.0,14,1.0,1,0,1,1,0,1.2857142857142858,25.322580645161292,0.03636363636363636
108915,35,26,19.0,10,2.0,426.0,5,1.0,1,0,0,0,1,0.7222222222222222,21.3,0.37037037037037035
108916,18,59,30.0,3,23.0,421.0,24,1.0,1,0,0,0,1,3.1052631578947367,13.580645161290322,0.05
108917,50,59,5.0,5,26.0,776.0,24,1.0,1,1,0,0,0,1.1568627450980393,129.33333333333334,0.08333333333333333
108918,43,44,26.0,7,16.0,901.0,2,1.0,1,0,0,1,0,1.0,33.370370370370374,0.15555555555555556
108919,64,52,8.0,6,10.0,920.0,12,1.0,1,1,0,1,0,0.8,102.22222222222223,0.11320754716981132
108920,27,53,13.0,1,20.0,453.0,9,1.0,1,0,1,1,0,1.8928571428571428,32.357142857142854,0.018518518518518517
108921,41,40,20.0,5,23.0,744.0,16,1.0,0,0,1,1,0,0.9523809523809523,35.42857142857143,0.12195121951219512
108922,59,22,16.0,10,7.0,968.0,30,1.0,1,1,0,0,1,0.36666666666666664,56.94117647058823,0.43478260869565216
108923,23,39,25.0,0,29.0,579.0,8,1.0,1,0,0,1,0,1.625,22.26923076923077,0.0
108924,18,11,1.0,2,22.0,802.0,6,1.0,1,0,1,0,0,0.5789473684210527,401.0,0.16666666666666666
108925,28,48,25.0,1,23.0,659.0,3,1.0,1,1,0,0,0,1.6551724137931034,25.346153846153847,0.02040816326530612
108926,44,39,7.0,7,25.0,736.0,17,1.0,0,0,1,1,0,0.8666666666666667,92.0,0.175
108927,42,50,29.0,5,20.0,654.0,19,1.0,0,0,0,0,0,1.1627906976744187,21.8,0.09803921568627451
108930,28,38,13.0,4,29.0,270.0,16,1.0,1,0,0,1,0,1.3103448275862069,19.285714285714285,0.10256410256410256
108931,57,51,19.0,7,11.0,429.0,28,1.0,1,1,0,0,0,0.8793103448275862,21.45,0.1346153846153846
108933,19,1,23.0,3,11.0,287.0,24,1.0,0,0,1,0,0,0.05,11.958333333333334,1.5
108934,23,21,9.0,6,8.0,521.0,24,1.0,1,0,1,0,0,0.875,52.1,0.2727272727272727
108935,64,38,5.0,9,25.0,346.0,23,1.0,1,0,0,1,0,0.5846153846153846,57.666666666666664,0.23076923076923078
108936,53,23,14.0,9,24.0,544.0,14,1.0,1,0,0,0,1,0.42592592592592593,36.266666666666666,0.375
108937,44,60,2.0,6,24.0,475.0,13,1.0,1,0,1,0,1,1.3333333333333333,158.33333333333334,0.09836065573770492
108938,43,23,25.0,0,25.0,802.0,13,1.0,1,0,1,1,0,0.5227272727272727,30.846153846153847,0.0
108939,23,9,29.0,5,9.0,860.0,15,1.0,0,1,0,0,0,0.375,28.666666666666668,0.5
108940,62,45,9.0,0,16.0,203.0,11,1.0,0,0,0,0,0,0.7142857142857143,20.3,0.0
108942,20,32,4.0,1,4.0,176.0,25,1.0,0,1,0,1,0,1.5238095238095237,35.2,0.030303030303030304
108943,55,49,2.0,5,30.0,918.0,15,1.0,1,0,1,0,0,0.875,306.0,0.1
108944,58,15,5.0,6,14.0,591.0,9,1.0,0,0,0,0,1,0.2542372881355932,98.5,0.375
108945,63,2,9.0,3,14.0,565.0,6,1.0,0,1,0,1,0,0.03125,56.5,1.0
108946,42,51,29.0,9,25.0,246.0,28,1.0,1,0,1,1,0,1.186046511627907,8.2,0.17307692307692307
108947,32,44,2.0,2,2.0,223.0,23,1.0,1,1,0,0,1,1.3333333333333333,74.33333333333333,0.044444444444444446
108948,25,32,2.0,1,1.0,890.0,19,1.0,1,0,1,1,0,1.2307692307692308,296.6666666666667,0.030303030303030304
