Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
38,0.0,0,1,407750,0,4,12.0,1,0,2,7,586.15,19.0,0.1794871794871795,29.307499999999997,0.25
39,0.0,0,0,407751,1,25,10.0,0,1,2,2,518.5,9.0,0.05,51.85,0.6666666666666666
18,0.0,0,0,407752,1,21,11.0,0,0,1,13,641.81,28.0,0.6842105263157895,22.131379310344826,0.07142857142857142
46,0.0,0,0,407753,0,12,13.0,0,1,4,9,970.32,5.0,0.19148936170212766,161.72,0.4
41,0.0,0,0,407754,1,10,5.0,1,0,3,9,933.58,19.0,0.21428571428571427,46.679,0.3
46,0.0,0,1,407755,0,5,11.0,0,1,3,56,980.14,6.0,1.1914893617021276,140.02,0.05263157894736842
27,0.0,0,1,407756,0,6,14.0,0,0,2,34,734.42,8.0,1.2142857142857142,81.60222222222222,0.05714285714285714
42,0.0,0,1,407757,1,10,17.0,1,0,3,9,854.28,15.0,0.20930232558139536,53.3925,0.3
25,0.0,0,1,407758,1,10,9.0,0,0,0,12,713.38,11.0,0.46153846153846156,59.44833333333333,0.0
35,0.0,0,0,407759,1,20,7.0,0,0,1,25,569.44,25.0,0.6944444444444444,21.901538461538465,0.038461538461538464
23,0.0,0,1,407760,0,5,4.0,1,0,2,49,549.0,29.0,2.0416666666666665,18.3,0.04
27,0.0,0,0,407761,1,5,8.0,0,1,1,9,567.51,2.0,0.32142857142857145,189.17,0.1
50,0.0,0,0,407762,1,18,14.0,0,0,3,51,993.0,8.0,1.0,110.33333333333333,0.057692307692307696
44,0.0,0,0,407763,1,7,20.0,0,1,2,31,866.54,28.0,0.6888888888888889,29.88068965517241,0.0625
34,0.0,0,1,407764,1,24,10.0,0,0,0,39,500.65,10.0,1.1142857142857143,45.51363636363636,0.0
50,0.0,0,1,407765,0,7,3.0,0,1,2,58,960.95,10.0,1.1372549019607843,87.35909090909091,0.03389830508474576
27,0.0,0,0,407766,1,21,6.0,0,0,1,53,814.95,1.0,1.8928571428571428,407.475,0.018518518518518517
42,0.0,0,0,407767,1,10,20.0,0,1,1,60,610.43,18.0,1.3953488372093024,32.1278947368421,0.01639344262295082
27,0.0,0,1,407768,1,16,8.0,0,0,0,57,583.23,7.0,2.0357142857142856,72.90375,0.0
42,0.0,0,0,407769,1,14,13.0,0,0,0,55,540.72,21.0,1.2790697674418605,24.578181818181818,0.0
24,0.0,0,0,407770,1,3,20.0,0,1,0,12,842.67,24.0,0.48,33.7068,0.0
31,0.0,0,0,407771,0,4,19.0,0,1,2,6,738.96,6.0,0.1875,105.5657142857143,0.2857142857142857
26,0.0,0,0,407772,1,24,12.0,1,0,2,58,860.28,9.0,2.1481481481481484,86.02799999999999,0.03389830508474576
37,0.0,0,0,407773,1,26,19.0,0,1,1,39,638.15,17.0,1.0263157894736843,35.452777777777776,0.025
31,0.0,0,1,407774,1,15,1.0,0,1,3,51,928.94,9.0,1.59375,92.894,0.057692307692307696
45,0.0,0,1,407775,0,13,9.0,0,1,4,21,739.47,17.0,0.45652173913043476,41.08166666666667,0.18181818181818182
35,0.0,0,1,407776,1,19,1.0,1,0,2,34,721.89,8.0,0.9444444444444444,80.21,0.05714285714285714
41,0.0,0,0,407777,1,30,17.0,0,1,2,44,955.86,28.0,1.0476190476190477,32.960689655172416,0.044444444444444446
22,0.0,0,0,407778,0,6,13.0,0,0,2,15,547.04,28.0,0.6521739130434783,18.86344827586207,0.125
34,0.0,0,0,407779,1,4,0.0,1,0,2,6,884.47,4.0,0.17142857142857143,176.894,0.2857142857142857
20,0.0,0,1,407780,1,16,15.0,1,0,2,37,937.93,9.0,1.7619047619047619,93.79299999999999,0.05263157894736842
46,0.0,0,0,407781,0,11,20.0,1,0,3,45,525.42,4.0,0.9574468085106383,105.08399999999999,0.06521739130434782
29,0.0,0,1,407782,0,1,6.0,0,0,1,9,591.77,30.0,0.3,19.089354838709678,0.1
21,0.0,0,1,407783,1,20,2.0,0,0,0,32,626.85,13.0,1.4545454545454546,44.775,0.0
49,0.0,0,1,407784,0,2,8.0,1,0,0,50,621.83,25.0,1.0,23.91653846153846,0.0
42,0.0,0,1,407785,0,3,16.0,0,1,3,32,548.64,10.0,0.7441860465116279,49.876363636363635,0.09090909090909091
29,0.0,0,1,407786,0,6,20.0,0,0,2,36,525.23,20.0,1.2,25.010952380952382,0.05405405405405406
45,0.0,0,0,407787,1,25,6.0,0,1,1,10,750.43,14.0,0.21739130434782608,50.028666666666666,0.09090909090909091
29,0.0,0,0,407788,1,9,3.0,0,1,1,38,613.8,21.0,1.2666666666666666,27.9,0.02564102564102564
46,0.0,0,0,407789,1,5,15.0,1,0,0,31,850.95,18.0,0.6595744680851063,44.78684210526316,0.0
41,0.0,0,0,407790,0,2,0.0,1,0,2,40,700.4,5.0,0.9523809523809523,116.73333333333333,0.04878048780487805
42,0.0,0,0,407791,1,21,14.0,0,1,3,51,688.43,11.0,1.186046511627907,57.369166666666665,0.057692307692307696
47,0.0,0,1,407792,1,18,5.0,0,1,2,2,963.9,22.0,0.041666666666666664,41.90869565217391,0.6666666666666666
21,0.0,0,0,407793,1,2,7.0,1,0,0,8,770.23,27.0,0.36363636363636365,27.508214285714285,0.0
36,0.0,0,0,407794,0,3,20.0,1,0,3,37,979.66,16.0,1.0,57.62705882352941,0.07894736842105263
41,0.0,0,0,407795,1,21,1.0,1,0,3,2,570.01,10.0,0.047619047619047616,51.81909090909091,1.0
46,0.0,0,1,407796,1,8,14.0,1,0,2,37,814.26,24.0,0.7872340425531915,32.5704,0.05263157894736842
39,0.0,0,0,407797,0,2,4.0,0,1,2,2,865.51,30.0,0.05,27.919677419354837,0.6666666666666666
39,0.0,0,0,407798,1,30,6.0,1,0,3,40,858.28,23.0,1.0,35.76166666666666,0.07317073170731707
34,0.0,0,0,407799,1,16,12.0,0,1,0,10,584.19,22.0,0.2857142857142857,25.399565217391306,0.0
50,0.0,0,0,407800,1,22,4.0,1,0,0,34,745.2,27.0,0.6666666666666666,26.614285714285717,0.0
49,0.0,0,1,407801,0,12,20.0,0,1,2,44,623.7,26.0,0.88,23.1,0.044444444444444446
29,0.0,0,0,407802,1,16,16.0,1,0,1,36,842.65,16.0,1.2,49.567647058823525,0.02702702702702703
50,0.0,0,1,407803,1,10,8.0,0,1,0,31,781.54,13.0,0.6078431372549019,55.824285714285715,0.0
20,0.0,0,0,407804,1,2,6.0,0,1,1,47,843.31,9.0,2.238095238095238,84.33099999999999,0.020833333333333332
45,0.0,0,1,407805,0,15,7.0,1,0,4,6,511.25,20.0,0.13043478260869565,24.345238095238095,0.5714285714285714
44,0.0,0,1,407806,1,23,19.0,0,1,2,39,674.27,25.0,0.8666666666666667,25.933461538461536,0.05
31,0.0,0,0,407807,1,25,8.0,1,0,2,50,782.87,25.0,1.5625,30.110384615384614,0.0392156862745098
44,0.0,0,1,407808,1,13,7.0,1,0,3,5,747.94,14.0,0.1111111111111111,49.86266666666667,0.5
35,0.0,0,0,407809,0,11,20.0,1,0,1,40,667.67,23.0,1.1111111111111112,27.81958333333333,0.024390243902439025
42,0.0,0,1,407810,0,6,14.0,1,0,3,33,951.06,7.0,0.7674418604651163,118.8825,0.08823529411764706
28,0.0,0,0,407811,1,27,4.0,1,0,2,10,705.72,11.0,0.3448275862068966,58.81,0.18181818181818182
31,0.0,0,0,407812,1,19,20.0,0,0,0,42,854.08,22.0,1.3125,37.133913043478266,0.0
44,0.0,0,0,407813,1,3,8.0,0,1,2,55,628.7,16.0,1.2222222222222223,36.98235294117647,0.03571428571428571
28,0.0,0,1,407814,0,14,6.0,0,1,0,9,511.23,18.0,0.3103448275862069,26.90684210526316,0.0
48,0.0,0,1,407815,0,7,20.0,0,1,4,50,540.53,6.0,1.0204081632653061,77.21857142857142,0.0784313725490196
36,0.0,0,1,407816,1,16,14.0,0,1,1,20,934.48,20.0,0.5405405405405406,44.49904761904762,0.047619047619047616
37,0.0,0,0,407817,0,4,18.0,0,1,0,21,557.16,29.0,0.5526315789473685,18.572,0.0
24,0.0,0,0,407818,1,20,13.0,1,0,0,7,829.74,27.0,0.28,29.63357142857143,0.0
25,0.0,0,0,407819,0,11,13.0,0,1,0,46,599.3,7.0,1.7692307692307692,74.9125,0.0
19,0.0,0,0,407820,1,7,6.0,0,1,0,21,815.59,18.0,1.05,42.92578947368421,0.0
36,0.0,0,0,407821,0,9,14.0,1,0,3,51,998.19,12.0,1.3783783783783783,76.78384615384616,0.057692307692307696
30,0.0,0,0,407822,0,10,12.0,0,0,3,42,919.5,20.0,1.3548387096774193,43.785714285714285,0.06976744186046512
39,0.0,0,1,407823,1,15,15.0,0,0,1,15,884.58,26.0,0.375,32.76222222222222,0.0625
31,0.0,0,1,407824,1,8,17.0,1,0,0,27,520.63,26.0,0.84375,19.282592592592593,0.0
46,0.0,0,1,407825,1,15,15.0,0,0,2,36,870.26,14.0,0.7659574468085106,58.01733333333333,0.05405405405405406
47,0.0,0,0,407826,1,21,1.0,1,0,4,48,529.32,4.0,1.0,105.864,0.08163265306122448
30,0.0,0,1,407827,0,12,0.0,0,1,1,7,951.49,26.0,0.22580645161290322,35.24037037037037,0.125
33,0.0,0,1,407828,1,16,0.0,0,0,1,18,584.09,12.0,0.5294117647058824,44.93,0.05263157894736842
34,0.0,0,1,407829,1,8,13.0,0,0,0,33,779.15,17.0,0.9428571428571428,43.28611111111111,0.0
38,0.0,0,1,407830,0,5,20.0,0,1,1,60,611.48,28.0,1.5384615384615385,21.08551724137931,0.01639344262295082
25,0.0,0,0,407831,0,10,8.0,0,1,2,47,629.01,3.0,1.8076923076923077,157.2525,0.041666666666666664
34,0.0,0,1,407832,0,9,9.0,0,0,0,57,651.1,16.0,1.6285714285714286,38.300000000000004,0.0
34,0.0,0,0,407833,0,6,4.0,0,1,0,43,501.96,23.0,1.2285714285714286,20.915,0.0
47,0.0,0,0,407834,1,14,5.0,1,0,1,42,624.89,9.0,0.875,62.489,0.023255813953488372
50,0.0,0,1,407835,0,15,13.0,0,0,1,52,640.28,17.0,1.0196078431372548,35.57111111111111,0.018867924528301886
36,0.0,0,0,407836,1,30,10.0,1,0,2,22,925.62,15.0,0.5945945945945946,57.85125,0.08695652173913043
40,0.0,0,0,407837,0,1,7.0,0,0,4,50,961.36,3.0,1.2195121951219512,240.34,0.0784313725490196
44,0.0,0,0,407838,0,7,17.0,0,1,3,28,687.7,17.0,0.6222222222222222,38.205555555555556,0.10344827586206896
39,0.0,0,1,407839,0,10,19.0,0,1,1,49,518.02,25.0,1.225,19.923846153846153,0.02
31,0.0,0,0,407840,1,16,9.0,0,1,0,42,541.3,25.0,1.3125,20.819230769230767,0.0
27,0.0,0,1,407841,1,20,16.0,0,0,0,46,836.49,14.0,1.6428571428571428,55.766,0.0
28,0.0,0,0,407842,0,3,0.0,0,1,1,35,569.41,28.0,1.206896551724138,19.634827586206896,0.027777777777777776
49,0.0,0,1,407843,0,12,19.0,0,0,1,52,703.47,6.0,1.04,100.49571428571429,0.018867924528301886
37,0.0,0,1,407844,1,8,2.0,0,0,2,44,607.84,26.0,1.1578947368421053,22.512592592592593,0.044444444444444446
46,0.0,0,0,407845,0,3,7.0,1,0,2,25,551.15,4.0,0.5319148936170213,110.22999999999999,0.07692307692307693
37,0.0,0,1,407846,0,4,11.0,0,0,0,33,756.91,10.0,0.868421052631579,68.81,0.0
49,0.0,0,1,407847,1,26,15.0,0,0,3,13,623.82,27.0,0.26,22.279285714285717,0.21428571428571427
35,0.0,0,0,407848,1,2,16.0,0,0,0,19,940.11,25.0,0.5277777777777778,36.158076923076926,0.0
18,0.0,0,1,407849,0,15,20.0,0,1,1,26,510.1,13.0,1.368421052631579,36.43571428571429,0.037037037037037035
48,0.0,0,1,407850,0,10,10.0,1,0,0,43,531.2,20.0,0.8775510204081632,25.295238095238098,0.0
37,0.0,0,1,407851,0,8,13.0,0,0,0,58,613.65,19.0,1.5263157894736843,30.682499999999997,0.0
35,0.0,0,0,407852,0,12,12.0,1,0,1,58,836.53,13.0,1.6111111111111112,59.75214285714286,0.01694915254237288
25,0.0,0,0,407853,1,16,8.0,0,1,0,8,567.73,25.0,0.3076923076923077,21.83576923076923,0.0
35,0.0,0,0,407854,0,9,19.0,0,1,1,39,951.37,5.0,1.0833333333333333,158.56166666666667,0.025
48,0.0,0,0,407855,1,14,0.0,0,1,0,9,540.92,15.0,0.1836734693877551,33.8075,0.0
38,0.0,0,0,407856,1,12,8.0,1,0,2,28,891.09,16.0,0.717948717948718,52.417058823529416,0.06896551724137931
36,0.0,0,0,407857,1,8,18.0,0,0,0,34,593.14,25.0,0.918918918918919,22.813076923076924,0.0
46,0.0,0,1,407858,0,3,8.0,1,0,3,27,768.42,6.0,0.574468085106383,109.77428571428571,0.10714285714285714
47,0.0,0,0,407859,1,7,14.0,0,0,2,60,655.45,15.0,1.25,40.965625,0.03278688524590164
32,0.0,0,0,407860,0,4,4.0,0,0,0,45,671.05,25.0,1.3636363636363635,25.809615384615384,0.0
35,0.0,0,0,407861,1,29,12.0,1,0,0,8,529.34,22.0,0.2222222222222222,23.014782608695654,0.0
39,0.0,0,0,407862,0,13,1.0,1,0,1,28,607.84,7.0,0.7,75.98,0.034482758620689655
31,0.0,0,0,407863,1,16,18.0,0,0,2,45,958.95,24.0,1.40625,38.358000000000004,0.043478260869565216
33,0.0,0,0,407864,0,12,11.0,0,0,1,10,820.13,4.0,0.29411764705882354,164.026,0.09090909090909091
28,0.0,0,0,407865,1,15,0.0,1,0,1,45,652.86,22.0,1.5517241379310345,28.385217391304348,0.021739130434782608
29,0.0,0,0,407866,1,17,0.0,0,1,1,43,574.58,4.0,1.4333333333333333,114.91600000000001,0.022727272727272728
38,0.0,0,1,407867,1,5,9.0,0,0,2,60,585.98,25.0,1.5384615384615385,22.537692307692307,0.03278688524590164
49,0.0,0,0,407868,1,8,7.0,0,0,2,40,986.22,25.0,0.8,37.931538461538466,0.04878048780487805
37,0.0,0,1,407869,1,15,14.0,0,1,0,44,955.6,18.0,1.1578947368421053,50.294736842105266,0.0
38,0.0,0,1,407870,0,1,9.0,1,0,1,52,747.52,4.0,1.3333333333333333,149.504,0.018867924528301886
40,0.0,0,0,407871,1,28,14.0,0,0,4,17,613.83,24.0,0.4146341463414634,24.5532,0.2222222222222222
22,0.0,0,0,407872,1,8,5.0,0,1,2,38,541.42,16.0,1.6521739130434783,31.848235294117643,0.05128205128205128
35,0.0,0,1,407873,0,12,18.0,1,0,3,5,987.48,5.0,0.1388888888888889,164.58,0.5
48,0.0,0,1,407874,0,4,12.0,1,0,4,52,689.73,4.0,1.0612244897959184,137.946,0.07547169811320754
35,0.0,0,1,407875,1,9,7.0,1,0,3,53,540.46,6.0,1.4722222222222223,77.20857142857143,0.05555555555555555
46,0.0,0,1,407876,0,11,17.0,0,1,0,3,503.95,19.0,0.06382978723404255,25.197499999999998,0.0
48,0.0,0,0,407877,1,13,15.0,1,0,2,36,579.92,8.0,0.7346938775510204,64.43555555555555,0.05405405405405406
49,0.0,0,0,407878,0,11,4.0,1,0,3,58,909.11,26.0,1.16,33.67074074074074,0.05084745762711865
45,0.0,0,0,407879,1,3,3.0,0,1,4,44,939.69,20.0,0.9565217391304348,44.74714285714286,0.08888888888888889
50,0.0,0,1,407880,0,4,2.0,0,0,1,24,813.48,17.0,0.47058823529411764,45.193333333333335,0.04
25,0.0,0,0,407881,0,6,19.0,0,1,1,26,914.01,6.0,1.0,130.57285714285715,0.037037037037037035
28,0.0,0,1,407882,0,11,4.0,0,0,1,44,575.58,8.0,1.5172413793103448,63.95333333333334,0.022222222222222223
44,0.0,0,0,407883,1,8,13.0,0,1,0,59,639.47,6.0,1.3111111111111111,91.35285714285715,0.0
23,0.0,0,0,407884,0,5,9.0,1,0,2,39,819.41,29.0,1.625,27.313666666666666,0.05
18,0.0,0,1,407885,0,3,7.0,1,0,0,26,708.54,18.0,1.368421052631579,37.29157894736842,0.0
19,0.0,0,0,407886,1,20,2.0,1,0,1,42,588.65,16.0,2.1,34.62647058823529,0.023255813953488372
36,0.0,0,0,407887,0,10,20.0,0,1,0,57,553.8,22.0,1.5405405405405406,24.078260869565216,0.0
32,0.0,0,1,407888,1,12,4.0,0,1,2,43,738.2,11.0,1.303030303030303,61.51666666666667,0.045454545454545456
43,0.0,0,0,407889,0,13,6.0,1,0,3,12,866.15,20.0,0.2727272727272727,41.24523809523809,0.23076923076923078
38,0.0,0,0,407890,1,1,20.0,1,0,2,56,745.05,29.0,1.435897435897436,24.834999999999997,0.03508771929824561
28,0.0,0,0,407891,1,3,2.0,0,1,1,14,996.6,10.0,0.4827586206896552,90.60000000000001,0.06666666666666667
30,0.0,0,1,407892,1,18,12.0,1,0,2,4,663.72,30.0,0.12903225806451613,21.41032258064516,0.4
33,0.0,0,1,407893,1,22,17.0,0,0,1,34,959.39,30.0,1.0,30.948064516129033,0.02857142857142857
45,0.0,0,1,407894,1,27,17.0,0,0,1,6,552.3,30.0,0.13043478260869565,17.816129032258065,0.14285714285714285
24,0.0,0,0,407895,1,22,4.0,0,1,1,59,977.76,2.0,2.36,325.92,0.016666666666666666
47,0.0,0,1,407896,1,11,3.0,0,1,1,59,560.56,2.0,1.2291666666666667,186.85333333333332,0.016666666666666666
20,0.0,0,0,407897,1,24,15.0,0,1,0,15,787.61,18.0,0.7142857142857143,41.45315789473684,0.0
37,0.0,0,0,407898,0,15,8.0,0,1,0,43,949.09,16.0,1.131578947368421,55.828823529411764,0.0
50,0.0,0,1,407899,1,14,0.0,1,0,5,51,987.36,22.0,1.0,42.928695652173914,0.09615384615384616
33,0.0,0,0,407900,1,30,13.0,1,0,1,6,741.98,5.0,0.17647058823529413,123.66333333333334,0.14285714285714285
46,0.0,0,0,407901,0,8,19.0,0,1,1,35,750.61,8.0,0.7446808510638298,83.4011111111111,0.027777777777777776
34,0.0,0,1,407902,0,6,18.0,0,0,2,60,757.76,19.0,1.7142857142857142,37.888,0.03278688524590164
28,0.0,0,0,407903,1,10,11.0,1,0,2,12,653.13,23.0,0.41379310344827586,27.21375,0.15384615384615385
38,0.0,0,1,407904,1,19,1.0,0,1,1,12,873.57,27.0,0.3076923076923077,31.198928571428574,0.07692307692307693
30,0.0,0,1,407905,1,23,3.0,0,0,0,54,773.82,21.0,1.7419354838709677,35.17363636363637,0.0
43,0.0,0,0,407906,1,24,12.0,1,0,1,55,558.9,12.0,1.25,42.99230769230769,0.017857142857142856
49,0.0,0,0,407907,1,8,5.0,0,1,4,6,889.97,1.0,0.12,444.985,0.5714285714285714
25,0.0,0,0,407908,1,20,4.0,0,0,2,27,666.06,15.0,1.0384615384615385,41.62875,0.07142857142857142
48,0.0,0,0,407909,1,22,1.0,1,0,2,24,840.23,27.0,0.4897959183673469,30.008214285714285,0.08
38,0.0,0,0,407910,1,5,7.0,0,0,1,8,658.52,8.0,0.20512820512820512,73.16888888888889,0.1111111111111111
18,0.0,0,0,407911,0,13,0.0,0,1,0,56,841.17,22.0,2.9473684210526314,36.57260869565217,0.0
39,0.0,0,0,407912,1,9,1.0,0,0,1,55,510.64,24.0,1.375,20.4256,0.017857142857142856
30,0.0,0,1,407913,1,8,3.0,1,0,2,40,548.32,15.0,1.2903225806451613,34.27,0.04878048780487805
33,0.0,0,1,407914,1,9,13.0,0,1,0,11,696.3,20.0,0.3235294117647059,33.15714285714286,0.0
22,0.0,0,0,407915,1,25,17.0,1,0,0,51,930.5,26.0,2.217391304347826,34.46296296296296,0.0
47,0.0,0,0,407916,1,23,1.0,1,0,4,25,722.96,19.0,0.5208333333333334,36.148,0.15384615384615385
42,0.0,0,0,407917,0,15,1.0,0,1,2,11,836.25,25.0,0.2558139534883721,32.16346153846154,0.16666666666666666
33,0.0,0,1,407918,1,17,0.0,0,1,1,24,872.19,24.0,0.7058823529411765,34.8876,0.04
46,0.0,0,0,407919,1,19,6.0,0,1,1,26,576.43,3.0,0.5531914893617021,144.1075,0.037037037037037035
20,0.0,0,1,407920,1,6,15.0,0,0,2,11,902.01,2.0,0.5238095238095238,300.67,0.16666666666666666
41,0.0,0,1,407921,1,26,11.0,0,1,4,54,795.83,8.0,1.2857142857142858,88.42555555555556,0.07272727272727272
44,0.0,0,0,407922,1,23,20.0,1,0,3,31,587.73,14.0,0.6888888888888889,39.182,0.09375
28,0.0,0,0,407923,1,21,3.0,1,0,2,53,925.02,23.0,1.8275862068965518,38.5425,0.037037037037037035
28,0.0,0,0,407924,1,15,15.0,0,0,0,32,692.85,25.0,1.103448275862069,26.648076923076925,0.0
46,0.0,0,1,407925,1,9,7.0,0,1,4,54,664.96,30.0,1.148936170212766,21.450322580645164,0.07272727272727272
29,0.0,0,1,407926,1,2,14.0,0,1,1,1,697.98,4.0,0.03333333333333333,139.596,0.5
26,0.0,0,0,407927,1,8,20.0,0,0,1,55,515.82,28.0,2.037037037037037,17.78689655172414,0.017857142857142856
32,0.0,0,1,407928,1,24,3.0,0,1,3,31,738.44,7.0,0.9393939393939394,92.305,0.09375
41,0.0,0,0,407929,1,14,19.0,1,0,0,9,929.61,26.0,0.21428571428571427,34.43,0.0
25,0.0,0,0,407930,1,10,12.0,0,1,1,3,744.67,26.0,0.11538461538461539,27.580370370370368,0.25
46,0.0,0,0,407931,0,9,10.0,0,0,1,49,889.79,23.0,1.0425531914893618,37.07458333333333,0.02
20,0.0,0,0,407932,1,23,2.0,0,1,2,34,506.89,25.0,1.619047619047619,19.49576923076923,0.05714285714285714
45,0.0,0,1,407933,1,18,12.0,0,0,0,34,536.76,13.0,0.7391304347826086,38.339999999999996,0.0
40,0.0,0,1,407934,0,8,2.0,0,0,0,14,813.9,27.0,0.34146341463414637,29.067857142857143,0.0
21,0.0,0,1,407935,1,15,4.0,0,0,1,40,782.87,25.0,1.8181818181818181,30.110384615384614,0.024390243902439025
21,0.0,0,0,407936,1,28,9.0,1,0,1,36,744.11,24.0,1.6363636363636365,29.764400000000002,0.02702702702702703
29,0.0,0,0,407937,0,13,1.0,0,0,0,54,634.19,19.0,1.8,31.709500000000002,0.0
44,0.0,0,0,407938,1,29,16.0,0,1,1,9,828.17,17.0,0.2,46.00944444444444,0.1
24,0.0,0,0,407939,1,21,9.0,1,0,0,2,688.55,21.0,0.08,31.297727272727272,0.0
46,0.0,0,1,407940,1,25,4.0,0,1,3,46,606.31,8.0,0.9787234042553191,67.36777777777777,0.06382978723404255
46,0.0,0,1,407941,0,13,16.0,1,0,3,25,548.36,6.0,0.5319148936170213,78.33714285714287,0.11538461538461539
21,0.0,0,1,407942,1,25,10.0,0,0,2,52,669.49,28.0,2.3636363636363638,23.08586206896552,0.03773584905660377
26,0.0,0,0,407943,1,13,9.0,0,0,1,48,679.22,4.0,1.7777777777777777,135.844,0.02040816326530612
44,0.0,0,1,407944,1,11,4.0,0,0,2,8,824.33,20.0,0.17777777777777778,39.25380952380952,0.2222222222222222
20,0.0,0,1,407945,0,12,16.0,0,1,1,21,501.32,19.0,1.0,25.066,0.045454545454545456
40,0.0,0,0,407946,0,2,18.0,0,0,0,12,542.35,24.0,0.2926829268292683,21.694000000000003,0.0
38,0.0,0,1,407947,0,12,12.0,0,1,3,6,798.97,1.0,0.15384615384615385,399.485,0.42857142857142855
44,0.0,0,0,407948,0,9,16.0,1,0,3,8,985.54,18.0,0.17777777777777778,51.87052631578947,0.3333333333333333
47,0.0,0,1,407949,0,7,11.0,0,1,1,41,744.44,4.0,0.8541666666666666,148.888,0.023809523809523808
36,0.0,0,0,407950,1,27,19.0,1,0,1,57,837.86,25.0,1.5405405405405406,32.22538461538461,0.017241379310344827
34,0.0,0,0,407951,1,2,4.0,1,0,1,45,956.18,25.0,1.2857142857142858,36.776153846153846,0.021739130434782608
41,0.0,0,1,407952,1,15,2.0,1,0,4,40,925.91,14.0,0.9523809523809523,61.727333333333334,0.0975609756097561
30,0.0,0,0,407953,1,10,3.0,0,1,3,4,859.6,1.0,0.12903225806451613,429.8,0.6
50,0.0,0,1,407954,1,28,13.0,1,0,5,36,720.67,28.0,0.7058823529411765,24.850689655172413,0.13513513513513514
32,0.0,0,0,407955,1,23,2.0,0,1,2,3,530.07,8.0,0.09090909090909091,58.896666666666675,0.5
31,0.0,0,0,407956,0,5,7.0,0,1,3,32,687.39,22.0,1.0,29.886521739130433,0.09090909090909091
37,0.0,0,1,407957,1,20,17.0,1,0,2,42,897.05,10.0,1.105263157894737,81.55,0.046511627906976744
40,0.0,0,1,407958,1,4,10.0,0,0,3,6,683.34,24.0,0.14634146341463414,27.3336,0.42857142857142855
42,0.0,0,1,407959,1,14,8.0,0,1,4,33,566.39,16.0,0.7674418604651163,33.31705882352941,0.11764705882352941
44,0.0,0,1,407960,1,3,2.0,1,0,3,40,935.38,3.0,0.8888888888888888,233.845,0.07317073170731707
40,0.0,0,0,407961,1,12,14.0,0,0,1,51,958.45,17.0,1.2439024390243902,53.24722222222223,0.019230769230769232
24,0.0,0,0,407962,1,6,19.0,0,1,2,34,583.31,27.0,1.36,20.8325,0.05714285714285714
50,0.0,0,0,407963,1,19,3.0,0,0,2,26,530.41,11.0,0.5098039215686274,44.20083333333333,0.07407407407407407
42,0.0,0,0,407964,1,2,2.0,0,1,1,45,573.86,6.0,1.0465116279069768,81.98,0.021739130434782608
22,0.0,0,1,407965,1,29,10.0,0,0,1,28,575.87,20.0,1.2173913043478262,27.42238095238095,0.034482758620689655
43,0.0,0,0,407966,1,6,18.0,0,0,3,60,744.16,20.0,1.3636363636363635,35.436190476190475,0.04918032786885246
48,0.0,0,0,407967,1,3,9.0,0,0,2,13,855.47,29.0,0.2653061224489796,28.515666666666668,0.14285714285714285
45,0.0,0,0,407968,1,16,17.0,0,0,4,58,793.63,12.0,1.2608695652173914,61.04846153846154,0.06779661016949153
38,0.0,0,0,407969,0,8,12.0,0,1,0,27,602.31,1.0,0.6923076923076923,301.155,0.0
50,0.0,0,0,407970,1,11,12.0,1,0,4,11,617.02,16.0,0.21568627450980393,36.29529411764706,0.3333333333333333
21,0.0,0,0,407971,1,20,6.0,1,0,1,44,530.92,30.0,2.0,17.126451612903224,0.022222222222222223
33,0.0,0,0,407972,1,1,6.0,0,1,2,43,747.65,14.0,1.2647058823529411,49.843333333333334,0.045454545454545456
29,0.0,0,1,407973,1,18,8.0,1,0,2,40,760.53,4.0,1.3333333333333333,152.106,0.04878048780487805
38,0.0,0,0,407974,0,13,20.0,0,0,0,11,940.93,18.0,0.28205128205128205,49.52263157894737,0.0
46,0.0,0,1,407975,1,30,2.0,1,0,1,19,851.47,16.0,0.40425531914893614,50.086470588235294,0.05
50,0.0,0,0,407976,0,7,17.0,0,1,1,8,667.5,2.0,0.1568627450980392,222.5,0.1111111111111111
41,0.0,0,0,407977,0,12,3.0,1,0,2,1,747.4,18.0,0.023809523809523808,39.33684210526316,1.0
28,0.0,0,0,407978,1,11,17.0,0,0,2,41,718.96,10.0,1.4137931034482758,65.36,0.047619047619047616
36,0.0,0,1,407979,0,6,7.0,1,0,2,2,813.82,5.0,0.05405405405405406,135.63666666666668,0.6666666666666666
23,0.0,0,1,407980,1,19,5.0,1,0,0,35,983.48,16.0,1.4583333333333333,57.85176470588235,0.0
46,0.0,0,0,407981,0,9,10.0,1,0,1,38,839.06,20.0,0.8085106382978723,39.955238095238094,0.02564102564102564
43,0.0,0,0,407982,0,1,12.0,0,0,2,51,551.99,7.0,1.1590909090909092,68.99875,0.038461538461538464
20,0.0,0,1,407983,1,11,8.0,0,1,1,11,727.62,24.0,0.5238095238095238,29.1048,0.08333333333333333
