CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
368690,33,48,2.0,2,1.0,894.57,4,0.0,1,0,1,1,1.411764705882353,298.19,0.04081632653061224
368691,20,35,12.0,0,5.0,961.14,3,0.0,0,1,0,1,1.6666666666666667,73.93384615384615,0.0
368692,27,28,5.0,1,5.0,932.57,6,0.0,1,1,0,1,1.0,155.42833333333334,0.034482758620689655
368693,47,41,15.0,2,18.0,963.52,19,0.0,1,0,1,1,0.8541666666666666,60.22,0.047619047619047616
368694,46,7,18.0,3,16.0,738.22,1,0.0,1,1,0,1,0.14893617021276595,38.85368421052632,0.375
368695,40,54,7.0,2,2.0,581.04,20,0.0,1,1,0,1,1.3170731707317074,72.63,0.03636363636363636
368696,35,10,29.0,0,13.0,678.84,6,0.0,0,0,0,0,0.2777777777777778,22.628,0.0
368697,46,40,20.0,3,13.0,716.72,3,0.0,0,0,0,0,0.851063829787234,34.12952380952381,0.07317073170731707
368698,21,33,21.0,2,13.0,764.23,14,0.0,1,1,0,1,1.5,34.73772727272728,0.058823529411764705
368699,43,33,17.0,3,3.0,707.3,22,0.0,1,0,1,0,0.75,39.294444444444444,0.08823529411764706
368700,43,15,19.0,4,5.0,546.17,19,0.0,1,0,1,1,0.3409090909090909,27.3085,0.25
368701,37,14,12.0,1,18.0,973.3,11,0.0,1,0,0,1,0.3684210526315789,74.86923076923077,0.06666666666666667
368702,35,8,7.0,1,20.0,580.21,8,0.0,0,0,1,0,0.2222222222222222,72.52625,0.1111111111111111
368703,47,24,18.0,0,10.0,710.93,1,0.0,0,0,0,0,0.5,37.41736842105263,0.0
368704,50,14,21.0,4,19.0,628.44,2,0.0,0,1,0,1,0.27450980392156865,28.565454545454546,0.26666666666666666
368705,32,48,24.0,0,15.0,825.08,23,0.0,1,1,0,1,1.4545454545454546,33.0032,0.0
368706,27,30,19.0,0,0.0,884.64,24,0.0,1,0,1,1,1.0714285714285714,44.232,0.0
368707,32,33,20.0,1,4.0,652.13,11,0.0,0,0,1,0,1.0,31.053809523809523,0.029411764705882353
368708,50,8,27.0,2,19.0,665.02,10,0.0,0,0,1,1,0.1568627450980392,23.750714285714285,0.2222222222222222
368709,18,46,11.0,1,2.0,659.23,23,0.0,1,1,0,0,2.4210526315789473,54.935833333333335,0.02127659574468085
368710,41,45,7.0,4,7.0,815.14,6,0.0,1,0,0,1,1.0714285714285714,101.8925,0.08695652173913043
368711,30,31,11.0,2,4.0,894.42,25,0.0,1,0,0,0,1.0,74.535,0.0625
368712,24,1,16.0,1,12.0,880.09,1,0.0,0,0,1,1,0.04,51.77,0.5
368713,20,54,9.0,2,5.0,825.58,24,0.0,1,0,0,0,2.5714285714285716,82.558,0.03636363636363636
368714,36,34,13.0,0,5.0,636.75,30,0.0,1,0,1,1,0.918918918918919,45.482142857142854,0.0
368715,49,11,8.0,1,19.0,544.69,6,0.0,1,0,1,0,0.22,60.52111111111112,0.08333333333333333
368716,23,25,24.0,0,20.0,527.69,20,0.0,1,1,0,0,1.0416666666666667,21.1076,0.0
368717,28,37,29.0,2,16.0,763.97,23,0.0,1,0,0,0,1.2758620689655173,25.465666666666667,0.05263157894736842
368718,49,55,26.0,0,17.0,937.34,20,0.0,1,0,1,0,1.1,34.7162962962963,0.0
368719,40,22,23.0,1,3.0,637.46,13,0.0,0,1,0,1,0.5365853658536586,26.560833333333335,0.043478260869565216
368720,48,15,14.0,2,20.0,840.35,12,0.0,0,1,0,0,0.30612244897959184,56.02333333333333,0.125
368721,40,37,22.0,1,12.0,532.62,18,0.0,1,0,0,1,0.9024390243902439,23.157391304347826,0.02631578947368421
368722,48,9,18.0,0,11.0,796.76,5,0.0,1,1,0,1,0.1836734693877551,41.93473684210526,0.0
368723,32,50,3.0,3,15.0,933.94,4,0.0,0,0,1,1,1.5151515151515151,233.485,0.058823529411764705
368724,30,44,11.0,2,10.0,787.44,2,0.0,0,1,0,0,1.4193548387096775,65.62,0.044444444444444446
368725,43,19,19.0,4,20.0,721.35,4,0.0,1,0,0,1,0.4318181818181818,36.0675,0.2
368726,42,47,1.0,3,18.0,723.99,21,0.0,1,1,0,0,1.0930232558139534,361.995,0.0625
368727,38,45,29.0,0,5.0,731.68,11,0.0,1,0,1,0,1.1538461538461537,24.389333333333333,0.0
368728,28,52,3.0,2,6.0,963.25,16,0.0,1,0,1,1,1.793103448275862,240.8125,0.03773584905660377
368729,38,16,10.0,2,13.0,793.33,8,0.0,1,0,0,1,0.41025641025641024,72.1209090909091,0.11764705882352941
368730,48,8,17.0,1,0.0,912.25,5,0.0,1,0,0,0,0.16326530612244897,50.68055555555556,0.1111111111111111
368731,34,26,27.0,1,18.0,927.45,7,0.0,1,1,0,1,0.7428571428571429,33.12321428571429,0.037037037037037035
368732,48,12,11.0,4,16.0,660.02,13,0.0,0,0,1,0,0.24489795918367346,55.001666666666665,0.3076923076923077
368733,25,42,10.0,2,0.0,692.26,8,0.0,0,0,0,1,1.6153846153846154,62.93272727272727,0.046511627906976744
368734,37,2,1.0,1,16.0,919.27,4,0.0,0,0,1,0,0.05263157894736842,459.635,0.3333333333333333
368735,47,36,26.0,1,4.0,615.36,25,0.0,1,0,0,0,0.75,22.79111111111111,0.02702702702702703
368736,40,44,6.0,2,9.0,914.55,7,0.0,0,0,1,1,1.0731707317073171,130.65,0.044444444444444446
368737,20,30,19.0,2,15.0,916.72,25,0.0,1,1,0,1,1.4285714285714286,45.836,0.06451612903225806
368738,45,36,9.0,4,17.0,552.22,12,0.0,0,0,0,1,0.782608695652174,55.222,0.10810810810810811
368739,35,59,12.0,0,0.0,852.6,18,0.0,1,0,0,0,1.6388888888888888,65.58461538461539,0.0
368740,30,35,28.0,0,11.0,586.73,1,0.0,1,0,0,1,1.1290322580645162,20.232068965517243,0.0
368741,50,41,9.0,4,6.0,886.16,14,0.0,0,1,0,1,0.803921568627451,88.616,0.09523809523809523
368742,25,32,10.0,0,2.0,845.92,11,0.0,0,0,0,1,1.2307692307692308,76.90181818181817,0.0
368743,46,10,4.0,0,13.0,779.3,14,0.0,0,1,0,0,0.2127659574468085,155.85999999999999,0.0
368744,35,9,13.0,3,4.0,895.12,12,0.0,1,0,1,0,0.25,63.93714285714286,0.3
368745,42,10,3.0,1,2.0,685.1,7,0.0,0,0,0,0,0.23255813953488372,171.275,0.09090909090909091
368746,46,29,11.0,3,12.0,864.48,3,0.0,1,0,0,1,0.6170212765957447,72.04,0.1
368747,49,28,7.0,3,11.0,833.27,26,0.0,1,0,0,0,0.56,104.15875,0.10344827586206896
368748,41,14,18.0,4,15.0,731.69,7,0.0,0,0,1,0,0.3333333333333333,38.510000000000005,0.26666666666666666
368749,45,25,8.0,2,16.0,991.06,20,0.0,1,0,0,1,0.5434782608695652,110.11777777777777,0.07692307692307693
368750,49,40,11.0,2,4.0,542.53,2,0.0,1,0,1,0,0.8,45.21083333333333,0.04878048780487805
368751,26,15,25.0,0,16.0,842.72,7,0.0,1,0,1,0,0.5555555555555556,32.41230769230769,0.0
368752,34,20,29.0,0,20.0,695.37,24,0.0,1,0,1,0,0.5714285714285714,23.179,0.0
368753,35,19,19.0,3,8.0,684.47,1,0.0,1,1,0,0,0.5277777777777778,34.2235,0.15
368754,35,55,8.0,1,13.0,722.71,11,0.0,1,1,0,1,1.5277777777777777,80.30111111111111,0.017857142857142856
368755,20,31,11.0,0,20.0,651.11,6,0.0,0,1,0,0,1.4761904761904763,54.259166666666665,0.0
368756,34,38,7.0,3,2.0,832.35,17,0.0,1,0,0,1,1.0857142857142856,104.04375,0.07692307692307693
368757,40,14,23.0,0,6.0,521.53,12,0.0,0,0,0,0,0.34146341463414637,21.730416666666667,0.0
368758,32,20,27.0,3,9.0,647.66,1,0.0,1,0,0,1,0.6060606060606061,23.130714285714284,0.14285714285714285
368759,45,33,8.0,2,6.0,678.1,14,0.0,1,0,1,1,0.717391304347826,75.34444444444445,0.058823529411764705
368760,34,48,28.0,0,20.0,868.38,1,0.0,1,1,0,0,1.3714285714285714,29.944137931034483,0.0
368761,38,49,19.0,2,9.0,579.23,16,0.0,1,1,0,0,1.2564102564102564,28.9615,0.04
368762,29,51,6.0,0,6.0,610.52,15,0.0,0,0,0,1,1.7,87.21714285714286,0.0
368763,35,36,16.0,2,2.0,836.38,24,0.0,1,1,0,0,1.0,49.19882352941176,0.05405405405405406
368764,50,20,30.0,1,11.0,512.6,5,0.0,0,0,1,1,0.39215686274509803,16.53548387096774,0.047619047619047616
368765,50,22,24.0,0,2.0,596.86,6,0.0,1,0,1,1,0.43137254901960786,23.8744,0.0
368766,33,11,6.0,3,9.0,876.61,13,0.0,0,0,0,1,0.3235294117647059,125.23,0.25
368767,20,57,4.0,1,11.0,991.06,6,0.0,0,1,0,0,2.7142857142857144,198.212,0.017241379310344827
368768,20,45,10.0,2,8.0,869.22,28,0.0,1,1,0,1,2.142857142857143,79.02,0.043478260869565216
368769,19,42,22.0,1,20.0,849.75,28,0.0,1,0,1,0,2.1,36.94565217391305,0.023255813953488372
368770,27,42,25.0,2,1.0,952.27,9,0.0,0,0,0,1,1.5,36.62576923076923,0.046511627906976744
368771,50,10,1.0,4,17.0,525.65,18,0.0,1,0,0,0,0.19607843137254902,262.825,0.36363636363636365
368772,25,10,8.0,0,13.0,813.31,20,0.0,1,0,0,0,0.38461538461538464,90.36777777777777,0.0
368773,46,29,28.0,4,10.0,608.12,6,0.0,1,0,1,1,0.6170212765957447,20.969655172413795,0.13333333333333333
368774,39,20,10.0,1,12.0,833.42,20,0.0,1,1,0,1,0.5,75.76545454545455,0.047619047619047616
368775,40,28,10.0,0,6.0,811.45,1,0.0,0,1,0,1,0.6829268292682927,73.76818181818182,0.0
368776,31,52,11.0,0,3.0,973.75,20,0.0,1,1,0,0,1.625,81.14583333333333,0.0
368777,49,43,9.0,0,6.0,690.57,9,0.0,0,0,1,1,0.86,69.057,0.0
368778,47,59,28.0,2,4.0,581.76,13,0.0,1,1,0,0,1.2291666666666667,20.060689655172414,0.03333333333333333
368779,41,8,3.0,1,7.0,912.02,2,0.0,0,1,0,1,0.19047619047619047,228.005,0.1111111111111111
368780,19,49,20.0,0,9.0,599.19,24,0.0,1,0,0,1,2.45,28.532857142857146,0.0
368781,30,2,1.0,1,11.0,867.91,5,0.0,0,0,1,1,0.06451612903225806,433.955,0.3333333333333333
368782,40,53,22.0,4,11.0,815.44,13,0.0,0,0,0,1,1.2926829268292683,35.453913043478266,0.07407407407407407
368783,38,34,27.0,1,16.0,503.51,5,0.0,0,0,1,1,0.8717948717948718,17.982499999999998,0.02857142857142857
368784,50,47,6.0,1,3.0,621.71,22,0.0,1,0,0,1,0.9215686274509803,88.8157142857143,0.020833333333333332
368785,48,40,27.0,4,6.0,860.54,3,0.0,0,0,0,0,0.8163265306122449,30.733571428571427,0.0975609756097561
368786,28,25,5.0,2,10.0,760.19,3,0.0,0,1,0,1,0.8620689655172413,126.69833333333334,0.07692307692307693
368787,37,6,10.0,3,15.0,709.01,1,0.0,1,0,1,1,0.15789473684210525,64.45545454545454,0.42857142857142855
368788,40,5,25.0,0,16.0,543.39,2,0.0,1,1,0,0,0.12195121951219512,20.899615384615384,0.0
368789,48,44,6.0,2,4.0,613.18,29,0.0,1,0,1,0,0.8979591836734694,87.59714285714286,0.044444444444444446
368790,32,6,14.0,3,15.0,557.16,2,0.0,0,0,1,0,0.18181818181818182,37.144,0.42857142857142855
368791,41,46,12.0,2,4.0,639.93,6,0.0,0,0,0,1,1.0952380952380953,49.22538461538461,0.0425531914893617
368792,49,33,20.0,0,20.0,501.77,13,0.0,1,0,1,0,0.66,23.893809523809523,0.0
368793,23,50,24.0,1,2.0,732.5,10,0.0,0,0,0,0,2.0833333333333335,29.3,0.0196078431372549
368794,38,43,2.0,1,17.0,545.03,29,0.0,1,0,1,1,1.1025641025641026,181.67666666666665,0.022727272727272728
368795,50,58,7.0,3,14.0,968.41,14,0.0,1,0,1,0,1.1372549019607843,121.05125,0.05084745762711865
368796,37,5,16.0,1,4.0,696.11,18,0.0,1,1,0,0,0.13157894736842105,40.94764705882353,0.16666666666666666
368797,49,48,22.0,1,7.0,711.02,2,0.0,1,0,0,1,0.96,30.91391304347826,0.02040816326530612
368798,25,56,1.0,0,10.0,720.05,5,0.0,1,0,1,0,2.1538461538461537,360.025,0.0
368799,30,20,21.0,3,2.0,927.18,30,0.0,1,0,1,0,0.6451612903225806,42.14454545454545,0.14285714285714285
368800,37,10,21.0,1,19.0,904.35,6,0.0,0,0,0,0,0.2631578947368421,41.106818181818184,0.09090909090909091
368801,28,34,9.0,2,3.0,938.06,25,0.0,1,0,1,0,1.1724137931034482,93.806,0.05714285714285714
368802,47,40,17.0,3,0.0,563.69,30,0.0,1,0,1,0,0.8333333333333334,31.316111111111113,0.07317073170731707
368803,46,47,29.0,0,9.0,805.47,7,0.0,0,1,0,1,1.0,26.849,0.0
368804,50,18,26.0,0,3.0,870.94,23,0.0,1,0,0,0,0.35294117647058826,32.25703703703704,0.0
368805,30,50,27.0,2,12.0,574.74,10,0.0,0,1,0,1,1.6129032258064515,20.52642857142857,0.0392156862745098
368806,24,47,24.0,1,0.0,804.78,19,0.0,1,1,0,1,1.88,32.1912,0.020833333333333332
368807,41,27,30.0,3,18.0,538.7,15,0.0,1,0,0,0,0.6428571428571429,17.37741935483871,0.10714285714285714
368808,46,57,16.0,1,0.0,996.08,14,0.0,0,1,0,1,1.2127659574468086,58.59294117647059,0.017241379310344827
368809,25,23,30.0,2,15.0,792.57,4,0.0,1,1,0,1,0.8846153846153846,25.56677419354839,0.08333333333333333
368810,35,60,19.0,1,4.0,525.42,12,0.0,1,0,0,0,1.6666666666666667,26.270999999999997,0.01639344262295082
368811,46,30,2.0,3,15.0,861.55,24,0.0,1,1,0,0,0.6382978723404256,287.18333333333334,0.0967741935483871
368812,24,10,22.0,1,15.0,757.18,13,0.0,0,1,0,0,0.4,32.92086956521739,0.09090909090909091
368813,21,55,17.0,2,0.0,922.14,29,0.0,1,1,0,0,2.5,51.23,0.03571428571428571
368814,47,18,13.0,1,18.0,630.92,15,0.0,0,1,0,1,0.375,45.065714285714286,0.05263157894736842
368815,47,56,19.0,4,1.0,857.03,19,0.0,1,0,0,1,1.1666666666666667,42.8515,0.07017543859649122
368816,20,51,28.0,1,13.0,855.76,14,0.0,1,1,0,1,2.4285714285714284,29.50896551724138,0.019230769230769232
368817,30,33,30.0,3,2.0,803.17,10,0.0,0,0,0,0,1.064516129032258,25.908709677419353,0.08823529411764706
368818,30,48,15.0,1,10.0,550.15,1,0.0,1,1,0,1,1.5483870967741935,34.384375,0.02040816326530612
368819,29,18,18.0,0,15.0,621.84,10,0.0,0,0,1,1,0.6,32.72842105263158,0.0
368820,50,41,13.0,5,19.0,647.9,15,0.0,0,0,1,1,0.803921568627451,46.278571428571425,0.11904761904761904
368821,44,48,14.0,1,7.0,570.67,14,0.0,0,0,1,1,1.0666666666666667,38.044666666666664,0.02040816326530612
368822,19,30,6.0,1,14.0,877.17,3,0.0,1,0,1,1,1.5,125.30999999999999,0.03225806451612903
368823,18,38,1.0,1,4.0,961.65,2,0.0,1,1,0,1,2.0,480.825,0.02564102564102564
368824,25,55,28.0,2,0.0,720.84,1,0.0,0,0,1,0,2.1153846153846154,24.856551724137933,0.03571428571428571
368825,30,24,17.0,2,7.0,533.51,19,0.0,1,0,1,0,0.7741935483870968,29.639444444444443,0.08
368826,26,45,13.0,1,13.0,818.81,6,0.0,0,1,0,0,1.6666666666666667,58.48642857142857,0.021739130434782608
368827,39,38,13.0,1,7.0,571.1,26,0.0,1,0,1,0,0.95,40.792857142857144,0.02564102564102564
368828,20,20,22.0,1,10.0,914.03,14,0.0,0,1,0,0,0.9523809523809523,39.740434782608695,0.047619047619047616
368829,49,7,5.0,0,13.0,628.57,10,0.0,1,0,1,1,0.14,104.76166666666667,0.0
368830,29,58,25.0,2,15.0,913.44,9,0.0,0,0,0,0,1.9333333333333333,35.13230769230769,0.03389830508474576
368831,42,58,25.0,1,16.0,714.01,7,0.0,1,0,0,1,1.3488372093023255,27.461923076923078,0.01694915254237288
368832,23,50,26.0,2,0.0,559.08,17,0.0,1,0,1,0,2.0833333333333335,20.706666666666667,0.0392156862745098
368833,43,38,9.0,4,6.0,980.75,24,0.0,1,1,0,1,0.8636363636363636,98.075,0.10256410256410256
368834,49,11,15.0,0,12.0,755.35,30,0.0,1,0,1,0,0.22,47.209375,0.0
368835,35,38,1.0,2,1.0,568.19,12,0.0,0,1,0,0,1.0555555555555556,284.095,0.05128205128205128
368836,34,46,3.0,1,5.0,672.61,24,0.0,1,1,0,0,1.3142857142857143,168.1525,0.02127659574468085
368837,50,48,23.0,0,17.0,914.53,9,0.0,0,1,0,0,0.9411764705882353,38.10541666666666,0.0
368838,47,1,30.0,1,13.0,994.73,29,0.0,1,0,1,0,0.020833333333333332,32.08806451612903,0.5
368839,37,31,1.0,0,18.0,649.57,25,0.0,1,1,0,1,0.8157894736842105,324.785,0.0
368840,50,10,14.0,3,10.0,848.61,12,0.0,1,0,0,1,0.19607843137254902,56.574,0.2727272727272727
368841,23,35,12.0,2,8.0,810.7,9,0.0,1,1,0,0,1.4583333333333333,62.361538461538466,0.05555555555555555
368842,40,6,29.0,4,9.0,693.57,8,0.0,0,0,1,0,0.14634146341463414,23.119000000000003,0.5714285714285714
368843,27,51,2.0,0,6.0,889.6,9,0.0,1,0,0,0,1.8214285714285714,296.53333333333336,0.0
368844,35,8,14.0,0,18.0,758.09,3,0.0,0,0,1,1,0.2222222222222222,50.53933333333334,0.0
368845,44,7,7.0,4,0.0,752.53,7,0.0,0,1,0,0,0.15555555555555556,94.06625,0.5
368846,32,48,30.0,1,6.0,830.32,7,0.0,1,0,1,1,1.4545454545454546,26.78451612903226,0.02040816326530612
368847,42,22,14.0,1,4.0,813.11,15,0.0,1,0,1,0,0.5116279069767442,54.20733333333333,0.043478260869565216
368848,37,22,27.0,0,1.0,565.67,8,0.0,0,0,1,1,0.5789473684210527,20.202499999999997,0.0
368849,20,49,11.0,1,4.0,764.43,2,0.0,0,1,0,1,2.3333333333333335,63.70249999999999,0.02
368850,50,33,10.0,5,13.0,581.14,10,0.0,1,0,0,1,0.6470588235294118,52.83090909090909,0.14705882352941177
368851,49,54,17.0,2,8.0,577.86,10,0.0,1,0,0,1,1.08,32.10333333333333,0.03636363636363636
368852,27,50,17.0,0,10.0,637.49,19,0.0,1,0,1,1,1.7857142857142858,35.416111111111114,0.0
368853,30,34,28.0,0,5.0,762.03,24,0.0,1,1,0,1,1.096774193548387,26.276896551724136,0.0
368854,40,56,11.0,0,1.0,903.63,21,0.0,1,0,0,1,1.3658536585365855,75.3025,0.0
368855,46,31,15.0,4,6.0,635.79,9,0.0,1,0,0,1,0.6595744680851063,39.736875,0.125
368856,49,60,21.0,0,19.0,717.39,7,0.0,0,1,0,1,1.2,32.608636363636364,0.0
368857,21,27,19.0,0,11.0,527.52,6,0.0,1,1,0,0,1.2272727272727273,26.375999999999998,0.0
368858,49,33,7.0,4,20.0,592.07,25,0.0,1,1,0,0,0.66,74.00875,0.11764705882352941
368859,45,34,18.0,1,1.0,515.92,9,0.0,1,0,0,1,0.7391304347826086,27.153684210526315,0.02857142857142857
368860,27,52,20.0,2,6.0,677.83,22,0.0,1,0,1,1,1.8571428571428572,32.27761904761905,0.03773584905660377
368861,38,31,23.0,2,14.0,530.34,1,0.0,1,0,1,0,0.7948717948717948,22.0975,0.0625
368862,20,9,20.0,0,20.0,695.75,20,0.0,1,0,1,0,0.42857142857142855,33.13095238095238,0.0
368863,38,35,12.0,1,11.0,816.57,1,0.0,1,0,1,1,0.8974358974358975,62.81307692307693,0.027777777777777776
368864,23,41,5.0,2,10.0,964.28,8,0.0,0,0,0,0,1.7083333333333333,160.71333333333334,0.047619047619047616
368865,44,42,27.0,3,10.0,755.61,23,0.0,1,0,1,0,0.9333333333333333,26.986071428571428,0.06976744186046512
368866,26,50,28.0,2,0.0,881.74,8,0.0,0,0,0,0,1.8518518518518519,30.404827586206896,0.0392156862745098
368867,41,4,26.0,1,20.0,894.94,21,0.0,1,1,0,0,0.09523809523809523,33.14592592592593,0.2
368868,25,55,21.0,1,11.0,689.43,9,0.0,0,0,1,0,2.1153846153846154,31.33772727272727,0.017857142857142856
368869,44,58,4.0,0,10.0,842.7,7,0.0,1,0,1,1,1.288888888888889,168.54000000000002,0.0
368870,40,34,7.0,0,11.0,546.68,16,0.0,1,0,1,0,0.8292682926829268,68.335,0.0
368871,50,20,15.0,4,19.0,883.4,26,0.0,1,0,1,1,0.39215686274509803,55.2125,0.19047619047619047
368872,32,19,19.0,3,4.0,945.05,30,0.0,1,0,1,1,0.5757575757575758,47.2525,0.15
368873,33,11,8.0,0,9.0,539.24,26,0.0,1,0,0,0,0.3235294117647059,59.91555555555556,0.0
368874,24,53,15.0,2,14.0,749.11,10,0.0,0,0,1,1,2.12,46.819375,0.037037037037037035
368875,50,50,27.0,5,6.0,797.37,1,0.0,0,0,1,1,0.9803921568627451,28.4775,0.09803921568627451
368876,44,51,25.0,3,12.0,541.53,15,0.0,1,0,1,0,1.1333333333333333,20.82807692307692,0.057692307692307696
368877,50,34,17.0,1,7.0,582.14,30,0.0,1,0,0,0,0.6666666666666666,32.34111111111111,0.02857142857142857
368878,35,18,22.0,1,14.0,932.21,6,0.0,1,0,0,0,0.5,40.530869565217394,0.05263157894736842
368879,23,35,10.0,0,4.0,978.59,11,0.0,0,1,0,1,1.4583333333333333,88.96272727272728,0.0
368880,34,59,27.0,3,7.0,634.88,18,0.0,1,0,1,1,1.6857142857142857,22.674285714285713,0.05
368881,35,57,25.0,3,2.0,837.19,27,0.0,1,0,1,0,1.5833333333333333,32.199615384615385,0.05172413793103448
368882,43,32,10.0,2,19.0,746.09,22,0.0,1,0,0,0,0.7272727272727273,67.82636363636364,0.06060606060606061
368883,44,48,9.0,1,5.0,748.52,21,0.0,1,0,0,0,1.0666666666666667,74.852,0.02040816326530612
368884,43,16,29.0,3,18.0,652.94,6,0.0,1,1,0,1,0.36363636363636365,21.764666666666667,0.17647058823529413
368885,32,39,3.0,3,15.0,786.13,13,0.0,0,0,1,1,1.1818181818181819,196.5325,0.075
368886,50,19,23.0,5,6.0,571.49,4,0.0,0,0,0,0,0.37254901960784315,23.812083333333334,0.25
368887,49,15,27.0,0,6.0,646.87,26,0.0,1,0,0,1,0.3,23.1025,0.0
368888,38,21,14.0,2,16.0,726.47,1,0.0,0,0,1,0,0.5384615384615384,48.431333333333335,0.09090909090909091
368889,41,58,30.0,1,7.0,961.48,1,0.0,0,1,0,1,1.380952380952381,31.015483870967742,0.01694915254237288
368890,47,38,13.0,1,10.0,513.23,16,0.0,1,0,1,0,0.7916666666666666,36.659285714285716,0.02564102564102564
368891,45,24,26.0,3,6.0,888.45,14,0.0,0,0,0,0,0.5217391304347826,32.90555555555556,0.12
368892,42,1,17.0,0,5.0,871.65,18,0.0,1,1,0,0,0.023255813953488372,48.425,0.0
368893,43,49,11.0,0,17.0,582.6,7,0.0,0,1,0,0,1.1136363636363635,48.550000000000004,0.0
368894,50,8,14.0,2,12.0,745.58,10,0.0,0,1,0,1,0.1568627450980392,49.705333333333336,0.2222222222222222
368895,42,30,24.0,4,1.0,968.06,4,0.0,1,0,0,1,0.6976744186046512,38.7224,0.12903225806451613
368896,45,40,3.0,4,17.0,704.25,12,0.0,1,0,0,1,0.8695652173913043,176.0625,0.0975609756097561
368897,40,51,7.0,2,15.0,532.83,14,0.0,0,1,0,0,1.2439024390243902,66.60375,0.038461538461538464
368898,45,22,30.0,4,11.0,814.69,2,0.0,1,0,0,0,0.4782608695652174,26.280322580645162,0.17391304347826086
368899,47,41,3.0,0,13.0,525.18,3,0.0,0,0,0,0,0.8541666666666666,131.295,0.0
368900,37,26,22.0,2,17.0,641.07,23,0.0,1,1,0,1,0.6842105263157895,27.872608695652175,0.07407407407407407
368901,36,48,4.0,1,11.0,903.62,26,0.0,1,0,0,0,1.2972972972972974,180.724,0.02040816326530612
368902,39,52,12.0,3,7.0,637.75,10,0.0,0,0,1,1,1.3,49.05769230769231,0.05660377358490566
368903,21,29,16.0,0,0.0,573.59,14,0.0,0,0,0,0,1.3181818181818181,33.74058823529412,0.0
368904,30,38,8.0,2,6.0,590.84,22,0.0,1,0,1,0,1.2258064516129032,65.64888888888889,0.05128205128205128
368905,43,58,3.0,2,13.0,592.3,20,0.0,1,0,1,0,1.3181818181818181,148.075,0.03389830508474576
368906,47,37,22.0,0,9.0,715.53,3,0.0,1,1,0,1,0.7708333333333334,31.11,0.0
368907,35,46,1.0,2,19.0,594.76,14,0.0,1,1,0,0,1.2777777777777777,297.38,0.0425531914893617
368908,43,30,2.0,1,18.0,782.84,26,0.0,1,0,0,0,0.6818181818181818,260.94666666666666,0.03225806451612903
368909,43,23,18.0,4,3.0,602.12,1,0.0,1,0,1,1,0.5227272727272727,31.690526315789473,0.16666666666666666
368910,19,21,26.0,0,12.0,995.51,30,0.0,1,0,0,0,1.05,36.87074074074074,0.0
368911,28,26,1.0,2,5.0,845.99,3,0.0,0,0,1,1,0.896551724137931,422.995,0.07407407407407407
368912,39,60,2.0,0,12.0,859.43,9,0.0,1,1,0,1,1.5,286.47666666666663,0.0
368913,30,52,25.0,1,20.0,606.28,10,0.0,1,1,0,1,1.6774193548387097,23.318461538461538,0.018867924528301886
368914,35,42,19.0,2,7.0,809.31,12,0.0,0,0,1,1,1.1666666666666667,40.4655,0.046511627906976744
368915,39,11,25.0,2,1.0,699.08,8,0.0,0,1,0,1,0.275,26.88769230769231,0.16666666666666666
368916,36,3,11.0,0,8.0,987.74,6,0.0,0,1,0,1,0.08108108108108109,82.31166666666667,0.0
368917,40,6,4.0,4,19.0,589.84,28,0.0,1,1,0,1,0.14634146341463414,117.968,0.5714285714285714
368918,45,19,24.0,4,1.0,780.47,16,0.0,1,1,0,0,0.41304347826086957,31.2188,0.2
368919,18,10,27.0,0,4.0,589.88,22,0.0,1,0,1,1,0.5263157894736842,21.06714285714286,0.0
368920,35,43,20.0,2,7.0,871.65,9,0.0,1,0,1,1,1.1944444444444444,41.50714285714285,0.045454545454545456
368921,45,56,24.0,4,3.0,965.29,12,0.0,0,0,0,1,1.2173913043478262,38.611599999999996,0.07017543859649122
368922,44,22,24.0,1,16.0,669.69,15,0.0,0,0,0,0,0.4888888888888889,26.7876,0.043478260869565216
368923,50,51,5.0,2,13.0,935.83,20,0.0,1,0,1,1,1.0,155.97166666666666,0.038461538461538464
368924,40,56,5.0,3,2.0,872.35,6,0.0,1,0,0,1,1.3658536585365855,145.39166666666668,0.05263157894736842
368925,41,48,11.0,0,18.0,871.77,19,0.0,1,0,0,1,1.1428571428571428,72.6475,0.0
368926,45,15,23.0,0,11.0,983.88,4,0.0,1,0,1,1,0.32608695652173914,40.995,0.0
368927,47,36,25.0,4,8.0,753.59,7,0.0,1,0,1,0,0.75,28.98423076923077,0.10810810810810811
368928,43,44,11.0,4,1.0,866.44,21,0.0,1,0,0,1,1.0,72.20333333333333,0.08888888888888889
368929,42,16,12.0,1,2.0,579.51,15,0.0,1,0,0,0,0.37209302325581395,44.57769230769231,0.058823529411764705
368930,48,43,7.0,4,8.0,980.57,5,0.0,1,1,0,0,0.8775510204081632,122.57125,0.09090909090909091
368931,30,58,10.0,1,6.0,968.59,12,0.0,0,0,0,0,1.8709677419354838,88.05363636363637,0.01694915254237288
368932,40,7,19.0,0,4.0,637.05,10,0.0,1,0,1,0,0.17073170731707318,31.8525,0.0
