CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
267344,25,30,23.0,2,17.0,860.82,11,0.0,0,0,1,0,1,1.1538461538461537,35.8675,0.06451612903225806,2,2
267345,20,4,6.0,1,8.0,668.92,27,0.0,1,0,1,0,0,0.19047619047619047,95.55999999999999,0.2,1,0
267346,44,30,10.0,1,9.0,967.76,14,0.0,1,0,0,0,0,0.6666666666666666,87.97818181818182,0.03225806451612903,3,2
267347,35,53,10.0,3,2.0,809.25,17,0.0,1,1,0,0,0,1.4722222222222223,73.56818181818181,0.05555555555555555,2,3
267348,46,7,9.0,3,12.0,933.17,7,0.0,1,0,1,0,0,0.14893617021276595,93.317,0.375,3,0
267349,36,59,19.0,3,5.0,722.66,30,0.0,1,1,0,0,0,1.5945945945945945,36.132999999999996,0.05,1,3
267350,32,58,15.0,2,11.0,931.29,26,0.0,1,0,1,0,0,1.7575757575757576,58.205625,0.03389830508474576,3,3
267351,46,1,26.0,2,15.0,829.18,15,0.0,1,1,0,0,1,0.02127659574468085,30.71037037037037,1.0,2,0
267352,41,58,22.0,0,12.0,961.88,30,0.0,1,1,0,0,1,1.380952380952381,41.82086956521739,0.0,3,3
267353,50,21,26.0,2,2.0,522.27,14,0.0,1,1,0,0,1,0.4117647058823529,19.343333333333334,0.09090909090909091,0,1
267354,37,40,11.0,0,4.0,843.3,19,0.0,1,0,1,0,0,1.0526315789473684,70.27499999999999,0.0,2,3
267355,45,34,6.0,3,20.0,625.21,5,0.0,1,0,0,0,0,0.7391304347826086,89.3157142857143,0.08571428571428572,1,2
267356,32,57,7.0,3,19.0,997.89,7,0.0,0,1,0,0,1,1.7272727272727273,124.73625,0.05172413793103448,3,3
267357,35,7,9.0,1,17.0,710.21,30,0.0,1,0,1,0,1,0.19444444444444445,71.021,0.125,1,0
267358,20,55,22.0,0,5.0,587.46,29,0.0,1,1,0,0,0,2.619047619047619,25.541739130434784,0.0,0,3
267359,22,46,12.0,1,6.0,957.77,26,0.0,1,0,0,0,1,2.0,73.67461538461538,0.02127659574468085,3,3
267360,49,10,21.0,3,11.0,523.78,13,0.0,0,0,0,0,0,0.2,23.80818181818182,0.2727272727272727,0,0
267361,41,13,16.0,4,18.0,907.45,12,0.0,0,0,0,0,0,0.30952380952380953,53.379411764705885,0.2857142857142857,3,1
267362,34,26,3.0,0,11.0,994.0,26,0.0,1,1,0,0,0,0.7428571428571429,248.5,0.0,3,2
267363,42,57,25.0,0,11.0,973.55,15,0.0,0,0,1,0,1,1.3255813953488371,37.44423076923077,0.0,3,3
267364,42,58,13.0,4,12.0,865.02,30,0.0,1,0,0,0,1,1.3488372093023255,61.787142857142854,0.06779661016949153,2,3
267365,25,18,26.0,0,7.0,734.01,6,0.0,0,1,0,0,0,0.6923076923076923,27.185555555555556,0.0,1,1
267366,43,26,14.0,2,16.0,805.42,12,0.0,0,1,0,0,0,0.5909090909090909,53.69466666666666,0.07407407407407407,2,2
267367,41,55,10.0,3,2.0,940.6,13,0.0,1,0,0,0,1,1.3095238095238095,85.50909090909092,0.05357142857142857,3,3
267368,49,36,12.0,0,2.0,623.73,27,0.0,1,0,1,0,1,0.72,47.97923076923077,0.0,1,2
267369,37,8,13.0,2,6.0,696.52,17,0.0,1,1,0,0,0,0.21052631578947367,49.75142857142857,0.2222222222222222,1,0
267370,33,16,25.0,0,0.0,985.65,29,0.0,1,0,0,0,0,0.47058823529411764,37.909615384615385,0.0,3,1
267371,46,60,28.0,0,15.0,579.96,16,0.0,1,0,1,0,1,1.2765957446808511,19.998620689655173,0.0,0,3
267372,48,16,20.0,3,0.0,602.05,15,0.0,0,0,0,0,1,0.32653061224489793,28.669047619047618,0.17647058823529413,0,1
267373,26,9,18.0,1,9.0,770.31,25,0.0,1,1,0,0,1,0.3333333333333333,40.542631578947365,0.1,2,0
267374,37,5,6.0,0,5.0,930.91,11,0.0,0,1,0,0,1,0.13157894736842105,132.98714285714286,0.0,3,0
267375,32,24,11.0,3,12.0,625.37,3,0.0,0,0,0,0,1,0.7272727272727273,52.11416666666667,0.12,1,1
267376,43,2,25.0,1,4.0,589.0,30,0.0,1,0,1,0,0,0.045454545454545456,22.653846153846153,0.3333333333333333,0,0
267377,29,19,20.0,0,14.0,546.35,10,0.0,1,0,0,0,0,0.6333333333333333,26.01666666666667,0.0,0,1
267378,19,17,18.0,1,10.0,809.01,10,0.0,1,0,0,0,1,0.85,42.57947368421053,0.05555555555555555,2,1
267379,47,7,8.0,0,3.0,627.22,1,0.0,1,1,0,0,0,0.14583333333333334,69.69111111111111,0.0,1,0
267380,37,45,29.0,0,18.0,880.01,6,0.0,1,1,0,0,0,1.1842105263157894,29.333666666666666,0.0,3,3
267381,37,46,27.0,0,14.0,975.24,25,0.0,1,0,1,0,0,1.2105263157894737,34.83,0.0,3,3
267382,28,26,7.0,1,1.0,721.17,11,0.0,1,0,1,0,1,0.896551724137931,90.14625,0.037037037037037035,1,2
267383,48,31,3.0,4,19.0,618.28,2,0.0,0,1,0,0,1,0.6326530612244898,154.57,0.125,0,2
267384,18,51,15.0,0,5.0,626.91,7,0.0,0,0,1,0,0,2.6842105263157894,39.181875,0.0,1,3
267385,28,38,9.0,2,20.0,851.2,11,0.0,1,1,0,0,0,1.3103448275862069,85.12,0.05128205128205128,2,3
267386,41,13,15.0,0,12.0,959.69,1,0.0,0,1,0,0,0,0.30952380952380953,59.980625,0.0,3,1
267387,48,39,16.0,2,8.0,974.02,26,0.0,1,1,0,0,1,0.7959183673469388,57.29529411764706,0.05,3,3
267388,23,6,4.0,2,16.0,630.22,26,0.0,1,1,0,0,1,0.25,126.04400000000001,0.2857142857142857,1,0
267389,30,10,6.0,3,20.0,681.41,13,0.0,0,0,0,0,0,0.3225806451612903,97.3442857142857,0.2727272727272727,1,0
267390,24,3,26.0,0,4.0,873.22,15,0.0,1,0,1,0,1,0.12,32.34148148148148,0.0,2,0
267391,29,22,13.0,0,14.0,843.89,18,0.0,1,1,0,0,1,0.7333333333333333,60.277857142857144,0.0,2,1
267392,43,19,30.0,3,9.0,724.73,14,0.0,0,0,0,0,1,0.4318181818181818,23.378387096774194,0.15,1,1
267393,41,32,17.0,4,19.0,614.78,1,0.0,0,1,0,0,0,0.7619047619047619,34.154444444444444,0.12121212121212122,0,2
267394,42,44,18.0,0,11.0,566.44,11,0.0,0,0,0,0,0,1.0232558139534884,29.81263157894737,0.0,0,3
267395,49,32,9.0,3,7.0,673.47,14,0.0,0,0,0,0,0,0.64,67.34700000000001,0.09090909090909091,1,2
267396,40,33,25.0,1,5.0,741.79,21,0.0,1,0,1,0,0,0.8048780487804879,28.530384615384612,0.029411764705882353,1,2
267397,32,45,20.0,0,6.0,769.96,4,0.0,0,0,0,0,1,1.3636363636363635,36.6647619047619,0.0,2,3
267398,42,34,8.0,4,20.0,971.69,12,0.0,0,1,0,0,1,0.7906976744186046,107.96555555555557,0.11428571428571428,3,2
267399,40,32,2.0,2,0.0,981.87,13,0.0,1,0,1,0,1,0.7804878048780488,327.29,0.06060606060606061,3,2
267400,30,29,10.0,0,20.0,968.2,21,0.0,1,0,1,0,1,0.9354838709677419,88.01818181818182,0.0,3,2
267401,34,29,12.0,3,8.0,555.69,11,0.0,0,0,0,0,1,0.8285714285714286,42.74538461538462,0.1,0,2
267402,45,11,19.0,3,12.0,521.27,15,0.0,1,1,0,0,1,0.2391304347826087,26.063499999999998,0.25,0,0
267403,20,56,13.0,1,7.0,905.91,13,0.0,0,1,0,0,0,2.6666666666666665,64.70785714285714,0.017543859649122806,3,3
267404,31,22,28.0,2,1.0,592.93,28,0.0,1,0,0,0,1,0.6875,20.445862068965514,0.08695652173913043,0,1
267405,36,56,17.0,3,14.0,923.23,8,0.0,1,0,0,0,1,1.5135135135135136,51.29055555555556,0.05263157894736842,3,3
267406,40,41,15.0,3,11.0,626.06,6,0.0,0,0,0,0,0,1.0,39.12875,0.07142857142857142,1,3
267407,33,29,24.0,0,8.0,551.36,21,0.0,1,0,0,0,1,0.8529411764705882,22.0544,0.0,0,2
267408,50,27,26.0,3,18.0,706.14,17,0.0,1,0,0,0,0,0.5294117647058824,26.153333333333332,0.10714285714285714,1,2
267409,20,56,26.0,0,8.0,590.19,14,0.0,1,0,1,0,0,2.6666666666666665,21.85888888888889,0.0,0,3
267410,49,6,5.0,0,10.0,903.18,25,0.0,1,1,0,0,1,0.12,150.53,0.0,3,0
267411,40,48,29.0,4,13.0,856.2,11,0.0,0,0,1,0,1,1.170731707317073,28.540000000000003,0.08163265306122448,2,3
267412,48,30,7.0,0,11.0,970.87,2,0.0,0,0,1,0,1,0.6122448979591837,121.35875,0.0,3,2
267413,40,2,2.0,1,20.0,764.21,15,0.0,1,0,1,0,1,0.04878048780487805,254.73666666666668,0.3333333333333333,2,0
267414,47,5,17.0,0,4.0,621.7,25,0.0,1,0,1,0,1,0.10416666666666667,34.53888888888889,0.0,0,0
267415,33,44,10.0,1,19.0,839.32,9,0.0,0,0,1,0,1,1.2941176470588236,76.30181818181819,0.022222222222222223,2,3
267416,49,42,14.0,1,5.0,721.38,13,0.0,1,0,1,0,1,0.84,48.092,0.023255813953488372,1,3
267417,20,50,15.0,2,20.0,771.8,10,0.0,0,0,0,0,0,2.380952380952381,48.2375,0.0392156862745098,2,3
267418,41,25,2.0,4,15.0,520.24,23,0.0,1,0,1,0,1,0.5952380952380952,173.41333333333333,0.15384615384615385,0,2
267419,35,36,21.0,3,19.0,689.02,16,0.0,1,0,1,0,0,1.0,31.319090909090907,0.08108108108108109,1,2
267420,29,34,27.0,2,13.0,576.19,12,0.0,1,0,0,0,0,1.1333333333333333,20.57821428571429,0.05714285714285714,0,2
267421,18,55,22.0,0,20.0,532.23,2,0.0,1,1,0,0,0,2.8947368421052633,23.140434782608697,0.0,0,3
267422,33,22,29.0,2,2.0,605.65,28,0.0,1,0,0,0,1,0.6470588235294118,20.188333333333333,0.08695652173913043,0,1
267423,47,43,19.0,1,7.0,971.41,7,0.0,1,1,0,0,0,0.8958333333333334,48.570499999999996,0.022727272727272728,3,3
267424,49,25,12.0,1,2.0,711.06,8,0.0,0,0,1,0,1,0.5,54.69692307692307,0.038461538461538464,1,2
267425,26,29,19.0,0,14.0,663.39,30,0.0,1,0,1,0,1,1.0740740740740742,33.1695,0.0,1,2
267426,23,49,10.0,0,11.0,948.94,13,0.0,0,0,1,0,1,2.0416666666666665,86.26727272727273,0.0,3,3
267427,36,41,19.0,0,6.0,607.68,23,0.0,1,0,0,0,1,1.1081081081081081,30.383999999999997,0.0,0,3
267428,32,36,17.0,1,2.0,613.33,7,0.0,1,1,0,0,1,1.0909090909090908,34.07388888888889,0.02702702702702703,0,2
267429,27,30,12.0,2,0.0,820.76,16,0.0,1,0,0,0,0,1.0714285714285714,63.135384615384616,0.06451612903225806,2,2
267430,41,54,2.0,4,7.0,890.84,14,0.0,1,0,0,0,1,1.2857142857142858,296.94666666666666,0.07272727272727272,3,3
267431,33,46,9.0,2,0.0,765.54,1,0.0,0,0,1,0,0,1.3529411764705883,76.554,0.0425531914893617,2,3
267432,41,6,1.0,3,9.0,833.3,7,0.0,1,0,1,0,1,0.14285714285714285,416.65,0.42857142857142855,2,0
267433,28,58,28.0,1,17.0,722.09,26,0.0,1,0,1,0,0,2.0,24.899655172413794,0.01694915254237288,1,3
267434,47,54,4.0,4,10.0,596.64,8,0.0,1,1,0,0,0,1.125,119.328,0.07272727272727272,0,3
267435,29,27,16.0,1,8.0,844.35,10,0.0,1,1,0,0,1,0.9,49.66764705882353,0.03571428571428571,2,2
267436,21,31,7.0,2,7.0,916.11,6,0.0,1,0,0,0,0,1.4090909090909092,114.51375,0.0625,3,2
267437,31,56,19.0,1,4.0,657.96,8,0.0,1,1,0,0,0,1.75,32.898,0.017543859649122806,1,3
267438,35,33,3.0,3,5.0,820.18,4,0.0,0,0,1,0,0,0.9166666666666666,205.045,0.08823529411764706,2,2
267439,30,25,12.0,0,4.0,921.86,17,0.0,1,0,0,0,1,0.8064516129032258,70.91230769230769,0.0,3,2
267440,35,42,19.0,2,9.0,711.61,28,0.0,1,0,1,0,1,1.1666666666666667,35.5805,0.046511627906976744,1,3
267441,37,30,17.0,3,0.0,756.28,2,0.0,1,1,0,0,1,0.7894736842105263,42.01555555555555,0.0967741935483871,2,2
267442,19,26,21.0,1,18.0,905.91,9,0.0,0,0,1,0,1,1.3,41.177727272727275,0.037037037037037035,3,2
267443,48,9,20.0,0,3.0,514.72,1,0.0,0,0,0,0,0,0.1836734693877551,24.51047619047619,0.0,0,0
267444,49,25,8.0,2,16.0,651.51,29,0.0,1,0,0,0,0,0.5,72.39,0.07692307692307693,1,2
267445,32,28,12.0,0,11.0,805.66,1,0.0,0,0,1,0,0,0.8484848484848485,61.973846153846154,0.0,2,2
267446,25,13,15.0,2,15.0,799.5,2,0.0,0,0,0,0,1,0.5,49.96875,0.14285714285714285,2,1
267447,41,32,7.0,3,6.0,646.79,28,0.0,1,1,0,0,1,0.7619047619047619,80.84875,0.09090909090909091,1,2
267448,38,39,26.0,0,12.0,999.39,11,0.0,0,0,1,0,1,1.0,37.01444444444444,0.0,3,3
267449,47,14,28.0,3,5.0,996.59,15,0.0,1,1,0,0,0,0.2916666666666667,34.365172413793104,0.2,3,1
267450,50,7,21.0,1,15.0,589.89,4,0.0,0,1,0,0,1,0.13725490196078433,26.813181818181818,0.125,0,0
267451,49,46,2.0,4,12.0,659.32,13,0.0,1,0,1,0,1,0.92,219.77333333333334,0.0851063829787234,1,3
267452,50,34,4.0,1,19.0,980.75,19,0.0,1,0,1,0,1,0.6666666666666666,196.15,0.02857142857142857,3,2
267453,44,54,22.0,4,2.0,701.03,28,0.0,1,0,0,0,0,1.2,30.479565217391304,0.07272727272727272,1,3
267454,27,16,26.0,1,18.0,717.02,8,0.0,1,0,0,0,0,0.5714285714285714,26.556296296296296,0.058823529411764705,1,1
267455,33,1,13.0,2,3.0,870.29,28,0.0,1,1,0,0,1,0.029411764705882353,62.16357142857142,1.0,2,0
267456,44,53,8.0,1,17.0,984.82,5,0.0,1,0,0,0,1,1.1777777777777778,109.42444444444445,0.018518518518518517,3,3
267457,49,48,10.0,1,4.0,652.75,15,0.0,1,0,1,0,0,0.96,59.34090909090909,0.02040816326530612,1,3
267458,30,10,18.0,1,2.0,987.01,8,0.0,0,1,0,0,1,0.3225806451612903,51.9478947368421,0.09090909090909091,3,0
267459,27,9,24.0,2,11.0,652.51,24,0.0,1,0,1,0,1,0.32142857142857145,26.1004,0.2,1,0
267460,43,3,14.0,0,13.0,716.12,5,0.0,0,1,0,0,0,0.06818181818181818,47.74133333333334,0.0,1,0
267461,44,36,21.0,3,11.0,558.55,29,0.0,1,0,1,0,1,0.8,25.388636363636362,0.08108108108108109,0,2
267462,36,5,25.0,1,14.0,618.33,22,0.0,1,1,0,0,1,0.13513513513513514,23.78192307692308,0.16666666666666666,0,0
267463,31,25,4.0,2,13.0,817.9,7,0.0,1,0,1,0,0,0.78125,163.57999999999998,0.07692307692307693,2,2
267464,26,59,7.0,1,18.0,551.73,22,0.0,1,0,0,0,1,2.185185185185185,68.96625,0.016666666666666666,0,3
267465,36,2,8.0,0,10.0,703.0,22,0.0,1,0,1,0,1,0.05405405405405406,78.11111111111111,0.0,1,0
267466,41,34,30.0,4,10.0,848.66,6,0.0,1,0,1,0,0,0.8095238095238095,27.376129032258063,0.11428571428571428,2,2
267467,18,37,12.0,1,4.0,777.04,2,0.0,0,1,0,0,1,1.9473684210526316,59.77230769230769,0.02631578947368421,2,3
267468,31,35,21.0,2,2.0,797.84,4,0.0,1,1,0,0,1,1.09375,36.265454545454546,0.05555555555555555,2,2
267469,37,26,3.0,3,18.0,751.94,13,0.0,0,0,1,0,0,0.6842105263157895,187.985,0.1111111111111111,2,2
267470,29,43,11.0,0,10.0,565.32,7,0.0,1,0,1,0,1,1.4333333333333333,47.11000000000001,0.0,0,3
267471,46,52,27.0,4,12.0,655.58,30,0.0,1,1,0,0,1,1.1063829787234043,23.41357142857143,0.07547169811320754,1,3
267472,30,55,7.0,2,20.0,821.09,9,0.0,1,0,1,0,1,1.7741935483870968,102.63625,0.03571428571428571,2,3
267473,31,60,28.0,2,4.0,533.97,19,0.0,1,0,1,0,0,1.875,18.412758620689655,0.03278688524590164,0,3
267474,34,22,12.0,0,1.0,946.73,15,0.0,0,1,0,0,1,0.6285714285714286,72.82538461538462,0.0,3,1
267475,45,35,25.0,3,18.0,782.47,28,0.0,1,0,1,0,1,0.7608695652173914,30.095000000000002,0.08333333333333333,2,2
267476,50,47,27.0,0,17.0,759.44,2,0.0,1,0,0,0,1,0.9215686274509803,27.122857142857146,0.0,2,3
267477,40,7,8.0,2,3.0,511.6,15,0.0,1,1,0,0,0,0.17073170731707318,56.84444444444445,0.25,0,0
267478,31,35,27.0,0,1.0,646.04,19,0.0,1,0,0,0,0,1.09375,23.072857142857142,0.0,1,2
267479,23,38,16.0,1,12.0,616.26,10,0.0,1,1,0,0,0,1.5833333333333333,36.25058823529412,0.02564102564102564,0,3
267480,21,11,8.0,1,18.0,829.62,9,0.0,1,1,0,0,0,0.5,92.18,0.08333333333333333,2,0
267481,32,25,17.0,0,6.0,558.09,25,0.0,1,0,0,0,0,0.7575757575757576,31.005000000000003,0.0,0,2
267482,21,34,11.0,1,11.0,974.8,2,0.0,0,1,0,0,0,1.5454545454545454,81.23333333333333,0.02857142857142857,3,2
267483,36,19,14.0,0,11.0,568.17,4,0.0,1,0,1,0,1,0.5135135135135135,37.878,0.0,0,1
267484,40,49,5.0,2,5.0,513.03,10,0.0,0,1,0,0,0,1.1951219512195121,85.505,0.04,0,3
267485,41,42,18.0,0,10.0,796.93,29,0.0,1,0,0,0,0,1.0,41.943684210526314,0.0,2,3
267486,46,12,20.0,1,19.0,754.48,2,0.0,1,0,1,0,1,0.2553191489361702,35.92761904761905,0.07692307692307693,2,0
267487,42,34,10.0,1,1.0,964.91,9,0.0,0,0,0,0,1,0.7906976744186046,87.71909090909091,0.02857142857142857,3,2
267488,33,8,23.0,1,16.0,768.41,23,0.0,1,0,1,0,0,0.23529411764705882,32.01708333333333,0.1111111111111111,2,0
267489,41,35,30.0,0,0.0,516.68,7,0.0,1,1,0,0,0,0.8333333333333334,16.667096774193546,0.0,0,2
267490,47,20,17.0,4,11.0,761.86,8,0.0,1,0,0,0,0,0.4166666666666667,42.32555555555555,0.19047619047619047,2,1
267491,24,6,21.0,1,20.0,649.17,10,0.0,1,0,1,0,1,0.24,29.50772727272727,0.14285714285714285,1,0
267492,18,37,22.0,0,8.0,661.17,5,0.0,0,0,1,0,1,1.9473684210526316,28.746521739130433,0.0,1,3
267493,45,37,3.0,2,14.0,549.66,15,0.0,0,0,0,0,0,0.8043478260869565,137.415,0.05263157894736842,0,3
267494,44,56,26.0,1,16.0,568.67,29,0.0,1,0,0,0,0,1.2444444444444445,21.061851851851852,0.017543859649122806,0,3
267495,25,21,21.0,2,17.0,906.68,5,0.0,1,1,0,0,1,0.8076923076923077,41.21272727272727,0.09090909090909091,3,1
267496,46,23,20.0,2,5.0,656.54,2,0.0,0,0,0,0,0,0.48936170212765956,31.26380952380952,0.08333333333333333,1,1
267497,36,19,19.0,2,14.0,855.7,10,0.0,1,0,1,0,1,0.5135135135135135,42.785000000000004,0.1,2,1
267498,45,12,22.0,3,10.0,836.89,25,0.0,1,1,0,0,0,0.2608695652173913,36.38652173913044,0.23076923076923078,2,0
267499,44,16,20.0,4,10.0,824.95,28,0.0,1,1,0,0,1,0.35555555555555557,39.28333333333334,0.23529411764705882,2,1
267500,31,37,16.0,0,5.0,841.7,26,0.0,1,0,0,0,0,1.15625,49.51176470588236,0.0,2,3
267501,47,59,19.0,1,10.0,850.34,14,0.0,0,0,0,0,1,1.2291666666666667,42.517,0.016666666666666666,2,3
267502,50,18,27.0,4,19.0,819.09,2,0.0,0,0,0,0,1,0.35294117647058826,29.253214285714286,0.21052631578947367,2,1
267503,25,39,24.0,2,17.0,597.76,6,0.0,1,0,1,0,1,1.5,23.9104,0.05,0,3
267504,33,21,23.0,2,9.0,547.94,11,0.0,0,0,0,0,0,0.6176470588235294,22.830833333333334,0.09090909090909091,0,1
267505,35,48,9.0,3,13.0,839.96,2,0.0,0,1,0,0,1,1.3333333333333333,83.99600000000001,0.061224489795918366,2,3
267506,47,38,29.0,3,1.0,785.47,2,0.0,0,0,1,0,0,0.7916666666666666,26.182333333333336,0.07692307692307693,2,3
267507,30,43,15.0,3,13.0,639.06,1,0.0,1,1,0,0,0,1.3870967741935485,39.94125,0.06818181818181818,1,3
267508,41,40,15.0,1,2.0,869.68,9,0.0,0,0,0,0,1,0.9523809523809523,54.355,0.024390243902439025,2,3
267509,22,36,3.0,2,19.0,988.96,13,0.0,1,1,0,0,1,1.565217391304348,247.24,0.05405405405405406,3,2
267510,29,6,10.0,2,2.0,735.8,23,0.0,1,0,1,0,1,0.2,66.89090909090909,0.2857142857142857,1,0
267511,45,40,30.0,2,20.0,838.15,3,0.0,1,1,0,0,0,0.8695652173913043,27.037096774193547,0.04878048780487805,2,3
267512,48,2,6.0,0,7.0,827.63,16,0.0,1,1,0,0,1,0.04081632653061224,118.23285714285714,0.0,2,0
267513,45,40,5.0,2,3.0,918.82,20,0.0,1,0,1,0,0,0.8695652173913043,153.13666666666668,0.04878048780487805,3,3
267514,29,17,19.0,1,1.0,501.77,11,0.0,1,0,0,0,1,0.5666666666666667,25.0885,0.05555555555555555,0,1
267515,40,24,10.0,3,8.0,984.98,8,0.0,0,0,1,0,1,0.5853658536585366,89.54363636363637,0.12,3,1
267516,48,25,8.0,1,19.0,820.67,17,0.0,1,1,0,0,1,0.5102040816326531,91.18555555555555,0.038461538461538464,2,2
267517,44,36,23.0,4,11.0,793.39,8,0.0,1,1,0,0,0,0.8,33.057916666666664,0.10810810810810811,2,2
267518,41,34,30.0,1,2.0,642.31,16,0.0,1,0,0,0,1,0.8095238095238095,20.719677419354838,0.02857142857142857,1,2
267519,43,52,19.0,0,16.0,987.43,12,0.0,1,1,0,0,1,1.1818181818181819,49.3715,0.0,3,3
267520,45,50,4.0,0,16.0,595.01,11,0.0,0,0,1,0,0,1.0869565217391304,119.002,0.0,0,3
267521,19,8,1.0,0,15.0,863.86,5,0.0,0,0,1,0,1,0.4,431.93,0.0,2,0
267522,28,49,20.0,2,14.0,955.1,14,0.0,0,1,0,0,1,1.6896551724137931,45.48095238095238,0.04,3,3
267523,49,54,4.0,3,1.0,597.61,6,0.0,1,0,1,0,1,1.08,119.522,0.05454545454545454,0,3
267524,34,49,18.0,2,7.0,944.89,6,0.0,0,0,1,0,0,1.4,49.73105263157895,0.04,3,3
267525,28,31,28.0,0,16.0,933.5,23,0.0,1,0,1,0,1,1.0689655172413792,32.189655172413794,0.0,3,2
267526,46,26,1.0,1,0.0,657.48,14,0.0,1,0,1,0,0,0.5531914893617021,328.74,0.037037037037037035,1,2
267527,48,14,11.0,0,16.0,951.3,6,0.0,0,1,0,0,1,0.2857142857142857,79.27499999999999,0.0,3,1
267528,39,8,10.0,1,12.0,950.69,7,0.0,0,1,0,0,0,0.2,86.42636363636365,0.1111111111111111,3,0
267529,22,42,9.0,2,9.0,988.53,1,0.0,1,0,0,0,0,1.826086956521739,98.853,0.046511627906976744,3,3
267530,44,47,17.0,1,0.0,851.77,2,0.0,0,1,0,0,1,1.0444444444444445,47.32055555555556,0.020833333333333332,2,3
267531,31,47,3.0,1,11.0,891.82,13,0.0,1,1,0,0,0,1.46875,222.955,0.020833333333333332,3,3
267532,40,35,9.0,2,15.0,810.0,12,0.0,0,0,0,0,1,0.8536585365853658,81.0,0.05555555555555555,2,2
267533,49,57,10.0,0,0.0,857.28,21,0.0,1,1,0,0,0,1.14,77.93454545454546,0.0,2,3
267534,28,22,13.0,1,18.0,629.23,18,0.0,1,0,0,0,1,0.7586206896551724,44.945,0.043478260869565216,1,1
267535,43,10,18.0,4,8.0,802.77,5,0.0,0,0,0,0,0,0.22727272727272727,42.25105263157894,0.36363636363636365,2,0
267536,18,21,14.0,0,8.0,652.98,13,0.0,1,0,1,0,0,1.105263157894737,43.532000000000004,0.0,1,1
267537,24,47,6.0,1,15.0,650.06,23,0.0,1,0,1,0,1,1.88,92.86571428571428,0.020833333333333332,1,3
267538,23,11,27.0,2,7.0,919.32,15,0.0,0,1,0,0,0,0.4583333333333333,32.832857142857144,0.16666666666666666,3,0
267539,44,23,13.0,4,17.0,546.47,7,0.0,1,0,1,0,0,0.5111111111111111,39.03357142857143,0.16666666666666666,0,1
267540,42,1,26.0,3,1.0,722.55,2,0.0,0,0,1,0,0,0.023255813953488372,26.76111111111111,1.5,1,0
267541,18,47,16.0,0,14.0,885.99,15,0.0,0,1,0,0,1,2.473684210526316,52.11705882352941,0.0,3,3
267542,31,54,14.0,3,12.0,951.65,13,0.0,1,0,0,0,1,1.6875,63.443333333333335,0.05454545454545454,3,3
267543,36,21,29.0,1,14.0,595.0,5,0.0,0,1,0,0,0,0.5675675675675675,19.833333333333332,0.045454545454545456,0,1
267544,44,6,30.0,1,16.0,651.97,22,0.0,1,0,0,0,0,0.13333333333333333,21.031290322580645,0.14285714285714285,1,0
267545,50,57,4.0,4,9.0,626.01,30,0.0,1,0,0,0,0,1.1176470588235294,125.202,0.06896551724137931,1,3
267546,44,9,23.0,4,0.0,704.37,13,0.0,1,0,1,0,1,0.2,29.34875,0.4,1,0
267547,44,17,11.0,2,18.0,966.3,29,0.0,1,0,1,0,1,0.37777777777777777,80.52499999999999,0.1111111111111111,3,1
267548,42,30,28.0,0,6.0,897.54,8,0.0,0,0,1,0,1,0.6976744186046512,30.94965517241379,0.0,3,2
267549,49,60,6.0,4,8.0,703.12,12,0.0,0,1,0,0,1,1.2,100.44571428571429,0.06557377049180328,1,3
267550,39,54,11.0,0,18.0,787.13,1,0.0,1,0,0,0,0,1.35,65.59416666666667,0.0,2,3
267551,46,12,29.0,4,17.0,642.73,15,0.0,1,0,0,0,0,0.2553191489361702,21.424333333333333,0.3076923076923077,1,0
267552,48,19,15.0,0,20.0,931.29,27,0.0,1,0,0,0,0,0.3877551020408163,58.205625,0.0,3,1
267553,42,31,15.0,0,18.0,575.55,11,0.0,1,1,0,0,0,0.7209302325581395,35.971875,0.0,0,2
267554,35,35,2.0,1,12.0,961.53,28,0.0,1,1,0,0,1,0.9722222222222222,320.51,0.027777777777777776,3,2
267555,23,33,8.0,1,13.0,738.29,11,0.0,1,0,1,0,1,1.375,82.03222222222222,0.029411764705882353,1,2
267556,32,40,16.0,2,8.0,720.23,8,0.0,1,1,0,0,0,1.2121212121212122,42.366470588235295,0.04878048780487805,1,3
267557,38,52,28.0,0,7.0,915.09,28,0.0,1,0,1,0,0,1.3333333333333333,31.554827586206898,0.0,3,3
267558,21,46,12.0,2,11.0,927.91,7,0.0,1,1,0,0,1,2.090909090909091,71.3776923076923,0.0425531914893617,3,3
267559,49,26,11.0,1,10.0,758.64,10,0.0,1,0,1,0,0,0.52,63.22,0.037037037037037035,2,2
267560,32,36,24.0,1,20.0,574.31,1,0.0,0,1,0,0,1,1.0909090909090908,22.972399999999997,0.02702702702702703,0,2
267561,32,30,9.0,0,7.0,754.77,25,0.0,1,0,0,0,1,0.9090909090909091,75.477,0.0,2,2
267562,30,33,20.0,0,17.0,957.88,11,0.0,1,1,0,0,1,1.064516129032258,45.61333333333333,0.0,3,2
267563,35,22,29.0,1,20.0,566.64,6,0.0,0,1,0,0,1,0.6111111111111112,18.887999999999998,0.043478260869565216,0,1
