CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
373170,34,54,8.0,0,9.0,602.86,17,0.0,1,0,0,0,1.542857142857143,66.98444444444445,0.0,0,3
373171,47,37,15.0,2,16.0,562.39,6,0.0,1,1,0,0,0.7708333333333334,35.149375,0.05263157894736842,0,3
373172,45,42,14.0,0,13.0,668.05,27,0.0,1,0,0,0,0.9130434782608695,44.53666666666666,0.0,1,3
373173,35,50,17.0,1,14.0,750.9,3,0.0,0,0,0,1,1.3888888888888888,41.71666666666667,0.0196078431372549,2,3
373174,44,60,22.0,2,2.0,783.09,11,0.0,1,0,1,0,1.3333333333333333,34.047391304347826,0.03278688524590164,2,3
373175,48,51,1.0,4,20.0,985.51,12,0.0,1,0,1,0,1.0408163265306123,492.755,0.07692307692307693,3,3
373176,42,28,29.0,0,13.0,694.48,30,0.0,1,0,0,1,0.6511627906976745,23.149333333333335,0.0,1,2
373177,30,19,22.0,2,18.0,673.46,3,0.0,0,0,1,1,0.6129032258064516,29.280869565217394,0.1,1,1
373178,26,24,11.0,2,10.0,793.35,28,0.0,1,0,0,0,0.8888888888888888,66.1125,0.08,2,1
373179,46,56,13.0,0,4.0,572.17,24,0.0,1,0,1,0,1.1914893617021276,40.86928571428571,0.0,0,3
373180,42,4,25.0,4,16.0,829.97,1,0.0,1,1,0,1,0.09302325581395349,31.92192307692308,0.8,2,0
373181,40,57,14.0,2,1.0,549.82,13,0.0,0,1,0,1,1.3902439024390243,36.65466666666667,0.034482758620689655,0,3
373182,32,16,20.0,1,12.0,873.88,2,0.0,1,0,1,0,0.48484848484848486,41.61333333333333,0.058823529411764705,2,1
373183,32,10,6.0,1,11.0,648.99,27,0.0,1,0,0,1,0.30303030303030304,92.71285714285715,0.09090909090909091,1,0
373184,45,13,28.0,1,5.0,954.78,5,0.0,0,1,0,1,0.2826086956521739,32.92344827586207,0.07142857142857142,3,1
373185,36,29,21.0,0,1.0,623.83,4,0.0,1,0,1,1,0.7837837837837838,28.355909090909094,0.0,1,2
373186,32,8,25.0,1,1.0,659.05,24,0.0,1,1,0,1,0.24242424242424243,25.34807692307692,0.1111111111111111,1,0
373187,35,54,1.0,0,20.0,626.84,16,0.0,1,0,1,1,1.5,313.42,0.0,1,3
373188,30,11,16.0,1,9.0,565.81,1,0.0,1,0,1,0,0.3548387096774194,33.28294117647059,0.08333333333333333,0,0
373189,23,54,1.0,1,19.0,938.76,29,0.0,1,0,0,0,2.25,469.38,0.01818181818181818,3,3
373190,43,14,15.0,4,7.0,838.84,7,0.0,0,1,0,0,0.3181818181818182,52.4275,0.26666666666666666,2,1
373191,29,7,3.0,2,4.0,697.11,15,0.0,1,0,1,1,0.23333333333333334,174.2775,0.25,1,0
373192,33,23,19.0,1,14.0,992.56,7,0.0,0,0,0,0,0.6764705882352942,49.628,0.041666666666666664,3,1
373193,31,56,6.0,0,12.0,881.14,15,0.0,0,1,0,0,1.75,125.87714285714286,0.0,3,3
373194,50,14,23.0,3,7.0,931.79,18,0.0,1,0,1,0,0.27450980392156865,38.82458333333333,0.2,3,1
373195,33,5,13.0,3,16.0,880.73,20,0.0,1,0,1,0,0.14705882352941177,62.909285714285716,0.5,3,0
373196,46,54,12.0,0,15.0,559.06,2,0.0,1,0,1,0,1.148936170212766,43.00461538461538,0.0,0,3
373197,28,6,14.0,0,13.0,507.09,29,0.0,1,0,0,1,0.20689655172413793,33.806,0.0,0,0
373198,43,60,1.0,4,3.0,841.61,14,0.0,1,1,0,1,1.3636363636363635,420.805,0.06557377049180328,2,3
373199,47,8,13.0,1,10.0,897.39,13,0.0,0,0,0,0,0.16666666666666666,64.09928571428571,0.1111111111111111,3,0
373200,23,12,13.0,0,11.0,649.98,2,0.0,0,1,0,0,0.5,46.42714285714286,0.0,1,0
373201,40,19,28.0,2,14.0,925.75,7,0.0,1,0,1,0,0.4634146341463415,31.92241379310345,0.1,3,1
373202,34,4,27.0,3,8.0,703.08,26,0.0,1,1,0,1,0.11428571428571428,25.110000000000003,0.6,1,0
373203,43,33,22.0,3,16.0,866.61,17,0.0,1,0,0,1,0.75,37.678695652173914,0.08823529411764706,2,2
373204,47,39,15.0,4,8.0,675.08,6,0.0,0,0,0,0,0.8125,42.1925,0.1,1,3
373205,26,2,2.0,1,14.0,713.14,5,0.0,0,1,0,1,0.07407407407407407,237.71333333333334,0.3333333333333333,1,0
373206,24,49,18.0,0,15.0,879.75,18,0.0,1,0,0,0,1.96,46.30263157894737,0.0,3,3
373207,29,9,7.0,2,20.0,758.5,8,0.0,0,1,0,0,0.3,94.8125,0.2,2,0
373208,18,51,5.0,1,20.0,533.62,8,0.0,1,1,0,1,2.6842105263157894,88.93666666666667,0.019230769230769232,0,3
373209,26,6,9.0,2,7.0,901.99,19,0.0,1,1,0,1,0.2222222222222222,90.199,0.2857142857142857,3,0
373210,22,14,20.0,1,3.0,655.21,7,0.0,0,0,1,1,0.6086956521739131,31.20047619047619,0.06666666666666667,1,1
373211,50,6,19.0,5,2.0,504.73,10,0.0,1,0,0,1,0.11764705882352941,25.2365,0.7142857142857143,0,0
373212,48,58,29.0,0,17.0,507.65,29,0.0,1,1,0,1,1.183673469387755,16.921666666666667,0.0,0,3
373213,28,31,6.0,2,10.0,812.13,15,0.0,0,1,0,1,1.0689655172413792,116.01857142857143,0.0625,2,2
373214,50,42,28.0,0,9.0,742.67,18,0.0,1,1,0,1,0.8235294117647058,25.609310344827584,0.0,1,3
373215,45,3,20.0,2,17.0,599.52,26,0.0,1,1,0,1,0.06521739130434782,28.548571428571428,0.5,0,0
373216,33,51,8.0,3,11.0,652.6,2,0.0,1,0,1,1,1.5,72.51111111111112,0.057692307692307696,1,3
373217,50,29,11.0,0,20.0,903.21,3,0.0,1,1,0,1,0.5686274509803921,75.2675,0.0,3,2
373218,25,60,1.0,1,8.0,628.49,7,0.0,0,0,1,0,2.3076923076923075,314.245,0.01639344262295082,1,3
373219,44,56,17.0,1,17.0,999.26,3,0.0,1,1,0,1,1.2444444444444445,55.51444444444444,0.017543859649122806,3,3
373220,40,22,11.0,0,17.0,967.18,14,0.0,1,1,0,1,0.5365853658536586,80.59833333333333,0.0,3,1
373221,21,44,25.0,2,10.0,949.07,15,0.0,1,0,0,0,2.0,36.50269230769231,0.044444444444444446,3,3
373222,39,29,5.0,1,9.0,613.72,28,0.0,1,0,1,1,0.725,102.28666666666668,0.03333333333333333,0,2
373223,49,34,30.0,2,5.0,636.83,5,0.0,0,1,0,1,0.68,20.54290322580645,0.05714285714285714,1,2
373224,27,16,22.0,0,14.0,780.25,25,0.0,1,0,0,1,0.5714285714285714,33.92391304347826,0.0,2,1
373225,39,4,18.0,0,15.0,975.69,3,0.0,0,0,1,1,0.1,51.352105263157895,0.0,3,0
373226,39,16,13.0,3,1.0,580.34,9,0.0,0,1,0,1,0.4,41.45285714285715,0.17647058823529413,0,1
373227,49,48,9.0,0,19.0,961.96,8,0.0,0,0,1,1,0.96,96.196,0.0,3,3
373228,32,37,11.0,1,9.0,670.53,9,0.0,1,0,0,0,1.121212121212121,55.8775,0.02631578947368421,1,3
373229,46,49,21.0,2,1.0,653.7,29,0.0,1,0,1,0,1.0425531914893618,29.713636363636365,0.04,1,3
373230,41,30,27.0,0,6.0,970.21,16,0.0,1,0,1,1,0.7142857142857143,34.650357142857146,0.0,3,2
373231,45,50,13.0,1,12.0,686.94,1,0.0,0,0,0,1,1.0869565217391304,49.06714285714286,0.0196078431372549,1,3
373232,46,9,29.0,1,12.0,838.58,10,0.0,1,0,0,0,0.19148936170212766,27.95266666666667,0.1,2,0
373233,45,35,25.0,2,0.0,738.84,26,0.0,1,0,1,1,0.7608695652173914,28.416923076923077,0.05555555555555555,1,2
373234,39,47,22.0,1,3.0,540.06,2,0.0,1,0,0,0,1.175,23.48086956521739,0.020833333333333332,0,3
373235,48,5,15.0,0,9.0,536.17,9,0.0,1,1,0,0,0.10204081632653061,33.510625,0.0,0,0
373236,41,45,25.0,1,15.0,533.73,12,0.0,0,0,0,1,1.0714285714285714,20.528076923076924,0.021739130434782608,0,3
373237,37,13,13.0,0,1.0,737.41,6,0.0,0,0,1,0,0.34210526315789475,52.67214285714285,0.0,1,1
373238,25,48,16.0,0,15.0,559.63,25,0.0,1,0,0,0,1.8461538461538463,32.919411764705885,0.0,0,3
373239,31,32,14.0,0,17.0,619.45,14,0.0,0,1,0,1,1.0,41.29666666666667,0.0,0,2
373240,46,43,7.0,3,13.0,632.05,18,0.0,1,0,1,1,0.9148936170212766,79.00625,0.06818181818181818,1,3
373241,45,20,29.0,1,4.0,603.31,5,0.0,1,0,1,1,0.43478260869565216,20.110333333333333,0.047619047619047616,0,1
373242,19,30,25.0,1,13.0,736.76,13,0.0,1,0,1,1,1.5,28.336923076923078,0.03225806451612903,1,2
373243,20,28,5.0,2,14.0,781.88,7,0.0,1,0,0,0,1.3333333333333333,130.31333333333333,0.06896551724137931,2,2
373244,30,8,19.0,2,7.0,818.52,8,0.0,0,0,1,0,0.25806451612903225,40.926,0.2222222222222222,2,0
373245,34,45,26.0,3,16.0,818.19,20,0.0,1,0,0,0,1.2857142857142858,30.303333333333335,0.06521739130434782,2,3
373246,44,39,11.0,0,13.0,768.53,7,0.0,0,0,1,1,0.8666666666666667,64.04416666666667,0.0,2,3
373247,39,37,1.0,1,5.0,947.9,30,0.0,1,0,0,0,0.925,473.95,0.02631578947368421,3,3
373248,18,43,29.0,0,16.0,597.09,22,0.0,1,0,1,1,2.263157894736842,19.903000000000002,0.0,0,3
373249,20,56,10.0,2,18.0,731.34,13,0.0,1,1,0,1,2.6666666666666665,66.48545454545454,0.03508771929824561,1,3
373250,43,13,20.0,1,6.0,711.64,29,0.0,1,0,1,0,0.29545454545454547,33.88761904761905,0.07142857142857142,1,1
373251,48,52,5.0,2,7.0,753.29,28,0.0,1,1,0,0,1.0612244897959184,125.54833333333333,0.03773584905660377,2,3
373252,22,11,14.0,1,15.0,644.58,4,0.0,0,0,1,0,0.4782608695652174,42.972,0.08333333333333333,1,0
373253,27,25,13.0,0,1.0,533.29,3,0.0,1,0,0,1,0.8928571428571429,38.09214285714285,0.0,0,2
373254,30,38,25.0,1,6.0,735.68,14,0.0,1,0,0,0,1.2258064516129032,28.295384615384613,0.02564102564102564,1,3
373255,48,52,8.0,2,7.0,644.6,13,0.0,1,0,0,0,1.0612244897959184,71.62222222222222,0.03773584905660377,1,3
373256,22,6,23.0,0,20.0,664.48,7,0.0,1,1,0,1,0.2608695652173913,27.686666666666667,0.0,1,0
373257,31,26,13.0,1,20.0,565.22,7,0.0,0,0,0,1,0.8125,40.37285714285714,0.037037037037037035,0,2
373258,34,58,18.0,2,3.0,552.06,30,0.0,1,0,0,1,1.6571428571428573,29.055789473684207,0.03389830508474576,0,3
373259,40,32,11.0,4,17.0,929.12,19,0.0,1,0,0,1,0.7804878048780488,77.42666666666666,0.12121212121212122,3,2
373260,46,13,24.0,4,4.0,828.05,7,0.0,0,0,1,1,0.2765957446808511,33.122,0.2857142857142857,2,1
373261,31,20,16.0,3,19.0,809.61,22,0.0,1,1,0,0,0.625,47.624117647058824,0.14285714285714285,2,1
373262,40,21,15.0,4,4.0,617.78,3,0.0,0,0,0,1,0.5121951219512195,38.61125,0.18181818181818182,0,1
373263,19,56,16.0,1,9.0,682.44,12,0.0,1,0,0,0,2.8,40.14352941176471,0.017543859649122806,1,3
373264,38,33,25.0,2,14.0,544.95,22,0.0,1,1,0,1,0.8461538461538461,20.959615384615386,0.058823529411764705,0,2
373265,43,21,29.0,4,18.0,747.82,19,0.0,1,1,0,1,0.4772727272727273,24.927333333333333,0.18181818181818182,1,1
373266,24,12,24.0,0,8.0,662.81,24,0.0,1,0,0,0,0.48,26.5124,0.0,1,0
373267,37,24,20.0,0,11.0,569.03,20,0.0,1,1,0,0,0.631578947368421,27.096666666666664,0.0,0,1
373268,39,2,7.0,3,10.0,730.73,16,0.0,1,1,0,1,0.05,91.34125,1.0,1,0
373269,47,13,15.0,1,1.0,647.97,13,0.0,0,1,0,0,0.2708333333333333,40.498125,0.07142857142857142,1,1
373270,19,27,25.0,0,14.0,752.56,15,0.0,1,0,1,1,1.35,28.944615384615382,0.0,2,2
373271,41,48,19.0,4,1.0,907.9,10,0.0,0,1,0,1,1.1428571428571428,45.394999999999996,0.08163265306122448,3,3
373272,42,22,24.0,1,4.0,861.51,5,0.0,0,0,0,0,0.5116279069767442,34.4604,0.043478260869565216,2,1
373273,41,9,24.0,2,19.0,509.64,17,0.0,1,1,0,1,0.21428571428571427,20.3856,0.2,0,0
373274,26,21,25.0,1,4.0,869.43,16,0.0,1,0,1,0,0.7777777777777778,33.43961538461538,0.045454545454545456,2,1
373275,31,47,26.0,0,4.0,809.22,10,0.0,1,0,1,1,1.46875,29.971111111111114,0.0,2,3
373276,35,58,10.0,2,9.0,904.18,28,0.0,1,0,1,0,1.6111111111111112,82.19818181818181,0.03389830508474576,3,3
373277,42,6,21.0,4,1.0,697.84,10,0.0,1,0,0,0,0.13953488372093023,31.720000000000002,0.5714285714285714,1,0
373278,48,60,13.0,3,10.0,550.06,11,0.0,0,0,1,1,1.2244897959183674,39.29,0.04918032786885246,0,3
373279,33,46,23.0,1,10.0,886.33,16,0.0,1,0,1,1,1.3529411764705883,36.930416666666666,0.02127659574468085,3,3
373280,40,51,1.0,3,7.0,960.91,25,0.0,1,0,1,1,1.2439024390243902,480.455,0.057692307692307696,3,3
373281,20,45,7.0,0,18.0,908.05,16,0.0,1,0,0,0,2.142857142857143,113.50625,0.0,3,3
373282,48,38,22.0,3,0.0,695.57,8,0.0,0,0,0,1,0.7755102040816326,30.24217391304348,0.07692307692307693,1,3
373283,23,27,4.0,1,6.0,998.36,12,0.0,0,0,0,1,1.125,199.672,0.03571428571428571,3,2
373284,33,16,14.0,2,17.0,777.28,1,0.0,1,0,0,0,0.47058823529411764,51.818666666666665,0.11764705882352941,2,1
373285,38,27,21.0,1,0.0,797.32,24,0.0,1,0,0,1,0.6923076923076923,36.24181818181818,0.03571428571428571,2,2
373286,33,36,24.0,1,18.0,710.92,6,0.0,1,0,0,0,1.0588235294117647,28.436799999999998,0.02702702702702703,1,2
373287,28,37,1.0,0,14.0,539.27,22,0.0,1,0,1,1,1.2758620689655173,269.635,0.0,0,3
373288,19,28,13.0,0,17.0,539.61,27,0.0,1,0,1,1,1.4,38.54357142857143,0.0,0,2
373289,37,36,9.0,3,11.0,829.73,15,0.0,0,0,0,1,0.9473684210526315,82.973,0.08108108108108109,2,2
373290,22,39,20.0,1,11.0,868.73,5,0.0,0,0,0,0,1.6956521739130435,41.368095238095236,0.025,2,3
373291,29,7,13.0,0,16.0,944.57,24,0.0,1,1,0,1,0.23333333333333334,67.46928571428572,0.0,3,0
373292,33,39,19.0,0,4.0,684.98,4,0.0,1,0,1,0,1.1470588235294117,34.249,0.0,1,3
373293,30,31,22.0,0,8.0,655.29,23,0.0,1,0,1,1,1.0,28.49086956521739,0.0,1,2
373294,24,47,2.0,2,19.0,884.65,12,0.0,1,0,1,1,1.88,294.8833333333333,0.041666666666666664,3,3
373295,20,10,5.0,2,7.0,883.67,5,0.0,0,1,0,0,0.47619047619047616,147.27833333333334,0.18181818181818182,3,0
373296,46,11,1.0,3,9.0,877.25,2,0.0,0,0,1,0,0.23404255319148937,438.625,0.25,3,0
373297,34,5,6.0,0,1.0,835.51,9,0.0,0,0,1,0,0.14285714285714285,119.35857142857142,0.0,2,0
373298,22,13,19.0,0,12.0,711.79,13,0.0,1,0,0,1,0.5652173913043478,35.5895,0.0,1,1
373299,39,20,20.0,1,1.0,911.94,25,0.0,1,0,0,1,0.5,43.425714285714285,0.047619047619047616,3,1
373300,25,22,16.0,0,9.0,593.22,18,0.0,1,0,0,1,0.8461538461538461,34.89529411764706,0.0,0,1
373301,21,30,13.0,1,17.0,557.43,21,0.0,1,0,0,0,1.3636363636363635,39.81642857142857,0.03225806451612903,0,2
373302,33,55,2.0,2,3.0,777.83,14,0.0,0,0,1,1,1.6176470588235294,259.2766666666667,0.03571428571428571,2,3
373303,47,50,12.0,0,13.0,992.4,11,0.0,0,0,0,0,1.0416666666666667,76.33846153846153,0.0,3,3
373304,41,45,16.0,1,6.0,970.84,18,0.0,1,1,0,1,1.0714285714285714,57.10823529411765,0.021739130434782608,3,3
373305,32,57,15.0,0,14.0,641.35,24,0.0,1,1,0,0,1.7272727272727273,40.084375,0.0,1,3
373306,40,20,21.0,3,7.0,759.9,26,0.0,1,0,1,0,0.4878048780487805,34.54090909090909,0.14285714285714285,2,1
373307,49,59,8.0,1,14.0,725.73,17,0.0,1,0,0,0,1.18,80.63666666666667,0.016666666666666666,1,3
373308,42,51,19.0,2,8.0,801.41,24,0.0,1,0,1,0,1.186046511627907,40.070499999999996,0.038461538461538464,2,3
373309,37,32,7.0,2,18.0,737.4,18,0.0,1,0,1,1,0.8421052631578947,92.175,0.06060606060606061,1,2
373310,20,59,21.0,1,0.0,835.09,7,0.0,0,1,0,0,2.8095238095238093,37.958636363636366,0.016666666666666666,2,3
373311,29,21,28.0,2,18.0,928.36,20,0.0,1,0,0,0,0.7,32.01241379310345,0.09090909090909091,3,1
373312,48,48,4.0,4,2.0,782.04,13,0.0,1,0,0,0,0.9795918367346939,156.408,0.08163265306122448,2,3
373313,31,16,17.0,0,0.0,522.6,29,0.0,1,0,0,1,0.5,29.033333333333335,0.0,0,1
373314,45,8,4.0,0,16.0,756.68,1,0.0,1,1,0,0,0.17391304347826086,151.33599999999998,0.0,2,0
373315,37,56,14.0,2,5.0,593.04,3,0.0,0,0,1,1,1.4736842105263157,39.535999999999994,0.03508771929824561,0,3
373316,49,8,13.0,2,15.0,813.03,12,0.0,0,0,0,1,0.16,58.07357142857143,0.2222222222222222,2,0
373317,29,41,11.0,0,12.0,932.82,4,0.0,1,0,1,0,1.3666666666666667,77.735,0.0,3,3
373318,22,36,9.0,2,17.0,607.69,28,0.0,1,0,0,0,1.565217391304348,60.769000000000005,0.05405405405405406,0,2
373319,45,4,26.0,1,5.0,632.65,16,0.0,1,0,1,1,0.08695652173913043,23.43148148148148,0.2,1,0
373320,35,52,10.0,0,19.0,784.35,17,0.0,1,0,1,1,1.4444444444444444,71.30454545454546,0.0,2,3
373321,41,35,21.0,4,15.0,537.16,13,0.0,1,0,0,1,0.8333333333333334,24.416363636363634,0.1111111111111111,0,2
373322,47,6,19.0,3,13.0,787.5,28,0.0,1,0,1,0,0.125,39.375,0.42857142857142855,2,0
373323,47,6,20.0,2,13.0,962.1,3,0.0,1,0,1,0,0.125,45.81428571428572,0.2857142857142857,3,0
373324,36,10,14.0,3,12.0,905.55,16,0.0,1,0,1,1,0.2702702702702703,60.37,0.2727272727272727,3,0
373325,35,26,22.0,0,18.0,945.9,26,0.0,1,0,1,0,0.7222222222222222,41.12608695652174,0.0,3,2
373326,35,24,28.0,3,18.0,707.64,17,0.0,1,0,1,0,0.6666666666666666,24.401379310344826,0.12,1,1
373327,31,14,30.0,2,18.0,704.37,30,0.0,1,1,0,1,0.4375,22.721612903225807,0.13333333333333333,1,1
373328,45,25,11.0,4,1.0,889.69,23,0.0,1,0,0,1,0.5434782608695652,74.14083333333333,0.15384615384615385,3,2
373329,21,1,4.0,0,1.0,924.21,4,0.0,0,1,0,0,0.045454545454545456,184.842,0.0,3,0
373330,25,38,12.0,0,13.0,992.24,19,0.0,1,1,0,1,1.4615384615384615,76.32615384615384,0.0,3,3
373331,23,52,30.0,0,16.0,878.53,17,0.0,1,1,0,1,2.1666666666666665,28.33967741935484,0.0,3,3
373332,21,39,28.0,2,0.0,811.55,13,0.0,1,0,0,0,1.7727272727272727,27.98448275862069,0.05,2,3
373333,42,2,14.0,2,10.0,871.22,14,0.0,1,0,1,0,0.046511627906976744,58.08133333333333,0.6666666666666666,2,0
373334,30,58,25.0,0,9.0,864.03,2,0.0,0,0,1,0,1.8709677419354838,33.231923076923074,0.0,2,3
373335,22,35,1.0,0,2.0,905.99,9,0.0,0,1,0,1,1.5217391304347827,452.995,0.0,3,2
373336,42,11,14.0,3,16.0,820.74,14,0.0,0,1,0,1,0.2558139534883721,54.716,0.25,2,0
373337,44,15,14.0,0,9.0,572.0,26,0.0,1,0,1,0,0.3333333333333333,38.13333333333333,0.0,0,1
373338,48,57,1.0,4,13.0,905.05,28,0.0,1,1,0,0,1.163265306122449,452.525,0.06896551724137931,3,3
373339,30,20,26.0,0,1.0,934.27,9,0.0,0,0,0,1,0.6451612903225806,34.60259259259259,0.0,3,1
373340,35,16,11.0,2,12.0,982.84,22,0.0,1,0,1,1,0.4444444444444444,81.90333333333334,0.11764705882352941,3,1
373341,34,37,2.0,1,2.0,993.25,10,0.0,0,1,0,1,1.0571428571428572,331.0833333333333,0.02631578947368421,3,3
373342,32,28,20.0,2,2.0,754.25,10,0.0,1,1,0,0,0.8484848484848485,35.916666666666664,0.06896551724137931,2,2
373343,21,43,12.0,2,19.0,964.02,1,0.0,1,0,0,0,1.9545454545454546,74.15538461538462,0.045454545454545456,3,3
373344,36,3,1.0,1,17.0,930.67,17,0.0,1,1,0,0,0.08108108108108109,465.335,0.25,3,0
373345,36,44,15.0,0,2.0,810.94,30,0.0,1,0,0,1,1.1891891891891893,50.68375,0.0,2,3
373346,24,47,19.0,1,11.0,862.29,11,0.0,1,0,1,1,1.88,43.1145,0.020833333333333332,2,3
373347,36,15,29.0,0,12.0,668.46,4,0.0,0,1,0,1,0.40540540540540543,22.282,0.0,1,1
373348,33,35,15.0,3,16.0,767.96,3,0.0,1,0,0,1,1.0294117647058822,47.9975,0.08333333333333333,2,2
373349,34,15,16.0,2,17.0,879.01,19,0.0,1,1,0,0,0.42857142857142855,51.70647058823529,0.125,3,1
373350,44,23,28.0,1,6.0,974.74,6,0.0,0,0,1,0,0.5111111111111111,33.611724137931034,0.041666666666666664,3,1
373351,38,41,15.0,3,10.0,925.56,28,0.0,1,0,0,1,1.0512820512820513,57.8475,0.07142857142857142,3,3
373352,50,25,30.0,2,18.0,670.08,30,0.0,1,0,0,1,0.49019607843137253,21.615483870967743,0.07692307692307693,1,2
373353,19,47,18.0,1,6.0,817.59,2,0.0,1,1,0,0,2.35,43.03105263157895,0.020833333333333332,2,3
373354,38,10,1.0,3,9.0,709.06,25,0.0,1,1,0,1,0.2564102564102564,354.53,0.2727272727272727,1,0
373355,18,15,24.0,0,8.0,874.82,17,0.0,1,0,1,1,0.7894736842105263,34.9928,0.0,3,1
373356,40,53,11.0,2,3.0,862.4,5,0.0,1,0,1,0,1.2926829268292683,71.86666666666666,0.037037037037037035,2,3
373357,37,25,13.0,3,15.0,853.15,4,0.0,0,0,0,1,0.6578947368421053,60.93928571428571,0.11538461538461539,2,2
373358,47,53,12.0,1,2.0,971.84,25,0.0,1,0,1,1,1.1041666666666667,74.75692307692307,0.018518518518518517,3,3
373359,32,51,13.0,0,8.0,846.3,25,0.0,1,0,0,0,1.5454545454545454,60.449999999999996,0.0,2,3
373360,27,1,22.0,1,8.0,890.53,7,0.0,0,0,1,0,0.03571428571428571,38.71869565217391,0.5,3,0
373361,30,13,25.0,1,14.0,910.19,6,0.0,0,0,1,0,0.41935483870967744,35.00730769230769,0.07142857142857142,3,1
373362,34,59,24.0,0,1.0,933.1,6,0.0,0,1,0,0,1.6857142857142857,37.324,0.0,3,3
373363,27,25,27.0,1,19.0,744.63,4,0.0,0,1,0,1,0.8928571428571429,26.59392857142857,0.038461538461538464,1,2
373364,26,50,24.0,0,20.0,723.63,10,0.0,0,0,1,0,1.8518518518518519,28.9452,0.0,1,3
373365,49,15,22.0,0,19.0,658.52,2,0.0,0,0,0,0,0.3,28.631304347826084,0.0,1,1
373366,43,38,29.0,4,2.0,873.21,12,0.0,1,0,0,0,0.8636363636363636,29.107000000000003,0.10256410256410256,2,3
373367,22,27,9.0,1,15.0,708.57,2,0.0,0,1,0,1,1.173913043478261,70.857,0.03571428571428571,1,2
373368,37,26,11.0,2,4.0,758.73,25,0.0,1,1,0,1,0.6842105263157895,63.2275,0.07407407407407407,2,2
373369,24,34,21.0,2,10.0,621.82,13,0.0,0,0,1,0,1.36,28.264545454545456,0.05714285714285714,0,2
373370,36,13,21.0,2,19.0,681.08,7,0.0,1,1,0,1,0.35135135135135137,30.95818181818182,0.14285714285714285,1,1
373371,48,39,21.0,2,4.0,919.5,4,0.0,0,1,0,0,0.7959183673469388,41.79545454545455,0.05,3,3
373372,30,25,6.0,3,2.0,852.24,10,0.0,1,0,0,1,0.8064516129032258,121.74857142857142,0.11538461538461539,2,2
373373,27,60,3.0,1,11.0,807.42,14,0.0,1,0,1,0,2.142857142857143,201.855,0.01639344262295082,2,3
373374,33,56,2.0,1,3.0,945.59,2,0.0,1,1,0,1,1.6470588235294117,315.19666666666666,0.017543859649122806,3,3
373375,39,29,9.0,0,20.0,808.67,14,0.0,0,0,0,0,0.725,80.86699999999999,0.0,2,2
373376,25,47,9.0,2,9.0,749.67,6,0.0,0,1,0,0,1.8076923076923077,74.967,0.041666666666666664,2,3
373377,45,27,21.0,0,4.0,855.7,26,0.0,1,0,0,1,0.5869565217391305,38.89545454545455,0.0,2,2
373378,36,20,23.0,2,19.0,532.42,10,0.0,0,0,1,1,0.5405405405405406,22.184166666666666,0.09523809523809523,0,1
373379,29,2,1.0,0,10.0,791.3,24,0.0,1,0,1,1,0.06666666666666667,395.65,0.0,2,0
373380,27,19,11.0,0,20.0,723.47,4,0.0,0,0,0,1,0.6785714285714286,60.28916666666667,0.0,1,1
373381,46,23,24.0,2,9.0,552.16,13,0.0,0,0,0,1,0.48936170212765956,22.086399999999998,0.08333333333333333,0,1
373382,41,2,16.0,1,15.0,804.77,13,0.0,1,0,1,1,0.047619047619047616,47.33941176470588,0.3333333333333333,2,0
373383,49,56,27.0,0,3.0,693.99,7,0.0,0,0,0,0,1.12,24.785357142857144,0.0,1,3
373384,35,22,27.0,2,3.0,596.94,14,0.0,1,0,1,1,0.6111111111111112,21.319285714285716,0.08695652173913043,0,1
373385,38,22,20.0,3,0.0,656.3,13,0.0,1,0,1,1,0.5641025641025641,31.25238095238095,0.13043478260869565,1,1
373386,47,18,15.0,2,9.0,737.79,9,0.0,1,0,1,1,0.375,46.111875,0.10526315789473684,1,1
373387,27,52,16.0,1,18.0,858.82,3,0.0,0,1,0,0,1.8571428571428572,50.51882352941177,0.018867924528301886,2,3
373388,32,16,23.0,0,17.0,706.47,1,0.0,1,0,1,1,0.48484848484848486,29.43625,0.0,1,1
373389,49,6,20.0,2,9.0,848.59,14,0.0,1,0,1,1,0.12,40.40904761904762,0.2857142857142857,2,0
373390,47,33,26.0,3,15.0,700.52,5,0.0,1,0,1,0,0.6875,25.945185185185185,0.08823529411764706,1,2
373391,37,32,18.0,2,13.0,949.23,28,0.0,1,1,0,1,0.8421052631578947,49.95947368421053,0.06060606060606061,3,2
373392,49,8,26.0,3,11.0,954.69,11,0.0,1,0,0,1,0.16,35.35888888888889,0.3333333333333333,3,0
373393,26,25,29.0,0,12.0,622.32,21,0.0,1,0,1,1,0.9259259259259259,20.744000000000003,0.0,0,2
373394,26,56,24.0,0,13.0,907.65,14,0.0,0,0,1,1,2.074074074074074,36.306,0.0,3,3
373395,27,5,2.0,0,16.0,578.63,22,0.0,1,1,0,0,0.17857142857142858,192.87666666666667,0.0,0,0
373396,22,47,30.0,2,3.0,578.83,18,0.0,1,0,0,1,2.0434782608695654,18.671935483870968,0.041666666666666664,0,3
373397,28,57,19.0,2,16.0,896.68,4,0.0,1,0,0,1,1.9655172413793103,44.833999999999996,0.034482758620689655,3,3
