Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure,Spending_Group,Tenure_Group
28,0.0,0,0,278748,1,14,18.0,1,0,1,38,796.44,1.0,1.3103448275862069,398.22,0.02564102564102564,2,3
34,0.0,0,1,278749,1,21,6.0,0,1,2,19,852.43,24.0,0.5428571428571428,34.0972,0.1,2,1
44,0.0,0,0,278750,1,8,15.0,0,1,0,26,827.89,22.0,0.5777777777777777,35.995217391304344,0.0,2,2
40,0.0,0,0,278751,1,18,9.0,0,1,2,60,599.64,19.0,1.4634146341463414,29.982,0.03278688524590164,0,3
35,0.0,0,0,278752,0,5,11.0,1,0,2,7,945.75,25.0,0.19444444444444445,36.375,0.25,3,0
37,0.0,0,0,278753,1,21,5.0,0,0,3,17,646.33,11.0,0.4473684210526316,53.86083333333334,0.16666666666666666,1,1
45,0.0,0,1,278754,1,2,1.0,0,0,4,30,769.83,24.0,0.6521739130434783,30.793200000000002,0.12903225806451613,2,2
28,0.0,0,0,278755,0,7,13.0,0,0,2,9,551.31,5.0,0.3103448275862069,91.88499999999999,0.2,0,0
32,0.0,0,1,278756,1,18,8.0,1,0,0,41,649.06,10.0,1.2424242424242424,59.00545454545454,0.0,1,3
48,0.0,0,1,278757,1,29,19.0,0,1,4,31,563.95,27.0,0.6326530612244898,20.14107142857143,0.125,0,2
49,0.0,0,1,278758,0,10,5.0,0,0,0,56,847.75,15.0,1.12,52.984375,0.0,2,3
49,0.0,0,1,278759,1,4,3.0,1,0,3,57,580.4,30.0,1.14,18.72258064516129,0.05172413793103448,0,3
43,0.0,0,0,278760,0,10,4.0,0,1,4,55,501.03,30.0,1.25,16.162258064516127,0.07142857142857142,0,3
36,0.0,0,1,278761,1,19,6.0,1,0,3,30,695.03,6.0,0.8108108108108109,99.28999999999999,0.0967741935483871,1,2
38,0.0,0,1,278762,1,10,3.0,0,0,2,39,807.82,13.0,1.0,57.70142857142857,0.05,2,3
32,0.0,0,0,278763,1,14,14.0,0,1,0,39,677.6,21.0,1.1818181818181819,30.8,0.0,1,3
28,0.0,0,1,278764,0,7,0.0,0,1,2,25,992.81,24.0,0.8620689655172413,39.712399999999995,0.07692307692307693,3,2
35,0.0,0,1,278765,1,16,15.0,0,1,0,5,953.05,20.0,0.1388888888888889,45.38333333333333,0.0,3,0
31,0.0,0,1,278766,1,26,17.0,0,0,3,43,685.49,29.0,1.34375,22.849666666666668,0.06818181818181818,1,3
21,0.0,0,0,278767,1,14,4.0,0,0,2,25,977.97,29.0,1.1363636363636365,32.599000000000004,0.07692307692307693,3,2
28,0.0,0,1,278768,1,29,0.0,1,0,2,60,749.29,28.0,2.0689655172413794,25.83758620689655,0.03278688524590164,1,3
50,0.0,0,0,278769,1,18,0.0,0,0,3,34,581.52,12.0,0.6666666666666666,44.73230769230769,0.08571428571428572,0,2
44,0.0,0,0,278770,1,22,5.0,0,1,2,22,520.96,21.0,0.4888888888888889,23.680000000000003,0.08695652173913043,0,1
39,0.0,0,1,278771,0,9,8.0,0,1,2,45,909.85,27.0,1.125,32.49464285714286,0.043478260869565216,3,3
28,0.0,0,0,278772,1,20,17.0,0,1,0,45,604.51,22.0,1.5517241379310345,26.28304347826087,0.0,0,3
38,0.0,0,1,278773,0,6,2.0,0,0,1,10,887.52,19.0,0.2564102564102564,44.376,0.09090909090909091,3,0
32,0.0,0,1,278774,1,18,13.0,0,1,3,55,581.86,10.0,1.6666666666666667,52.89636363636364,0.05357142857142857,0,3
33,0.0,0,0,278775,0,12,12.0,0,1,1,8,793.67,21.0,0.23529411764705882,36.075909090909086,0.1111111111111111,2,0
48,0.0,0,1,278776,1,16,7.0,0,1,4,45,942.24,25.0,0.9183673469387755,36.24,0.08695652173913043,3,3
30,0.0,0,0,278777,1,14,5.0,0,0,1,26,835.7,16.0,0.8387096774193549,49.15882352941177,0.037037037037037035,2,2
43,0.0,0,0,278778,1,12,19.0,0,1,0,33,606.59,14.0,0.75,40.43933333333334,0.0,0,2
33,0.0,0,0,278779,1,1,19.0,0,1,1,40,803.55,25.0,1.1764705882352942,30.90576923076923,0.024390243902439025,2,3
50,0.0,0,1,278780,1,10,14.0,0,1,4,55,646.48,1.0,1.0784313725490196,323.24,0.07142857142857142,1,3
27,0.0,0,1,278781,1,12,6.0,0,1,2,53,754.92,22.0,1.8928571428571428,32.82260869565217,0.037037037037037035,2,3
36,0.0,0,1,278782,0,6,17.0,1,0,1,38,711.1,8.0,1.027027027027027,79.01111111111112,0.02564102564102564,1,3
32,0.0,0,0,278783,1,15,11.0,1,0,2,30,726.57,3.0,0.9090909090909091,181.6425,0.06451612903225806,1,2
27,0.0,0,1,278784,1,18,10.0,0,0,1,30,873.53,30.0,1.0714285714285714,28.17838709677419,0.03225806451612903,2,2
42,0.0,0,0,278785,1,27,15.0,0,0,4,23,805.55,14.0,0.5348837209302325,53.70333333333333,0.16666666666666666,2,1
28,0.0,0,1,278786,0,5,18.0,0,0,1,47,913.81,29.0,1.6206896551724137,30.46033333333333,0.020833333333333332,3,3
23,0.0,0,1,278787,1,11,3.0,1,0,0,42,783.95,23.0,1.75,32.66458333333333,0.0,2,3
28,0.0,0,0,278788,0,2,13.0,0,0,0,30,833.67,14.0,1.0344827586206897,55.577999999999996,0.0,2,2
35,0.0,0,1,278789,1,17,0.0,1,0,1,43,613.42,24.0,1.1944444444444444,24.5368,0.022727272727272728,0,3
41,0.0,0,0,278790,0,7,12.0,1,0,1,1,513.1,1.0,0.023809523809523808,256.55,0.5,0,0
46,0.0,0,1,278791,0,15,0.0,0,1,0,11,867.6,30.0,0.23404255319148937,27.98709677419355,0.0,2,0
45,0.0,0,0,278792,0,14,5.0,0,0,4,25,925.07,5.0,0.5434782608695652,154.17833333333334,0.15384615384615385,3,2
34,0.0,0,0,278793,1,8,16.0,1,0,3,11,790.2,30.0,0.3142857142857143,25.490322580645163,0.25,2,0
40,0.0,0,0,278794,1,21,1.0,0,1,3,43,987.07,13.0,1.048780487804878,70.50500000000001,0.06818181818181818,3,3
18,0.0,0,0,278795,0,14,4.0,1,0,0,42,762.38,26.0,2.210526315789474,28.236296296296295,0.0,2,3
50,0.0,0,0,278796,1,2,0.0,1,0,5,19,938.62,30.0,0.37254901960784315,30.27806451612903,0.25,3,1
39,0.0,0,1,278797,0,2,5.0,0,1,3,3,653.82,28.0,0.075,22.54551724137931,0.75,1,0
41,0.0,0,1,278798,0,13,18.0,0,0,2,7,543.58,11.0,0.16666666666666666,45.29833333333334,0.25,0,0
43,0.0,0,1,278799,1,16,19.0,0,1,4,50,506.17,11.0,1.1363636363636365,42.18083333333333,0.0784313725490196,0,3
31,0.0,0,0,278800,0,9,3.0,0,0,1,43,950.74,27.0,1.34375,33.955,0.022727272727272728,3,3
28,0.0,0,0,278801,1,3,6.0,0,1,2,19,504.17,30.0,0.6551724137931034,16.263548387096776,0.1,0,1
44,0.0,0,0,278802,1,29,19.0,1,0,0,13,678.18,29.0,0.28888888888888886,22.605999999999998,0.0,1,1
46,0.0,0,0,278803,0,8,5.0,0,1,0,2,857.45,4.0,0.0425531914893617,171.49,0.0,2,0
35,0.0,0,0,278804,0,4,4.0,1,0,1,33,723.32,12.0,0.9166666666666666,55.64,0.029411764705882353,1,2
19,0.0,0,1,278805,1,1,4.0,1,0,0,33,535.61,3.0,1.65,133.9025,0.0,0,2
35,0.0,0,1,278806,1,2,11.0,1,0,1,14,846.31,28.0,0.3888888888888889,29.183103448275862,0.06666666666666667,2,1
32,0.0,0,0,278807,1,16,7.0,0,1,2,48,992.66,22.0,1.4545454545454546,43.159130434782604,0.04081632653061224,3,3
32,0.0,0,1,278808,1,20,19.0,0,1,0,12,516.27,22.0,0.36363636363636365,22.446521739130436,0.0,0,0
45,0.0,0,0,278809,1,8,16.0,0,0,0,27,786.88,3.0,0.5869565217391305,196.72,0.0,2,2
32,0.0,0,1,278810,1,17,8.0,0,0,3,37,840.1,13.0,1.121212121212121,60.00714285714286,0.07894736842105263,2,3
25,0.0,0,1,278811,1,3,20.0,1,0,1,1,697.22,13.0,0.038461538461538464,49.80142857142857,0.5,1,0
43,0.0,0,0,278812,1,4,2.0,0,0,0,49,940.9,25.0,1.1136363636363635,36.18846153846154,0.0,3,3
30,0.0,0,0,278813,1,14,4.0,0,0,2,23,567.69,10.0,0.7419354838709677,51.608181818181826,0.08333333333333333,0,1
38,0.0,0,0,278814,0,11,0.0,1,0,3,8,803.6,12.0,0.20512820512820512,61.815384615384616,0.3333333333333333,2,0
41,0.0,0,1,278815,1,22,13.0,0,1,4,58,849.4,27.0,1.380952380952381,30.335714285714285,0.06779661016949153,2,3
32,0.0,0,0,278816,0,12,7.0,0,1,2,54,866.14,29.0,1.6363636363636365,28.871333333333332,0.03636363636363636,2,3
32,0.0,0,0,278817,0,12,6.0,0,0,2,16,934.54,24.0,0.48484848484848486,37.3816,0.11764705882352941,3,1
40,0.0,0,0,278818,1,12,15.0,0,1,1,32,872.68,10.0,0.7804878048780488,79.33454545454545,0.030303030303030304,2,2
24,0.0,0,0,278819,1,11,19.0,1,0,2,49,570.4,29.0,1.96,19.013333333333332,0.04,0,3
49,0.0,0,0,278820,1,26,19.0,0,0,4,22,842.19,28.0,0.44,29.041034482758622,0.17391304347826086,2,1
42,0.0,0,1,278821,0,13,7.0,0,0,4,8,749.62,29.0,0.18604651162790697,24.987333333333332,0.4444444444444444,1,0
41,0.0,0,0,278822,0,8,4.0,0,1,3,14,608.36,15.0,0.3333333333333333,38.0225,0.2,0,1
44,0.0,0,0,278823,1,7,6.0,1,0,2,39,728.48,29.0,0.8666666666666667,24.282666666666668,0.05,1,3
49,0.0,0,1,278824,1,18,5.0,1,0,3,40,577.64,16.0,0.8,33.97882352941176,0.07317073170731707,0,3
28,0.0,0,0,278825,1,12,19.0,0,0,2,42,780.59,16.0,1.4482758620689655,45.917058823529416,0.046511627906976744,2,3
31,0.0,0,1,278826,1,11,4.0,0,0,0,54,808.21,23.0,1.6875,33.67541666666667,0.0,2,3
25,0.0,0,1,278827,1,3,2.0,1,0,1,41,525.34,25.0,1.5769230769230769,20.205384615384617,0.023809523809523808,0,3
28,0.0,0,0,278828,1,23,13.0,0,1,1,3,887.75,15.0,0.10344827586206896,55.484375,0.25,3,0
49,0.0,0,0,278829,1,18,18.0,0,1,1,17,854.66,22.0,0.34,37.159130434782604,0.05555555555555555,2,1
38,0.0,0,0,278830,1,6,10.0,1,0,1,20,986.56,24.0,0.5128205128205128,39.462399999999995,0.047619047619047616,3,1
22,0.0,0,0,278831,1,19,16.0,1,0,0,50,616.85,12.0,2.1739130434782608,47.45,0.0,0,3
21,0.0,0,1,278832,0,2,13.0,0,0,2,39,884.18,17.0,1.7727272727272727,49.121111111111105,0.05,3,3
32,0.0,0,1,278833,1,17,3.0,0,1,1,33,655.78,21.0,1.0,29.80818181818182,0.029411764705882353,1,2
46,0.0,0,0,278834,1,29,3.0,0,0,3,57,593.01,3.0,1.2127659574468086,148.2525,0.05172413793103448,0,3
41,0.0,0,0,278835,0,9,17.0,0,1,0,2,657.35,10.0,0.047619047619047616,59.75909090909091,0.0,1,0
31,0.0,0,0,278836,1,23,14.0,1,0,0,53,541.56,22.0,1.65625,23.546086956521737,0.0,0,3
42,0.0,0,0,278837,1,7,7.0,1,0,4,12,701.08,30.0,0.27906976744186046,22.615483870967743,0.3076923076923077,1,0
41,0.0,0,0,278838,1,4,4.0,0,1,1,56,861.01,22.0,1.3333333333333333,37.43521739130435,0.017543859649122806,2,3
31,0.0,0,1,278839,0,11,10.0,1,0,1,25,645.32,17.0,0.78125,35.851111111111116,0.038461538461538464,1,2
49,0.0,0,1,278840,0,14,19.0,0,1,2,56,708.82,11.0,1.12,59.068333333333335,0.03508771929824561,1,3
34,0.0,0,0,278841,1,17,0.0,1,0,0,51,933.64,12.0,1.457142857142857,71.81846153846153,0.0,3,3
34,0.0,0,0,278842,0,11,1.0,1,0,3,11,630.78,13.0,0.3142857142857143,45.05571428571428,0.25,1,0
44,0.0,0,0,278843,1,2,1.0,0,1,3,48,729.01,14.0,1.0666666666666667,48.60066666666667,0.061224489795918366,1,3
31,0.0,0,1,278844,1,24,15.0,0,0,0,24,652.62,20.0,0.75,31.077142857142857,0.0,1,1
23,0.0,0,1,278845,1,2,20.0,1,0,1,31,645.67,7.0,1.2916666666666667,80.70875,0.03125,1,2
39,0.0,0,0,278846,1,15,8.0,0,0,1,10,987.43,10.0,0.25,89.76636363636364,0.09090909090909091,3,0
30,0.0,0,0,278847,0,3,2.0,0,1,2,39,980.56,23.0,1.2580645161290323,40.85666666666666,0.05,3,3
49,0.0,0,0,278848,1,19,8.0,0,0,0,31,888.89,26.0,0.62,32.92185185185185,0.0,3,2
44,0.0,0,0,278849,1,12,8.0,0,0,1,43,797.89,2.0,0.9555555555555556,265.9633333333333,0.022727272727272728,2,3
32,0.0,0,1,278850,1,29,7.0,1,0,2,25,778.15,25.0,0.7575757575757576,29.928846153846152,0.07692307692307693,2,2
44,0.0,0,1,278851,0,2,2.0,0,1,0,59,989.58,2.0,1.3111111111111111,329.86,0.0,3,3
39,0.0,0,1,278852,1,2,0.0,0,1,2,23,799.81,14.0,0.575,53.32066666666666,0.08333333333333333,2,1
42,0.0,0,1,278853,1,14,6.0,0,1,0,50,954.84,30.0,1.1627906976744187,30.801290322580645,0.0,3,3
36,0.0,0,0,278854,1,1,5.0,0,0,0,35,556.83,5.0,0.9459459459459459,92.805,0.0,0,2
41,0.0,0,0,278855,1,15,18.0,1,0,3,6,513.32,19.0,0.14285714285714285,25.666000000000004,0.42857142857142855,0,0
48,0.0,0,1,278856,1,25,3.0,0,0,4,32,954.31,3.0,0.6530612244897959,238.5775,0.12121212121212122,3,2
50,0.0,0,0,278857,0,8,2.0,1,0,0,44,852.61,7.0,0.8627450980392157,106.57625,0.0,2,3
21,0.0,0,1,278858,0,6,8.0,1,0,0,12,873.23,23.0,0.5454545454545454,36.38458333333333,0.0,2,0
44,0.0,0,1,278859,1,2,15.0,0,1,1,39,896.96,27.0,0.8666666666666667,32.034285714285716,0.025,3,3
48,0.0,0,0,278860,1,26,8.0,1,0,1,39,933.43,5.0,0.7959183673469388,155.57166666666666,0.025,3,3
48,0.0,0,1,278861,1,18,1.0,0,1,0,17,964.57,25.0,0.3469387755102041,37.098846153846154,0.0,3,1
32,0.0,0,0,278862,0,15,0.0,1,0,3,19,994.66,23.0,0.5757575757575758,41.44416666666667,0.15,3,1
38,0.0,0,1,278863,1,4,1.0,1,0,3,50,569.46,26.0,1.2820512820512822,21.09111111111111,0.058823529411764705,0,3
29,0.0,0,0,278864,1,21,6.0,0,0,0,8,868.26,19.0,0.26666666666666666,43.413,0.0,2,0
50,0.0,0,0,278865,1,19,19.0,0,1,0,45,812.27,20.0,0.8823529411764706,38.67952380952381,0.0,2,3
49,0.0,0,1,278866,1,11,6.0,0,0,2,16,981.49,12.0,0.32,75.49923076923076,0.11764705882352941,3,1
40,0.0,0,1,278867,1,20,19.0,1,0,1,1,706.64,4.0,0.024390243902439025,141.328,0.5,1,0
46,0.0,0,0,278868,1,2,15.0,1,0,4,50,971.18,1.0,1.0638297872340425,485.59,0.0784313725490196,3,3
45,0.0,0,0,278869,1,21,16.0,0,0,3,60,745.07,14.0,1.3043478260869565,49.67133333333334,0.04918032786885246,1,3
39,0.0,0,1,278870,0,1,10.0,0,1,3,40,717.71,5.0,1.0,119.61833333333334,0.07317073170731707,1,3
45,0.0,0,0,278871,1,9,12.0,1,0,4,31,833.07,6.0,0.6739130434782609,119.01,0.125,2,2
26,0.0,0,1,278872,1,16,1.0,1,0,2,45,623.84,4.0,1.6666666666666667,124.768,0.043478260869565216,0,3
37,0.0,0,1,278873,1,28,14.0,0,1,3,25,756.2,15.0,0.6578947368421053,47.2625,0.11538461538461539,2,2
48,0.0,0,0,278874,0,3,13.0,0,1,4,53,507.05,12.0,1.0816326530612246,39.003846153846155,0.07407407407407407,0,3
30,0.0,0,1,278875,0,2,17.0,0,1,3,25,840.89,9.0,0.8064516129032258,84.089,0.11538461538461539,2,2
45,0.0,0,0,278876,1,23,14.0,1,0,0,57,577.69,30.0,1.2391304347826086,18.635161290322582,0.0,0,3
21,0.0,0,1,278877,1,18,3.0,0,0,1,59,567.69,27.0,2.6818181818181817,20.274642857142858,0.016666666666666666,0,3
31,0.0,0,0,278878,0,14,17.0,0,0,0,30,841.27,21.0,0.9375,38.23954545454546,0.0,2,2
18,0.0,0,0,278879,0,11,1.0,1,0,0,4,732.26,1.0,0.21052631578947367,366.13,0.0,1,0
32,0.0,0,1,278880,0,2,10.0,1,0,2,30,761.98,22.0,0.9090909090909091,33.1295652173913,0.06451612903225806,2,2
44,0.0,0,0,278881,1,9,20.0,1,0,3,43,608.51,13.0,0.9555555555555556,43.464999999999996,0.06818181818181818,0,3
25,0.0,0,0,278882,0,14,16.0,0,1,1,1,962.16,10.0,0.038461538461538464,87.46909090909091,0.5,3,0
40,0.0,0,1,278883,1,21,2.0,0,1,0,33,997.79,3.0,0.8048780487804879,249.4475,0.0,3,2
45,0.0,0,1,278884,1,19,15.0,1,0,1,34,865.89,9.0,0.7391304347826086,86.589,0.02857142857142857,2,2
21,0.0,0,1,278885,1,5,20.0,0,1,0,55,820.73,27.0,2.5,29.311785714285715,0.0,2,3
27,0.0,0,0,278886,1,28,0.0,0,0,1,48,528.84,4.0,1.7142857142857142,105.768,0.02040816326530612,0,3
31,0.0,0,0,278887,1,11,18.0,1,0,3,14,783.29,14.0,0.4375,52.21933333333333,0.2,2,1
44,0.0,0,1,278888,1,11,13.0,0,0,0,26,539.85,6.0,0.5777777777777777,77.12142857142858,0.0,0,2
50,0.0,0,1,278889,1,3,17.0,1,0,0,23,684.11,22.0,0.45098039215686275,29.743913043478262,0.0,1,1
31,0.0,0,1,278890,0,3,13.0,1,0,0,37,794.19,4.0,1.15625,158.83800000000002,0.0,2,3
26,0.0,0,0,278891,0,14,16.0,0,1,2,54,636.91,8.0,2.0,70.76777777777778,0.03636363636363636,1,3
34,0.0,0,0,278892,1,3,17.0,0,0,0,59,618.32,18.0,1.6857142857142857,32.543157894736844,0.0,0,3
20,0.0,0,1,278893,1,13,19.0,1,0,2,54,797.7,11.0,2.5714285714285716,66.47500000000001,0.03636363636363636,2,3
49,0.0,0,0,278894,1,3,19.0,1,0,2,44,593.14,23.0,0.88,24.714166666666667,0.044444444444444446,0,3
30,0.0,0,1,278895,1,10,12.0,0,0,3,52,533.81,5.0,1.6774193548387097,88.96833333333332,0.05660377358490566,0,3
48,0.0,0,1,278896,1,11,10.0,1,0,1,57,773.65,14.0,1.163265306122449,51.57666666666667,0.017241379310344827,2,3
29,0.0,0,0,278897,1,5,4.0,1,0,1,46,883.34,1.0,1.5333333333333334,441.67,0.02127659574468085,3,3
48,0.0,0,0,278898,0,5,3.0,0,0,2,47,910.82,2.0,0.9591836734693877,303.6066666666667,0.041666666666666664,3,3
29,0.0,0,1,278899,1,18,19.0,1,0,0,58,973.27,11.0,1.9333333333333333,81.10583333333334,0.0,3,3
24,0.0,0,0,278900,1,2,14.0,1,0,2,38,966.26,13.0,1.52,69.01857142857143,0.05128205128205128,3,3
47,0.0,0,0,278901,1,20,18.0,0,1,1,8,902.13,2.0,0.16666666666666666,300.71,0.1111111111111111,3,0
38,0.0,0,0,278902,0,14,3.0,0,1,3,18,585.17,30.0,0.46153846153846156,18.876451612903224,0.15789473684210525,0,1
49,0.0,0,0,278903,1,4,1.0,1,0,4,40,856.36,9.0,0.8,85.636,0.0975609756097561,2,3
44,0.0,0,1,278904,1,12,12.0,1,0,1,58,777.03,24.0,1.288888888888889,31.0812,0.01694915254237288,2,3
46,0.0,0,0,278905,0,6,1.0,0,1,2,35,962.87,10.0,0.7446808510638298,87.53363636363636,0.05555555555555555,3,2
45,0.0,0,1,278906,0,5,10.0,1,0,2,45,581.84,18.0,0.9782608695652174,30.623157894736845,0.043478260869565216,0,3
47,0.0,0,0,278907,0,3,19.0,0,0,0,29,644.31,21.0,0.6041666666666666,29.28681818181818,0.0,1,2
20,0.0,0,1,278908,1,3,0.0,1,0,1,15,752.49,28.0,0.7142857142857143,25.94793103448276,0.0625,2,1
34,0.0,0,0,278909,1,20,0.0,0,0,3,32,884.18,18.0,0.9142857142857143,46.53578947368421,0.09090909090909091,3,2
22,0.0,0,0,278910,1,9,9.0,0,0,1,45,864.93,2.0,1.9565217391304348,288.31,0.021739130434782608,2,3
22,0.0,0,1,278911,1,27,18.0,0,1,2,32,646.48,29.0,1.391304347826087,21.549333333333333,0.06060606060606061,1,2
49,0.0,0,1,278912,1,3,17.0,0,1,4,14,515.27,19.0,0.28,25.7635,0.26666666666666666,0,1
39,0.0,0,0,278913,1,25,7.0,1,0,3,52,722.02,26.0,1.3,26.741481481481483,0.05660377358490566,1,3
26,0.0,0,1,278914,1,30,19.0,0,1,1,33,851.01,12.0,1.2222222222222223,65.46230769230769,0.029411764705882353,2,2
20,0.0,0,0,278915,1,19,20.0,0,0,0,16,720.49,14.0,0.7619047619047619,48.032666666666664,0.0,1,1
46,0.0,0,0,278916,1,25,3.0,0,1,4,18,816.04,15.0,0.3829787234042553,51.0025,0.21052631578947367,2,1
38,0.0,0,1,278917,1,7,1.0,0,0,3,26,619.29,17.0,0.6666666666666666,34.405,0.1111111111111111,0,2
44,0.0,0,0,278918,1,10,16.0,0,0,3,45,561.56,24.0,1.0,22.4624,0.06521739130434782,0,3
50,0.0,0,1,278919,1,16,20.0,0,1,0,56,911.87,26.0,1.0980392156862746,33.772962962962964,0.0,3,3
37,0.0,0,1,278920,1,7,12.0,0,1,1,26,505.17,3.0,0.6842105263157895,126.2925,0.037037037037037035,0,2
37,0.0,0,1,278921,0,1,13.0,0,0,1,48,756.14,6.0,1.263157894736842,108.02,0.02040816326530612,2,3
50,0.0,0,0,278922,1,10,3.0,0,1,3,31,550.81,1.0,0.6078431372549019,275.405,0.09375,0,2
22,0.0,0,0,278923,0,9,13.0,0,1,0,30,947.77,17.0,1.3043478260869565,52.653888888888886,0.0,3,2
42,0.0,0,1,278924,1,8,17.0,1,0,3,47,890.56,22.0,1.0930232558139534,38.72,0.0625,3,3
43,0.0,0,1,278925,1,21,9.0,0,1,4,45,946.46,8.0,1.0227272727272727,105.16222222222223,0.08695652173913043,3,3
27,0.0,0,1,278926,1,26,13.0,1,0,2,60,932.82,27.0,2.142857142857143,33.315000000000005,0.03278688524590164,3,3
46,0.0,0,1,278927,1,23,0.0,0,1,0,31,504.55,5.0,0.6595744680851063,84.09166666666667,0.0,0,2
26,0.0,0,0,278928,1,15,18.0,0,0,0,41,506.19,7.0,1.5185185185185186,63.27375,0.0,0,3
33,0.0,0,0,278929,0,6,18.0,0,1,3,37,738.96,22.0,1.088235294117647,32.12869565217392,0.07894736842105263,1,3
25,0.0,0,0,278930,1,19,9.0,0,1,2,50,647.96,8.0,1.9230769230769231,71.99555555555555,0.0392156862745098,1,3
28,0.0,0,1,278931,1,23,7.0,0,0,1,54,595.37,24.0,1.8620689655172413,23.8148,0.01818181818181818,0,3
42,0.0,0,0,278932,1,4,4.0,0,1,3,10,597.64,15.0,0.23255813953488372,37.3525,0.2727272727272727,0,0
37,0.0,0,1,278933,1,24,7.0,0,1,2,54,698.57,22.0,1.4210526315789473,30.372608695652175,0.03636363636363636,1,3
42,0.0,0,0,278934,0,14,10.0,0,0,4,30,580.84,18.0,0.6976744186046512,30.570526315789476,0.12903225806451613,0,2
50,0.0,0,0,278935,1,18,16.0,0,0,0,40,926.21,27.0,0.7843137254901961,33.07892857142857,0.0,3,3
37,0.0,0,1,278936,1,17,11.0,0,1,0,53,540.61,29.0,1.394736842105263,18.020333333333333,0.0,0,3
22,0.0,0,1,278937,1,5,15.0,0,1,0,56,944.58,6.0,2.4347826086956523,134.94,0.0,3,3
45,0.0,0,0,278938,1,25,10.0,0,1,4,42,506.35,30.0,0.9130434782608695,16.333870967741937,0.09302325581395349,0,3
41,0.0,0,0,278939,1,28,11.0,0,0,4,7,997.29,28.0,0.16666666666666666,34.389310344827585,0.5,3,0
27,0.0,0,0,278940,1,27,20.0,0,1,1,57,532.67,18.0,2.0357142857142856,28.035263157894736,0.017241379310344827,0,3
31,0.0,0,1,278941,0,13,1.0,0,0,2,23,518.81,16.0,0.71875,30.518235294117645,0.08333333333333333,0,1
34,0.0,0,1,278942,1,1,8.0,1,0,0,28,675.41,1.0,0.8,337.705,0.0,1,2
29,0.0,0,0,278943,1,15,9.0,1,0,1,1,692.11,27.0,0.03333333333333333,24.718214285714286,0.5,1,0
35,0.0,0,0,278944,1,1,12.0,1,0,0,25,821.92,9.0,0.6944444444444444,82.192,0.0,2,2
33,0.0,0,0,278945,1,25,13.0,1,0,0,60,615.89,18.0,1.7647058823529411,32.415263157894735,0.0,0,3
47,0.0,0,0,278946,0,14,14.0,0,0,3,37,621.1,23.0,0.7708333333333334,25.879166666666666,0.07894736842105263,0,3
41,0.0,0,1,278947,1,11,15.0,1,0,4,60,715.46,25.0,1.4285714285714286,27.517692307692307,0.06557377049180328,1,3
20,0.0,0,1,278948,1,6,8.0,0,0,0,47,722.15,23.0,2.238095238095238,30.089583333333334,0.0,1,3
20,0.0,0,1,278949,1,28,4.0,0,1,1,51,647.61,14.0,2.4285714285714284,43.174,0.019230769230769232,1,3
36,0.0,0,1,278950,1,16,9.0,0,1,0,52,906.84,22.0,1.4054054054054055,39.42782608695652,0.0,3,3
40,0.0,0,0,278951,1,8,5.0,0,0,3,47,684.4,24.0,1.146341463414634,27.375999999999998,0.0625,1,3
26,0.0,0,0,278952,1,16,17.0,0,0,2,11,603.05,22.0,0.4074074074074074,26.219565217391303,0.16666666666666666,0,0
50,0.0,0,1,278953,1,27,11.0,0,0,4,53,629.65,30.0,1.0392156862745099,20.311290322580643,0.07407407407407407,1,3
44,0.0,0,1,278954,0,15,12.0,0,1,1,44,808.26,24.0,0.9777777777777777,32.3304,0.022222222222222223,2,3
48,0.0,0,1,278955,1,3,18.0,1,0,1,9,944.69,1.0,0.1836734693877551,472.345,0.1,3,0
50,0.0,0,0,278956,1,12,12.0,1,0,2,4,698.76,30.0,0.0784313725490196,22.54064516129032,0.4,1,0
26,0.0,0,0,278957,1,18,9.0,0,1,2,1,627.13,18.0,0.037037037037037035,33.00684210526316,1.0,1,0
24,0.0,0,0,278958,1,22,8.0,0,1,0,44,618.45,8.0,1.76,68.71666666666667,0.0,0,3
26,0.0,0,1,278959,1,14,20.0,0,0,1,43,602.41,7.0,1.5925925925925926,75.30125,0.022727272727272728,0,3
22,0.0,0,0,278960,1,26,9.0,1,0,0,29,874.8,4.0,1.2608695652173914,174.95999999999998,0.0,3,2
38,0.0,0,1,278961,0,3,6.0,1,0,1,26,834.29,5.0,0.6666666666666666,139.04833333333332,0.037037037037037035,2,2
42,0.0,0,1,278962,1,27,17.0,0,0,3,27,743.31,12.0,0.627906976744186,57.177692307692304,0.10714285714285714,1,2
32,0.0,0,0,278963,0,11,5.0,0,0,2,57,710.46,29.0,1.7272727272727273,23.682000000000002,0.034482758620689655,1,3
29,0.0,0,0,278964,0,12,18.0,1,0,2,60,554.24,29.0,2.0,18.474666666666668,0.03278688524590164,0,3
24,0.0,0,0,278965,1,18,3.0,0,0,0,10,849.09,5.0,0.4,141.51500000000001,0.0,2,0
33,0.0,0,0,278966,1,17,1.0,0,0,3,32,863.89,4.0,0.9411764705882353,172.778,0.09090909090909091,2,2
43,0.0,0,1,278967,0,9,6.0,0,1,4,36,776.94,26.0,0.8181818181818182,28.775555555555556,0.10810810810810811,2,2
