CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
142328.0,65.0,Male,52.0,16.0,7.0,21.0,Basic,Quarterly,581.0,30.0,1.0
142329.0,19.0,Male,26.0,30.0,4.0,5.0,Premium,Annual,767.0,7.0,1.0
142330.0,54.0,Male,20.0,1.0,8.0,30.0,Standard,Annual,534.0,10.0,1.0
142331.0,36.0,Male,52.0,1.0,6.0,25.0,Premium,Quarterly,965.0,12.0,1.0
142332.0,31.0,Female,2.0,24.0,4.0,30.0,Basic,Quarterly,647.0,11.0,1.0
142333.0,48.0,Female,18.0,5.0,9.0,6.0,Premium,Quarterly,741.0,10.0,1.0
142334.0,20.0,Female,54.0,11.0,0.0,16.0,Premium,Monthly,324.0,26.0,1.0
142335.0,27.0,Female,5.0,13.0,3.0,20.0,Basic,Monthly,668.0,14.0,1.0
142336.0,28.0,Male,51.0,2.0,8.0,27.0,Standard,Quarterly,648.0,26.0,1.0
142337.0,24.0,Male,59.0,30.0,4.0,16.0,Basic,Annual,317.0,7.0,1.0
142338.0,42.0,Male,51.0,1.0,1.0,24.0,Standard,Quarterly,756.0,28.0,1.0
142339.0,45.0,Female,36.0,13.0,2.0,0.0,Premium,Annual,119.0,3.0,1.0
142341.0,24.0,Male,24.0,15.0,7.0,21.0,Standard,Quarterly,910.0,18.0,1.0
142342.0,31.0,Female,45.0,26.0,2.0,24.0,Standard,Quarterly,295.0,12.0,1.0
142343.0,63.0,Female,30.0,6.0,2.0,3.0,Premium,Quarterly,725.0,3.0,1.0
142344.0,41.0,Male,34.0,28.0,4.0,17.0,Basic,Monthly,389.0,12.0,1.0
142345.0,58.0,Male,52.0,2.0,7.0,16.0,Basic,Quarterly,802.0,13.0,1.0
142346.0,50.0,Female,24.0,16.0,5.0,14.0,Basic,Quarterly,838.0,23.0,1.0
142348.0,43.0,Female,18.0,14.0,3.0,4.0,Basic,Monthly,896.0,30.0,1.0
142349.0,65.0,Female,23.0,20.0,8.0,18.0,Basic,Quarterly,573.0,29.0,1.0
142350.0,26.0,Female,9.0,25.0,8.0,9.0,Standard,Quarterly,480.0,4.0,1.0
142351.0,53.0,Male,48.0,1.0,0.0,13.0,Basic,Annual,549.0,9.0,1.0
142352.0,23.0,Female,22.0,1.0,3.0,6.0,Basic,Monthly,232.0,30.0,1.0
142353.0,24.0,Male,38.0,18.0,1.0,29.0,Basic,Monthly,133.0,27.0,1.0
142354.0,63.0,Female,17.0,10.0,9.0,1.0,Standard,Annual,292.0,22.0,1.0
142355.0,59.0,Male,45.0,9.0,9.0,27.0,Premium,Monthly,456.0,6.0,1.0
142356.0,63.0,Female,24.0,22.0,7.0,20.0,Standard,Monthly,525.0,26.0,1.0
142357.0,28.0,Male,34.0,15.0,10.0,5.0,Premium,Annual,502.0,11.0,1.0
142358.0,56.0,Male,18.0,22.0,0.0,3.0,Standard,Quarterly,308.0,26.0,1.0
142359.0,56.0,Male,51.0,17.0,6.0,16.0,Premium,Quarterly,695.0,10.0,1.0
142360.0,46.0,Male,29.0,21.0,0.0,9.0,Standard,Quarterly,432.0,1.0,1.0
142361.0,57.0,Male,6.0,19.0,1.0,10.0,Standard,Quarterly,792.0,26.0,1.0
142362.0,58.0,Female,1.0,12.0,9.0,9.0,Standard,Quarterly,590.0,15.0,1.0
142363.0,26.0,Male,60.0,15.0,10.0,3.0,Premium,Annual,761.0,15.0,1.0
142364.0,59.0,Female,48.0,2.0,4.0,20.0,Standard,Annual,855.0,30.0,1.0
142365.0,38.0,Male,26.0,21.0,4.0,14.0,Premium,Annual,454.0,11.0,1.0
142366.0,44.0,Female,47.0,2.0,4.0,28.0,Standard,Annual,753.0,5.0,1.0
142367.0,28.0,Female,40.0,9.0,10.0,5.0,Standard,Quarterly,316.0,19.0,1.0
142368.0,54.0,Male,40.0,13.0,4.0,18.0,Standard,Monthly,887.0,11.0,1.0
142369.0,45.0,Female,11.0,23.0,10.0,11.0,Standard,Monthly,578.0,25.0,1.0
142370.0,36.0,Female,49.0,12.0,2.0,0.0,Premium,Quarterly,263.0,11.0,1.0
142371.0,46.0,Female,44.0,15.0,0.0,22.0,Premium,Annual,550.0,9.0,1.0
142372.0,49.0,Male,3.0,29.0,5.0,17.0,Standard,Quarterly,229.0,3.0,1.0
142373.0,50.0,Female,51.0,4.0,9.0,23.0,Standard,Annual,531.0,2.0,1.0
142374.0,56.0,Male,60.0,28.0,8.0,4.0,Basic,Monthly,984.0,8.0,1.0
142375.0,53.0,Female,22.0,26.0,8.0,3.0,Standard,Quarterly,264.0,20.0,1.0
142376.0,37.0,Female,12.0,12.0,10.0,13.0,Basic,Annual,637.0,2.0,1.0
142377.0,51.0,Female,1.0,30.0,3.0,13.0,Basic,Quarterly,351.0,10.0,1.0
142378.0,39.0,Female,29.0,23.0,0.0,0.0,Basic,Quarterly,817.0,16.0,1.0
142379.0,60.0,Male,50.0,4.0,10.0,30.0,Premium,Annual,106.0,8.0,1.0
142380.0,18.0,Female,60.0,7.0,5.0,10.0,Premium,Monthly,938.0,3.0,1.0
142381.0,35.0,Female,48.0,3.0,3.0,15.0,Standard,Quarterly,664.0,19.0,1.0
142382.0,63.0,Female,12.0,22.0,9.0,24.0,Premium,Annual,488.0,30.0,1.0
142383.0,44.0,Female,3.0,27.0,8.0,16.0,Premium,Annual,293.0,30.0,1.0
142384.0,57.0,Female,1.0,15.0,1.0,1.0,Premium,Monthly,121.0,21.0,1.0
142385.0,64.0,Male,42.0,2.0,8.0,26.0,Basic,Monthly,767.0,15.0,1.0
142386.0,41.0,Female,9.0,8.0,3.0,4.0,Premium,Monthly,738.0,18.0,1.0
142387.0,27.0,Female,31.0,10.0,5.0,6.0,Standard,Monthly,312.0,17.0,1.0
142388.0,38.0,Male,30.0,27.0,7.0,7.0,Standard,Monthly,418.0,9.0,1.0
142389.0,52.0,Female,30.0,13.0,9.0,2.0,Basic,Quarterly,841.0,26.0,1.0
142390.0,43.0,Male,23.0,30.0,0.0,30.0,Premium,Quarterly,553.0,7.0,1.0
142391.0,51.0,Female,17.0,19.0,7.0,29.0,Standard,Quarterly,557.0,17.0,1.0
142392.0,53.0,Male,43.0,26.0,7.0,16.0,Basic,Quarterly,292.0,14.0,1.0
142393.0,35.0,Female,57.0,4.0,6.0,8.0,Standard,Annual,522.0,27.0,1.0
142396.0,54.0,Male,50.0,10.0,5.0,18.0,Premium,Annual,113.0,28.0,1.0
142397.0,25.0,Female,35.0,1.0,9.0,4.0,Basic,Monthly,966.0,13.0,1.0
142398.0,43.0,Female,11.0,3.0,5.0,2.0,Basic,Quarterly,242.0,21.0,1.0
142399.0,51.0,Male,26.0,24.0,10.0,12.0,Basic,Quarterly,319.0,21.0,1.0
142400.0,20.0,Male,48.0,27.0,9.0,12.0,Premium,Quarterly,622.0,1.0,1.0
142401.0,55.0,Female,49.0,26.0,5.0,1.0,Standard,Quarterly,985.0,18.0,1.0
142402.0,35.0,Female,36.0,11.0,6.0,14.0,Basic,Monthly,959.0,19.0,1.0
142403.0,58.0,Female,25.0,28.0,9.0,7.0,Basic,Monthly,290.0,23.0,1.0
142404.0,24.0,Male,50.0,22.0,3.0,22.0,Basic,Monthly,791.0,29.0,1.0
142405.0,34.0,Female,21.0,2.0,10.0,2.0,Premium,Annual,336.0,6.0,1.0
142406.0,18.0,Female,28.0,13.0,10.0,1.0,Standard,Monthly,379.0,19.0,1.0
142408.0,32.0,Male,49.0,26.0,1.0,21.0,Standard,Annual,561.0,13.0,1.0
142409.0,46.0,Female,14.0,4.0,7.0,25.0,Basic,Monthly,358.0,15.0,1.0
142410.0,18.0,Female,10.0,25.0,10.0,19.0,Standard,Quarterly,958.0,24.0,1.0
142411.0,48.0,Male,24.0,1.0,10.0,15.0,Standard,Quarterly,880.0,28.0,1.0
142412.0,63.0,Male,51.0,24.0,7.0,29.0,Premium,Monthly,871.0,18.0,1.0
142413.0,41.0,Male,52.0,9.0,7.0,20.0,Premium,Monthly,990.0,7.0,1.0
142414.0,30.0,Male,49.0,20.0,8.0,2.0,Standard,Quarterly,935.0,4.0,1.0
142415.0,46.0,Male,17.0,13.0,5.0,2.0,Premium,Annual,427.0,28.0,1.0
142416.0,41.0,Female,32.0,2.0,8.0,7.0,Basic,Monthly,754.0,16.0,1.0
142417.0,53.0,Female,19.0,29.0,4.0,27.0,Standard,Annual,166.0,8.0,1.0
142418.0,47.0,Female,1.0,23.0,3.0,0.0,Basic,Annual,798.0,19.0,1.0
142419.0,42.0,Male,4.0,17.0,6.0,19.0,Standard,Annual,699.0,26.0,1.0
142420.0,28.0,Female,13.0,10.0,7.0,14.0,Premium,Annual,771.0,2.0,1.0
142422.0,54.0,Male,44.0,27.0,5.0,18.0,Basic,Monthly,977.0,27.0,1.0
142423.0,51.0,Female,8.0,3.0,7.0,5.0,Standard,Annual,431.0,27.0,1.0
142425.0,49.0,Male,32.0,22.0,2.0,12.0,Basic,Monthly,247.0,22.0,1.0
142426.0,56.0,Male,51.0,27.0,0.0,1.0,Basic,Annual,725.0,14.0,1.0
142427.0,33.0,Female,12.0,17.0,7.0,21.0,Premium,Quarterly,202.0,9.0,1.0
142428.0,46.0,Male,27.0,6.0,5.0,12.0,Premium,Quarterly,702.0,24.0,1.0
142429.0,25.0,Female,5.0,3.0,6.0,6.0,Standard,Monthly,683.0,19.0,1.0
142430.0,51.0,Male,54.0,8.0,10.0,26.0,Premium,Quarterly,489.0,22.0,1.0
142431.0,55.0,Female,55.0,2.0,4.0,21.0,Premium,Quarterly,261.0,19.0,1.0
142432.0,43.0,Male,17.0,20.0,1.0,3.0,Premium,Monthly,802.0,19.0,1.0
142433.0,55.0,Male,29.0,23.0,5.0,13.0,Standard,Annual,757.0,27.0,1.0
142434.0,31.0,Male,36.0,15.0,8.0,24.0,Basic,Monthly,420.0,27.0,1.0
142435.0,43.0,Male,42.0,17.0,10.0,2.0,Basic,Annual,880.0,6.0,1.0
142436.0,61.0,Male,44.0,10.0,10.0,6.0,Standard,Monthly,669.0,17.0,1.0
142437.0,41.0,Male,14.0,11.0,8.0,20.0,Premium,Quarterly,860.0,6.0,1.0
142438.0,62.0,Male,37.0,21.0,5.0,16.0,Premium,Quarterly,905.0,1.0,1.0
142439.0,38.0,Male,34.0,8.0,6.0,1.0,Standard,Annual,792.0,27.0,1.0
142440.0,59.0,Male,19.0,23.0,2.0,7.0,Basic,Quarterly,120.0,29.0,1.0
142442.0,54.0,Female,45.0,21.0,6.0,8.0,Basic,Quarterly,599.0,13.0,1.0
142443.0,19.0,Female,15.0,18.0,6.0,20.0,Basic,Quarterly,742.0,17.0,1.0
142444.0,33.0,Male,59.0,25.0,10.0,23.0,Basic,Annual,245.0,24.0,1.0
142445.0,37.0,Female,10.0,25.0,9.0,11.0,Standard,Annual,648.0,3.0,1.0
142446.0,40.0,Female,6.0,16.0,4.0,29.0,Premium,Quarterly,440.0,9.0,1.0
142447.0,27.0,Male,16.0,23.0,7.0,16.0,Premium,Quarterly,346.0,27.0,1.0
142448.0,41.0,Male,18.0,5.0,2.0,19.0,Basic,Quarterly,411.0,7.0,1.0
142449.0,43.0,Male,27.0,22.0,0.0,22.0,Standard,Annual,426.0,11.0,1.0
142450.0,32.0,Female,30.0,23.0,2.0,14.0,Premium,Quarterly,463.0,30.0,1.0
142451.0,57.0,Male,41.0,19.0,7.0,19.0,Basic,Quarterly,768.0,17.0,1.0
142452.0,23.0,Female,1.0,19.0,5.0,22.0,Standard,Quarterly,861.0,16.0,1.0
142453.0,46.0,Male,51.0,22.0,7.0,16.0,Basic,Annual,156.0,26.0,1.0
142454.0,55.0,Male,3.0,30.0,9.0,12.0,Basic,Quarterly,684.0,13.0,1.0
142455.0,65.0,Male,25.0,12.0,9.0,0.0,Basic,Monthly,981.0,22.0,1.0
142456.0,29.0,Male,6.0,21.0,7.0,6.0,Premium,Quarterly,979.0,26.0,1.0
142457.0,29.0,Female,37.0,19.0,2.0,22.0,Basic,Annual,192.0,8.0,1.0
142458.0,45.0,Female,30.0,12.0,10.0,7.0,Basic,Monthly,238.0,19.0,1.0
142459.0,54.0,Female,20.0,30.0,4.0,29.0,Basic,Quarterly,276.0,18.0,1.0
142460.0,35.0,Male,49.0,21.0,0.0,19.0,Standard,Annual,464.0,21.0,1.0
142461.0,50.0,Male,30.0,22.0,0.0,9.0,Standard,Monthly,537.0,28.0,1.0
142462.0,60.0,Male,59.0,17.0,9.0,6.0,Basic,Annual,409.0,27.0,1.0
142463.0,31.0,Male,14.0,8.0,3.0,14.0,Standard,Monthly,801.0,9.0,1.0
142464.0,61.0,Male,5.0,22.0,2.0,11.0,Standard,Quarterly,646.0,21.0,1.0
142465.0,55.0,Female,16.0,4.0,3.0,2.0,Standard,Monthly,938.0,15.0,1.0
142466.0,64.0,Male,48.0,21.0,3.0,0.0,Premium,Quarterly,398.0,17.0,1.0
142467.0,45.0,Male,57.0,20.0,9.0,4.0,Standard,Monthly,944.0,11.0,1.0
142468.0,33.0,Female,9.0,20.0,8.0,26.0,Premium,Quarterly,249.0,3.0,1.0
142470.0,32.0,Male,43.0,13.0,3.0,8.0,Basic,Monthly,116.0,30.0,1.0
142471.0,39.0,Female,36.0,11.0,2.0,11.0,Standard,Annual,978.0,25.0,1.0
142472.0,63.0,Male,14.0,17.0,7.0,20.0,Premium,Annual,153.0,5.0,1.0
142473.0,56.0,Male,47.0,2.0,8.0,7.0,Premium,Quarterly,120.0,23.0,1.0
142474.0,32.0,Female,5.0,6.0,1.0,17.0,Basic,Quarterly,349.0,22.0,1.0
142475.0,29.0,Female,11.0,30.0,5.0,18.0,Standard,Annual,976.0,25.0,1.0
142476.0,32.0,Male,29.0,11.0,10.0,0.0,Premium,Monthly,950.0,24.0,1.0
142477.0,24.0,Female,33.0,20.0,1.0,30.0,Premium,Quarterly,388.0,13.0,1.0
142478.0,46.0,Male,49.0,9.0,7.0,30.0,Standard,Quarterly,713.0,2.0,1.0
142479.0,60.0,Female,43.0,14.0,4.0,10.0,Premium,Quarterly,421.0,21.0,1.0
142480.0,56.0,Male,50.0,16.0,10.0,30.0,Premium,Monthly,514.0,18.0,1.0
142481.0,45.0,Male,11.0,6.0,3.0,1.0,Standard,Annual,269.0,23.0,1.0
142482.0,65.0,Female,48.0,21.0,2.0,27.0,Standard,Monthly,638.0,5.0,1.0
142483.0,20.0,Female,8.0,12.0,9.0,24.0,Premium,Quarterly,513.0,22.0,1.0
142484.0,63.0,Male,28.0,7.0,4.0,3.0,Standard,Quarterly,343.0,8.0,1.0
142485.0,54.0,Female,55.0,4.0,1.0,28.0,Premium,Quarterly,997.0,9.0,1.0
142486.0,30.0,Male,41.0,28.0,8.0,10.0,Basic,Annual,970.0,4.0,1.0
142487.0,36.0,Male,12.0,27.0,10.0,25.0,Premium,Quarterly,669.0,11.0,1.0
142488.0,64.0,Female,59.0,13.0,4.0,9.0,Basic,Annual,688.0,12.0,1.0
142489.0,62.0,Male,51.0,24.0,9.0,3.0,Premium,Monthly,249.0,2.0,1.0
142490.0,27.0,Male,4.0,21.0,4.0,4.0,Basic,Quarterly,280.0,19.0,1.0
142492.0,65.0,Male,38.0,21.0,5.0,16.0,Standard,Quarterly,965.0,24.0,1.0
142493.0,37.0,Male,43.0,22.0,7.0,20.0,Premium,Quarterly,445.0,6.0,1.0
142494.0,56.0,Male,32.0,26.0,10.0,5.0,Premium,Annual,500.0,2.0,1.0
142495.0,47.0,Male,54.0,17.0,5.0,4.0,Standard,Monthly,624.0,24.0,1.0
142496.0,64.0,Female,26.0,25.0,10.0,9.0,Premium,Quarterly,442.0,20.0,1.0
142497.0,57.0,Male,19.0,1.0,0.0,2.0,Basic,Monthly,541.0,26.0,1.0
142498.0,59.0,Female,13.0,10.0,1.0,24.0,Standard,Monthly,682.0,7.0,1.0
142500.0,28.0,Female,25.0,24.0,4.0,27.0,Basic,Quarterly,648.0,27.0,1.0
142501.0,60.0,Female,36.0,24.0,9.0,12.0,Basic,Annual,132.0,2.0,1.0
142502.0,60.0,Male,1.0,12.0,4.0,7.0,Standard,Monthly,230.0,8.0,1.0
142503.0,65.0,Male,48.0,11.0,2.0,22.0,Premium,Monthly,317.0,23.0,1.0
142504.0,44.0,Male,50.0,3.0,9.0,25.0,Standard,Annual,410.0,21.0,1.0
142505.0,60.0,Male,48.0,23.0,3.0,25.0,Premium,Annual,848.0,8.0,1.0
142506.0,34.0,Female,26.0,11.0,7.0,13.0,Standard,Quarterly,552.0,24.0,1.0
142507.0,32.0,Female,21.0,16.0,9.0,6.0,Basic,Quarterly,993.0,28.0,1.0
142508.0,49.0,Female,59.0,13.0,9.0,26.0,Standard,Quarterly,978.0,17.0,1.0
142509.0,64.0,Male,17.0,20.0,10.0,30.0,Premium,Monthly,821.0,21.0,1.0
142510.0,32.0,Male,23.0,3.0,2.0,6.0,Premium,Annual,186.0,16.0,1.0
142511.0,65.0,Female,45.0,4.0,6.0,6.0,Basic,Quarterly,674.0,1.0,1.0
142512.0,52.0,Female,27.0,7.0,1.0,13.0,Standard,Quarterly,906.0,7.0,1.0
142513.0,58.0,Female,9.0,17.0,5.0,3.0,Premium,Annual,504.0,3.0,1.0
142514.0,63.0,Female,13.0,5.0,10.0,2.0,Premium,Quarterly,743.0,30.0,1.0
142515.0,58.0,Female,18.0,17.0,6.0,7.0,Basic,Quarterly,928.0,28.0,1.0
142516.0,39.0,Female,44.0,12.0,5.0,29.0,Basic,Annual,337.0,7.0,1.0
142517.0,50.0,Male,3.0,23.0,4.0,17.0,Premium,Annual,433.0,20.0,1.0
142518.0,25.0,Female,39.0,19.0,6.0,26.0,Premium,Monthly,166.0,14.0,1.0
142519.0,25.0,Female,29.0,14.0,7.0,19.0,Standard,Monthly,714.0,18.0,1.0
142520.0,54.0,Female,50.0,29.0,0.0,23.0,Standard,Quarterly,871.0,12.0,1.0
142521.0,18.0,Female,25.0,21.0,6.0,13.0,Premium,Quarterly,646.0,22.0,1.0
142522.0,56.0,Male,16.0,9.0,7.0,0.0,Basic,Annual,487.0,25.0,1.0
142523.0,36.0,Male,28.0,7.0,10.0,4.0,Standard,Quarterly,233.0,18.0,1.0
142524.0,59.0,Female,11.0,2.0,7.0,22.0,Basic,Quarterly,103.0,4.0,1.0
142525.0,44.0,Female,33.0,8.0,10.0,21.0,Basic,Quarterly,926.0,28.0,1.0
142526.0,40.0,Male,52.0,5.0,4.0,14.0,Premium,Annual,490.0,27.0,1.0
142527.0,28.0,Female,14.0,12.0,3.0,16.0,Basic,Quarterly,900.0,1.0,1.0
142528.0,40.0,Female,34.0,20.0,3.0,15.0,Standard,Monthly,458.0,10.0,1.0
142529.0,27.0,Female,54.0,2.0,9.0,17.0,Premium,Quarterly,990.0,3.0,1.0
142530.0,44.0,Male,44.0,22.0,7.0,1.0,Premium,Quarterly,408.0,23.0,1.0
142531.0,60.0,Male,43.0,13.0,0.0,10.0,Basic,Quarterly,492.0,1.0,1.0
142532.0,23.0,Male,9.0,26.0,2.0,29.0,Standard,Quarterly,331.0,29.0,1.0
142533.0,60.0,Female,11.0,16.0,3.0,9.0,Standard,Annual,788.0,10.0,1.0
142534.0,64.0,Female,13.0,3.0,8.0,0.0,Premium,Annual,179.0,1.0,1.0
142535.0,53.0,Female,47.0,9.0,3.0,21.0,Basic,Quarterly,644.0,11.0,1.0
142536.0,22.0,Male,1.0,16.0,10.0,2.0,Premium,Annual,732.0,11.0,1.0
142537.0,58.0,Male,50.0,23.0,7.0,8.0,Premium,Quarterly,409.0,30.0,1.0
142538.0,29.0,Male,22.0,13.0,0.0,1.0,Standard,Monthly,547.0,3.0,1.0
142539.0,45.0,Female,26.0,11.0,0.0,16.0,Basic,Monthly,891.0,21.0,1.0
142540.0,58.0,Male,58.0,18.0,2.0,3.0,Premium,Quarterly,496.0,14.0,1.0
142541.0,57.0,Female,15.0,29.0,6.0,19.0,Premium,Quarterly,813.0,26.0,1.0
142542.0,41.0,Male,59.0,4.0,0.0,7.0,Basic,Monthly,585.0,25.0,1.0
142543.0,35.0,Male,28.0,18.0,8.0,3.0,Basic,Quarterly,347.0,22.0,1.0
142544.0,32.0,Male,13.0,30.0,10.0,14.0,Premium,Monthly,853.0,7.0,1.0
142545.0,62.0,Male,50.0,17.0,4.0,19.0,Basic,Quarterly,881.0,24.0,1.0
142546.0,36.0,Male,55.0,23.0,1.0,14.0,Standard,Quarterly,421.0,27.0,1.0
142547.0,39.0,Female,23.0,14.0,6.0,28.0,Basic,Annual,911.0,11.0,1.0
142548.0,34.0,Male,54.0,4.0,0.0,18.0,Basic,Monthly,616.0,2.0,1.0
142549.0,21.0,Male,45.0,20.0,6.0,19.0,Premium,Quarterly,292.0,25.0,1.0
142550.0,18.0,Male,2.0,2.0,5.0,15.0,Basic,Monthly,195.0,10.0,1.0
142551.0,43.0,Male,37.0,14.0,7.0,20.0,Basic,Monthly,861.0,5.0,1.0
142552.0,45.0,Female,31.0,18.0,9.0,4.0,Standard,Monthly,615.0,20.0,1.0
142553.0,60.0,Male,40.0,1.0,3.0,6.0,Standard,Annual,652.0,11.0,1.0
142554.0,25.0,Male,5.0,23.0,6.0,22.0,Standard,Annual,500.0,2.0,1.0
142556.0,52.0,Female,25.0,14.0,0.0,2.0,Basic,Quarterly,822.0,10.0,1.0
142557.0,56.0,Female,1.0,15.0,7.0,9.0,Premium,Quarterly,678.0,19.0,1.0
142559.0,24.0,Female,11.0,15.0,4.0,20.0,Standard,Annual,299.0,13.0,1.0
142560.0,25.0,Female,6.0,11.0,10.0,16.0,Basic,Monthly,457.0,27.0,1.0
142561.0,36.0,Male,12.0,17.0,9.0,28.0,Basic,Annual,972.0,17.0,1.0
142563.0,64.0,Female,8.0,18.0,5.0,12.0,Premium,Monthly,719.0,5.0,1.0
142564.0,55.0,Male,2.0,30.0,6.0,24.0,Basic,Monthly,183.0,24.0,1.0
142565.0,61.0,Female,31.0,7.0,3.0,20.0,Basic,Monthly,141.0,26.0,1.0
142566.0,26.0,Female,51.0,26.0,6.0,10.0,Basic,Quarterly,863.0,28.0,1.0
142567.0,63.0,Male,2.0,26.0,6.0,8.0,Standard,Quarterly,774.0,20.0,1.0
142568.0,28.0,Female,30.0,23.0,3.0,15.0,Premium,Quarterly,804.0,15.0,1.0
142569.0,32.0,Male,42.0,15.0,6.0,2.0,Basic,Quarterly,761.0,9.0,1.0
142570.0,55.0,Female,8.0,7.0,3.0,22.0,Standard,Quarterly,387.0,8.0,1.0
142571.0,27.0,Male,4.0,11.0,3.0,4.0,Basic,Monthly,308.0,22.0,1.0
142572.0,52.0,Female,29.0,25.0,1.0,30.0,Basic,Quarterly,737.0,28.0,1.0
142573.0,38.0,Female,12.0,23.0,3.0,25.0,Basic,Monthly,407.0,30.0,1.0
142574.0,27.0,Female,49.0,18.0,2.0,8.0,Standard,Monthly,262.0,1.0,1.0
142575.0,39.0,Female,20.0,19.0,10.0,26.0,Premium,Annual,919.0,13.0,1.0
142576.0,39.0,Male,16.0,20.0,5.0,11.0,Premium,Monthly,356.0,27.0,1.0
142577.0,52.0,Male,51.0,4.0,8.0,26.0,Basic,Monthly,576.0,19.0,1.0
142578.0,28.0,Female,50.0,11.0,5.0,27.0,Basic,Monthly,361.0,7.0,1.0
142579.0,47.0,Female,6.0,30.0,8.0,29.0,Basic,Quarterly,701.0,5.0,1.0
142580.0,34.0,Male,25.0,13.0,8.0,12.0,Basic,Annual,341.0,27.0,1.0
142581.0,29.0,Female,1.0,22.0,1.0,25.0,Standard,Monthly,934.0,11.0,1.0
142582.0,65.0,Male,28.0,12.0,6.0,22.0,Standard,Quarterly,462.0,5.0,1.0
142583.0,31.0,Male,19.0,17.0,4.0,2.0,Basic,Quarterly,359.0,30.0,1.0
142584.0,65.0,Female,25.0,29.0,3.0,27.0,Standard,Quarterly,935.0,6.0,1.0
142585.0,59.0,Male,47.0,15.0,9.0,20.0,Basic,Quarterly,531.0,15.0,1.0
142586.0,61.0,Male,39.0,30.0,5.0,10.0,Standard,Annual,472.0,5.0,1.0
142587.0,44.0,Male,21.0,13.0,4.0,14.0,Standard,Quarterly,395.0,10.0,1.0
142588.0,52.0,Male,34.0,9.0,1.0,5.0,Basic,Annual,427.0,29.0,1.0
142589.0,55.0,Female,21.0,30.0,1.0,29.0,Premium,Monthly,768.0,16.0,1.0
142590.0,64.0,Male,18.0,8.0,10.0,17.0,Standard,Annual,464.0,15.0,1.0
142591.0,37.0,Male,60.0,28.0,4.0,4.0,Premium,Quarterly,938.0,10.0,1.0
142592.0,61.0,Male,31.0,21.0,2.0,14.0,Basic,Monthly,980.0,16.0,1.0
142593.0,26.0,Male,31.0,29.0,5.0,19.0,Premium,Annual,894.0,14.0,1.0
142594.0,33.0,Male,28.0,20.0,9.0,1.0,Standard,Quarterly,440.0,26.0,1.0
142595.0,54.0,Male,23.0,26.0,4.0,23.0,Premium,Quarterly,204.0,15.0,1.0
142596.0,58.0,Male,27.0,3.0,1.0,7.0,Basic,Quarterly,182.0,18.0,1.0
142597.0,65.0,Male,4.0,23.0,1.0,11.0,Standard,Annual,359.0,25.0,1.0
142598.0,60.0,Male,7.0,26.0,10.0,26.0,Basic,Quarterly,654.0,21.0,1.0
142599.0,20.0,Female,10.0,29.0,3.0,6.0,Standard,Monthly,717.0,11.0,1.0
142600.0,31.0,Female,36.0,4.0,7.0,9.0,Basic,Annual,478.0,8.0,1.0
142601.0,62.0,Male,32.0,18.0,2.0,1.0,Standard,Quarterly,288.0,18.0,1.0
142602.0,47.0,Male,18.0,3.0,7.0,3.0,Basic,Monthly,875.0,3.0,1.0
142603.0,64.0,Female,57.0,12.0,2.0,7.0,Premium,Monthly,821.0,25.0,1.0
142604.0,20.0,Male,26.0,6.0,3.0,11.0,Premium,Quarterly,613.0,19.0,1.0
142605.0,28.0,Male,44.0,14.0,5.0,18.0,Basic,Annual,160.0,16.0,1.0
142606.0,45.0,Female,17.0,20.0,4.0,5.0,Standard,Monthly,387.0,28.0,1.0
142607.0,65.0,Male,19.0,16.0,6.0,10.0,Standard,Quarterly,535.0,4.0,1.0
142608.0,58.0,Male,52.0,23.0,9.0,3.0,Basic,Annual,715.0,12.0,1.0
142609.0,20.0,Female,54.0,9.0,5.0,13.0,Basic,Quarterly,654.0,16.0,1.0
142610.0,65.0,Female,34.0,17.0,9.0,12.0,Basic,Quarterly,279.0,11.0,1.0
142611.0,28.0,Female,43.0,21.0,5.0,6.0,Basic,Quarterly,344.0,4.0,1.0
142612.0,21.0,Male,28.0,6.0,7.0,7.0,Basic,Monthly,867.0,28.0,1.0
142613.0,35.0,Female,23.0,16.0,8.0,6.0,Standard,Annual,811.0,15.0,1.0
142614.0,34.0,Male,33.0,26.0,7.0,13.0,Basic,Monthly,877.0,18.0,1.0
142615.0,18.0,Male,27.0,21.0,9.0,9.0,Premium,Quarterly,392.0,9.0,1.0
142616.0,34.0,Female,39.0,8.0,8.0,22.0,Basic,Quarterly,395.0,11.0,1.0
142617.0,27.0,Female,13.0,25.0,9.0,5.0,Basic,Quarterly,644.0,13.0,1.0
142618.0,52.0,Female,18.0,5.0,10.0,11.0,Standard,Monthly,717.0,29.0,1.0
142619.0,39.0,Female,4.0,7.0,10.0,28.0,Standard,Monthly,786.0,17.0,1.0
142620.0,39.0,Female,40.0,7.0,0.0,9.0,Basic,Monthly,624.0,9.0,1.0
142621.0,45.0,Female,2.0,3.0,1.0,30.0,Premium,Monthly,690.0,28.0,1.0
142622.0,60.0,Female,34.0,26.0,9.0,9.0,Standard,Annual,178.0,2.0,1.0
142623.0,22.0,Female,14.0,20.0,5.0,17.0,Basic,Quarterly,240.0,5.0,1.0
142624.0,39.0,Female,40.0,19.0,9.0,26.0,Premium,Annual,487.0,19.0,1.0
