Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency
62,1.0,0,0,54783,0,27,1.0,1,0,9,31,448.0,2.0
63,1.0,1,0,54784,0,2,23.0,0,1,2,25,832.0,1.0
64,1.0,0,0,54785,1,21,26.0,0,1,3,50,307.0,1.0
25,1.0,1,0,54786,0,12,29.0,1,0,5,2,968.0,25.0
19,1.0,0,0,54787,0,26,11.0,1,0,1,20,264.0,27.0
41,1.0,1,0,54788,0,1,15.0,0,0,7,39,498.0,21.0
65,1.0,0,1,54789,1,27,21.0,1,0,2,27,587.0,12.0
40,1.0,0,0,54790,1,28,21.0,1,0,2,47,574.0,28.0
64,1.0,1,0,54791,1,21,27.0,1,0,0,48,278.0,26.0
61,1.0,1,0,54792,1,24,25.0,0,0,2,1,459.0,18.0
20,1.0,0,1,54793,1,27,18.0,0,0,0,37,290.0,7.0
21,1.0,1,0,54794,0,7,22.0,1,0,3,60,216.0,21.0
22,1.0,0,0,54795,1,22,23.0,0,1,8,49,120.0,26.0
37,1.0,1,0,54796,1,18,11.0,1,0,1,37,179.0,5.0
33,1.0,0,1,54797,0,4,6.0,0,0,8,29,731.0,1.0
20,1.0,0,0,54798,0,26,8.0,0,0,9,34,124.0,15.0
51,1.0,0,0,54799,0,5,19.0,0,0,1,47,188.0,2.0
25,1.0,0,1,54800,0,14,4.0,0,0,8,14,324.0,20.0
39,1.0,0,1,54801,1,4,1.0,1,0,5,59,589.0,2.0
62,1.0,0,0,54802,0,6,1.0,0,1,6,42,305.0,11.0
27,1.0,0,0,54803,0,19,8.0,0,0,5,31,392.0,14.0
55,1.0,0,0,54804,0,3,1.0,0,0,7,35,284.0,30.0
20,1.0,0,0,54805,0,17,0.0,0,1,7,37,259.0,17.0
23,1.0,0,0,54806,0,29,24.0,0,0,2,14,836.0,13.0
43,1.0,0,0,54807,0,5,2.0,0,0,7,39,876.0,10.0
59,1.0,0,1,54808,0,22,2.0,0,1,1,36,253.0,17.0
58,1.0,1,0,54809,1,27,2.0,0,0,8,60,959.0,16.0
35,1.0,0,1,54811,1,3,6.0,1,0,8,44,539.0,27.0
35,1.0,0,0,54812,1,22,16.0,0,0,8,9,337.0,4.0
44,1.0,0,1,54813,1,20,3.0,0,0,8,5,613.0,18.0
38,1.0,1,0,54814,0,11,29.0,1,0,3,40,377.0,19.0
48,1.0,0,0,54815,1,22,11.0,1,0,2,12,127.0,21.0
33,1.0,1,0,54816,0,9,0.0,0,1,9,51,978.0,23.0
22,1.0,0,0,54817,1,13,24.0,0,1,0,23,604.0,2.0
48,1.0,0,1,54818,0,26,3.0,0,1,0,55,534.0,4.0
46,1.0,0,0,54819,1,26,27.0,1,0,2,56,759.0,27.0
27,1.0,0,0,54820,1,8,15.0,0,1,7,24,545.0,12.0
64,1.0,0,1,54821,0,29,27.0,1,0,8,52,363.0,16.0
31,1.0,0,1,54822,0,11,16.0,0,1,7,3,305.0,13.0
55,1.0,0,0,54823,1,15,1.0,0,1,0,56,910.0,19.0
39,1.0,0,0,54824,0,10,9.0,0,1,10,34,565.0,29.0
35,1.0,1,0,54825,1,27,30.0,0,0,5,27,647.0,10.0
47,1.0,1,0,54826,0,12,14.0,0,1,7,51,530.0,29.0
59,1.0,0,0,54827,0,9,4.0,0,0,8,27,195.0,24.0
30,1.0,0,1,54828,1,16,18.0,0,1,3,11,420.0,22.0
27,1.0,0,0,54829,0,17,8.0,0,0,3,58,186.0,21.0
35,1.0,0,1,54830,1,9,20.0,0,1,6,36,577.0,9.0
40,1.0,0,0,54831,1,27,24.0,0,1,4,30,356.0,1.0
34,1.0,0,0,54832,1,20,1.0,0,0,5,11,800.0,10.0
60,1.0,0,1,54833,0,16,5.0,1,0,10,5,533.0,16.0
37,1.0,1,0,54834,1,13,22.0,1,0,1,36,425.0,16.0
28,1.0,0,0,54835,0,23,18.0,0,1,8,48,144.0,22.0
52,1.0,0,0,54836,0,25,6.0,1,0,8,22,284.0,5.0
18,1.0,1,0,54837,0,14,17.0,0,0,7,2,155.0,23.0
30,1.0,1,0,54838,1,13,5.0,0,1,8,43,592.0,17.0
21,1.0,0,1,54839,1,22,3.0,0,1,6,37,639.0,9.0
61,1.0,1,0,54840,1,21,15.0,1,0,2,39,988.0,23.0
62,1.0,0,1,54841,1,24,25.0,0,0,4,17,795.0,23.0
50,1.0,0,0,54842,1,8,26.0,0,1,10,10,677.0,17.0
56,1.0,1,0,54843,0,25,30.0,0,0,0,31,930.0,30.0
20,1.0,0,1,54844,1,5,15.0,0,0,9,57,394.0,10.0
63,1.0,0,0,54846,1,15,25.0,0,1,3,15,776.0,30.0
51,1.0,0,0,54847,0,20,21.0,0,0,0,9,187.0,13.0
27,1.0,1,0,54848,1,28,1.0,0,1,9,45,232.0,6.0
52,1.0,1,0,54849,1,24,7.0,0,0,4,33,127.0,20.0
35,1.0,0,1,54850,0,19,29.0,1,0,1,9,154.0,16.0
40,1.0,1,0,54851,0,19,22.0,1,0,0,1,879.0,2.0
34,1.0,0,0,54852,0,23,29.0,0,0,6,29,358.0,19.0
53,1.0,0,1,54853,1,16,29.0,0,1,7,45,764.0,8.0
46,1.0,1,0,54854,0,29,21.0,0,0,1,5,905.0,30.0
60,1.0,0,1,54855,1,15,2.0,0,1,0,28,952.0,25.0
60,1.0,0,1,54856,0,16,12.0,0,0,0,34,423.0,9.0
56,1.0,1,0,54857,1,28,10.0,0,1,2,8,240.0,28.0
43,1.0,0,1,54858,0,27,3.0,0,0,5,9,218.0,11.0
22,1.0,0,1,54859,1,17,30.0,0,0,0,22,131.0,7.0
62,1.0,1,0,54860,0,14,9.0,0,0,8,59,900.0,17.0
62,1.0,0,0,54861,0,12,6.0,1,0,9,55,454.0,30.0
51,1.0,0,0,54862,1,8,9.0,0,1,8,58,678.0,19.0
39,1.0,1,0,54863,0,30,22.0,0,0,0,19,734.0,30.0
64,1.0,0,0,54864,1,16,23.0,0,0,3,7,260.0,12.0
31,1.0,1,0,54865,0,18,3.0,0,1,5,51,647.0,22.0
19,1.0,0,0,54866,1,17,30.0,1,0,5,27,469.0,26.0
55,1.0,1,0,54867,0,7,9.0,0,0,4,6,106.0,22.0
21,1.0,0,1,54868,0,12,6.0,0,0,8,38,254.0,18.0
33,1.0,0,0,54869,1,13,13.0,0,0,7,38,104.0,7.0
31,1.0,1,0,54870,0,15,17.0,0,0,5,2,180.0,15.0
60,1.0,0,0,54871,1,13,2.0,0,0,10,9,955.0,7.0
32,1.0,0,0,54873,0,28,9.0,1,0,9,57,129.0,19.0
59,1.0,0,0,54874,0,20,12.0,0,0,2,45,820.0,8.0
65,1.0,1,0,54875,0,26,25.0,1,0,0,12,926.0,9.0
20,1.0,0,1,54876,0,8,14.0,0,1,6,48,663.0,2.0
35,1.0,0,0,54877,1,17,25.0,0,1,0,2,889.0,13.0
61,1.0,0,0,54878,0,27,14.0,0,1,10,40,165.0,29.0
51,1.0,1,0,54879,1,12,6.0,0,1,9,14,937.0,20.0
46,1.0,0,1,54880,1,30,10.0,0,1,5,8,516.0,3.0
44,1.0,0,0,54881,0,2,27.0,0,0,2,32,964.0,18.0
19,1.0,0,1,54882,0,1,18.0,0,1,7,36,892.0,19.0
41,1.0,1,0,54883,1,22,25.0,0,0,2,60,394.0,6.0
20,1.0,0,1,54884,0,2,28.0,1,0,7,12,667.0,1.0
48,1.0,1,0,54885,0,15,6.0,1,0,8,16,910.0,5.0
51,1.0,0,0,54886,1,23,1.0,0,1,10,10,731.0,29.0
60,1.0,0,0,54887,0,29,3.0,0,1,5,28,119.0,25.0
18,1.0,0,1,54888,1,15,20.0,1,0,4,44,468.0,13.0
44,1.0,0,0,54889,0,28,7.0,0,1,7,4,156.0,24.0
53,1.0,0,0,54890,1,22,9.0,0,0,0,52,616.0,11.0
44,1.0,0,1,54891,0,29,0.0,0,0,9,21,526.0,10.0
64,1.0,1,0,54892,0,22,9.0,0,0,0,7,351.0,14.0
56,1.0,0,1,54893,0,28,15.0,1,0,1,41,229.0,9.0
22,1.0,0,0,54894,1,13,11.0,1,0,1,16,946.0,9.0
62,1.0,0,1,54895,1,25,23.0,0,0,1,42,678.0,6.0
22,1.0,1,0,54896,1,5,18.0,0,1,5,60,145.0,26.0
60,1.0,0,1,54897,0,15,7.0,0,0,4,3,948.0,22.0
33,1.0,1,0,54898,0,27,11.0,1,0,4,24,196.0,17.0
45,1.0,1,0,54899,0,24,4.0,1,0,5,39,159.0,25.0
56,1.0,1,0,54900,1,14,10.0,0,1,2,50,501.0,11.0
50,1.0,0,0,54901,1,2,19.0,0,0,7,58,818.0,18.0
30,1.0,0,1,54902,0,9,3.0,1,0,6,47,393.0,7.0
43,1.0,0,0,54903,0,5,24.0,0,1,4,4,131.0,6.0
27,1.0,0,0,54904,1,27,26.0,0,1,6,13,924.0,23.0
20,1.0,0,0,54905,0,19,25.0,0,1,3,60,209.0,1.0
46,1.0,0,0,54906,1,8,22.0,0,1,10,27,190.0,29.0
25,1.0,1,0,54907,0,12,15.0,1,0,3,28,820.0,11.0
39,1.0,1,0,54908,1,13,10.0,0,1,2,6,193.0,30.0
47,1.0,1,0,54909,0,14,30.0,1,0,3,23,467.0,29.0
45,1.0,0,0,54910,0,16,29.0,0,0,7,50,883.0,20.0
40,1.0,1,0,54912,0,4,14.0,1,0,4,21,629.0,18.0
65,1.0,1,0,54913,1,27,7.0,0,1,4,30,672.0,21.0
29,1.0,0,0,54914,0,4,7.0,0,1,1,16,290.0,17.0
21,1.0,0,0,54915,0,14,5.0,1,0,8,34,604.0,15.0
28,1.0,0,0,54916,0,27,15.0,0,0,6,40,556.0,6.0
57,1.0,0,1,54917,0,12,26.0,0,1,10,12,294.0,7.0
48,1.0,0,1,54918,0,25,11.0,0,0,1,13,365.0,22.0
63,1.0,0,1,54919,0,3,5.0,1,0,5,43,774.0,18.0
58,1.0,0,1,54920,1,26,15.0,1,0,10,3,683.0,26.0
31,1.0,1,0,54921,1,11,29.0,1,0,3,49,846.0,6.0
57,1.0,0,0,54922,0,20,13.0,0,1,6,44,790.0,23.0
43,1.0,0,1,54923,0,17,26.0,1,0,0,51,203.0,9.0
54,1.0,0,0,54924,1,16,20.0,1,0,4,60,654.0,15.0
26,1.0,0,0,54925,1,11,26.0,0,1,6,35,872.0,13.0
48,1.0,1,0,54926,1,4,13.0,1,0,7,48,630.0,12.0
36,1.0,0,1,54927,0,13,16.0,0,0,10,23,286.0,2.0
50,1.0,1,0,54928,0,2,26.0,0,1,8,59,903.0,11.0
23,1.0,0,0,54929,0,15,11.0,0,0,1,32,438.0,6.0
30,1.0,0,1,54930,1,14,0.0,1,0,2,38,429.0,18.0
35,1.0,1,0,54931,1,7,0.0,0,1,0,37,948.0,8.0
55,1.0,0,0,54932,1,27,12.0,0,0,1,18,845.0,5.0
49,1.0,0,0,54933,1,23,8.0,0,0,4,27,458.0,5.0
65,1.0,0,0,54934,1,25,19.0,0,1,8,14,746.0,20.0
25,1.0,1,0,54935,0,2,12.0,0,0,2,14,433.0,8.0
42,1.0,1,0,54936,0,24,23.0,1,0,0,26,768.0,14.0
57,1.0,0,0,54937,1,8,30.0,0,0,5,5,659.0,22.0
42,1.0,0,1,54938,0,7,19.0,1,0,5,28,937.0,19.0
30,1.0,0,1,54939,1,21,5.0,0,0,7,59,239.0,11.0
27,1.0,0,0,54940,1,21,9.0,1,0,1,41,475.0,15.0
36,1.0,0,1,54942,1,22,10.0,1,0,0,51,494.0,26.0
53,1.0,1,0,54943,1,4,24.0,1,0,4,58,787.0,5.0
50,1.0,0,1,54944,1,15,19.0,0,1,7,32,414.0,1.0
25,1.0,0,0,54945,0,26,26.0,1,0,4,54,554.0,24.0
45,1.0,0,0,54946,1,3,26.0,0,0,3,11,354.0,6.0
21,1.0,0,0,54947,0,20,2.0,1,0,4,10,198.0,16.0
60,1.0,1,0,54948,0,14,24.0,0,1,10,57,995.0,22.0
49,1.0,0,0,54949,1,26,12.0,1,0,10,42,693.0,12.0
54,1.0,1,0,54950,1,28,27.0,0,1,0,17,126.0,18.0
30,1.0,0,0,54951,1,20,16.0,0,0,10,19,531.0,2.0
46,1.0,0,0,54952,1,15,0.0,1,0,2,2,212.0,7.0
50,1.0,0,0,54953,1,15,12.0,0,1,9,21,597.0,5.0
54,1.0,1,0,54954,0,5,21.0,0,0,2,48,812.0,4.0
31,1.0,0,1,54955,1,15,28.0,1,0,7,22,684.0,23.0
57,1.0,0,0,54956,1,22,22.0,0,1,3,2,772.0,11.0
30,1.0,1,0,54957,1,22,4.0,0,0,9,2,795.0,25.0
60,1.0,0,1,54958,0,3,25.0,0,1,4,27,183.0,23.0
29,1.0,1,0,54959,1,11,14.0,1,0,3,39,224.0,3.0
57,1.0,0,1,54960,0,26,0.0,0,1,1,39,752.0,14.0
29,1.0,0,0,54961,0,22,29.0,0,0,5,44,452.0,24.0
47,1.0,1,0,54962,0,8,17.0,0,0,5,5,693.0,18.0
59,1.0,0,1,54963,1,14,20.0,1,0,0,39,612.0,28.0
40,1.0,0,0,54964,0,12,1.0,0,0,0,14,121.0,17.0
42,1.0,1,0,54965,1,28,9.0,0,0,3,43,718.0,12.0
53,1.0,0,0,54966,1,22,22.0,1,0,7,47,930.0,6.0
38,1.0,0,1,54967,0,4,18.0,0,0,8,38,679.0,13.0
21,1.0,0,1,54968,0,14,18.0,0,0,3,28,543.0,13.0
28,1.0,0,1,54969,1,16,5.0,1,0,8,59,403.0,20.0
34,1.0,0,1,54970,1,1,17.0,0,1,7,40,386.0,26.0
60,1.0,1,0,54971,1,24,29.0,1,0,1,38,720.0,5.0
56,1.0,0,0,54972,0,7,12.0,1,0,8,47,635.0,21.0
51,1.0,0,1,54973,1,12,11.0,0,0,10,49,931.0,12.0
30,1.0,1,0,54974,1,29,3.0,0,0,4,41,287.0,10.0
57,1.0,0,0,54975,0,13,15.0,0,0,9,42,406.0,28.0
41,1.0,1,0,54976,1,27,24.0,1,0,2,27,906.0,13.0
65,1.0,1,0,54977,1,11,1.0,0,1,0,35,950.0,26.0
23,1.0,0,1,54978,1,12,8.0,1,0,9,47,313.0,10.0
21,1.0,1,0,54979,1,22,16.0,0,1,3,56,100.0,23.0
63,1.0,0,1,54980,0,29,14.0,0,0,7,45,474.0,19.0
43,1.0,0,1,54981,0,20,28.0,1,0,1,57,619.0,27.0
35,1.0,1,0,54982,0,2,29.0,0,0,10,50,979.0,13.0
59,1.0,0,1,54983,1,20,2.0,1,0,7,30,287.0,26.0
56,1.0,0,0,54984,0,25,21.0,0,1,0,43,117.0,15.0
41,1.0,0,0,54985,1,12,4.0,0,0,5,10,508.0,12.0
44,1.0,0,0,54986,0,16,19.0,0,0,9,46,389.0,13.0
28,1.0,1,0,54987,0,16,15.0,1,0,2,17,981.0,8.0
44,1.0,1,0,54988,1,9,1.0,1,0,7,41,239.0,4.0
63,1.0,0,1,54989,0,18,22.0,0,1,5,2,128.0,24.0
29,1.0,0,1,54990,0,11,24.0,0,0,9,27,611.0,8.0
58,1.0,0,1,54991,0,30,29.0,0,1,0,32,351.0,12.0
33,1.0,0,1,54992,0,2,2.0,1,0,9,4,137.0,18.0
41,1.0,0,0,54993,0,27,14.0,0,0,0,35,746.0,30.0
64,1.0,1,0,54994,1,24,27.0,1,0,4,26,595.0,21.0
65,1.0,0,1,54995,0,24,12.0,0,1,10,54,550.0,10.0
59,1.0,0,0,54996,1,6,24.0,1,0,6,52,957.0,20.0
60,1.0,0,1,54997,0,24,2.0,1,0,7,6,326.0,28.0
20,1.0,0,0,54998,1,16,18.0,0,1,0,43,187.0,15.0
64,1.0,1,0,54999,0,10,25.0,0,1,4,45,941.0,29.0
58,1.0,1,0,55000,0,12,1.0,0,1,1,37,635.0,13.0
35,1.0,1,0,55001,1,1,4.0,1,0,6,48,585.0,9.0
39,1.0,1,0,55002,1,14,5.0,0,1,8,48,927.0,1.0
19,1.0,0,0,55003,0,8,9.0,0,0,9,42,553.0,4.0
64,1.0,1,0,55004,0,12,29.0,0,1,6,40,801.0,26.0
23,1.0,1,0,55005,0,15,7.0,0,1,1,39,196.0,29.0
29,1.0,0,1,55007,1,8,20.0,1,0,9,23,483.0,22.0
26,1.0,1,0,55008,1,28,3.0,0,1,2,7,417.0,15.0
56,1.0,0,1,55009,0,26,2.0,1,0,6,8,287.0,30.0
38,1.0,0,1,55010,0,1,14.0,1,0,9,5,116.0,26.0
46,1.0,0,1,55011,1,3,3.0,0,1,0,52,362.0,17.0
50,1.0,0,1,55012,0,4,15.0,0,0,4,22,902.0,5.0
48,1.0,0,0,55013,0,6,27.0,0,0,6,52,956.0,4.0
24,1.0,0,0,55014,1,24,2.0,1,0,8,3,976.0,8.0
28,1.0,0,0,55015,0,19,8.0,1,0,2,24,537.0,2.0
65,1.0,0,0,55016,1,15,19.0,0,0,5,25,813.0,6.0
48,1.0,0,1,55017,1,7,19.0,0,1,8,8,409.0,22.0
36,1.0,0,0,55018,0,24,14.0,1,0,10,43,879.0,29.0
48,1.0,0,1,55019,1,26,9.0,0,1,1,40,382.0,6.0
25,1.0,1,0,55020,0,5,7.0,1,0,5,53,213.0,21.0
34,1.0,1,0,55021,1,13,0.0,0,1,0,34,567.0,27.0
44,1.0,1,0,55022,0,29,22.0,0,1,8,17,364.0,24.0
62,1.0,0,0,55023,0,22,7.0,1,0,5,52,874.0,20.0
35,1.0,0,1,55024,1,16,0.0,0,0,1,44,216.0,6.0
46,1.0,1,0,55025,1,28,0.0,1,0,2,19,757.0,26.0
58,1.0,0,1,55026,1,26,21.0,0,1,8,2,793.0,26.0
33,1.0,0,1,55027,1,1,5.0,0,0,8,12,469.0,2.0
41,1.0,0,1,55029,1,15,21.0,0,0,7,53,600.0,22.0
30,1.0,1,0,55031,0,26,7.0,1,0,7,29,275.0,19.0
26,1.0,0,1,55032,0,24,9.0,1,0,2,20,305.0,8.0
48,1.0,0,0,55033,0,29,1.0,1,0,4,9,853.0,12.0
36,1.0,0,0,55034,0,3,10.0,0,0,10,57,745.0,18.0
41,1.0,0,1,55035,0,15,8.0,0,1,3,21,380.0,13.0
37,1.0,0,1,55036,1,13,14.0,1,0,6,37,809.0,9.0
41,1.0,0,0,55037,1,9,10.0,0,0,5,36,423.0,28.0
56,1.0,0,0,55038,1,15,6.0,1,0,7,53,790.0,26.0
35,1.0,0,0,55039,0,24,29.0,0,1,6,3,355.0,4.0
55,1.0,1,0,55040,1,14,15.0,0,0,0,38,902.0,29.0
61,1.0,0,1,55041,0,15,6.0,0,1,6,26,199.0,15.0
57,1.0,1,0,55042,1,25,29.0,0,0,3,4,283.0,14.0
31,1.0,0,0,55043,1,25,24.0,0,0,10,17,630.0,18.0
28,1.0,1,0,55044,0,18,17.0,0,1,0,49,429.0,14.0
50,1.0,1,0,55045,1,5,18.0,0,0,10,60,530.0,7.0
64,1.0,0,1,55046,0,13,5.0,0,1,1,3,707.0,6.0
42,1.0,0,1,55047,0,17,16.0,0,0,10,5,448.0,16.0
26,1.0,0,0,55048,1,23,22.0,1,0,7,42,900.0,28.0
61,1.0,0,1,55049,1,3,23.0,0,0,8,57,180.0,2.0
60,1.0,0,1,55050,1,27,17.0,1,0,0,47,996.0,27.0
20,1.0,0,0,55051,0,9,3.0,0,0,10,57,712.0,19.0
42,1.0,1,0,55052,0,23,30.0,0,1,5,6,439.0,2.0
19,1.0,1,0,55053,0,12,12.0,0,0,9,19,145.0,6.0
21,1.0,1,0,55054,1,28,7.0,0,1,2,41,492.0,30.0
44,1.0,1,0,55055,1,30,12.0,0,1,0,25,605.0,28.0
40,1.0,1,0,55056,1,6,2.0,0,1,0,45,246.0,30.0
54,1.0,1,0,55057,1,25,29.0,0,1,6,14,750.0,17.0
37,1.0,1,0,55058,1,10,9.0,1,0,8,51,969.0,6.0
50,1.0,0,0,55059,1,4,1.0,1,0,5,9,451.0,19.0
60,1.0,0,0,55060,1,10,17.0,1,0,7,18,782.0,25.0
29,1.0,1,0,55061,1,21,19.0,0,0,8,59,660.0,3.0
36,1.0,0,0,55062,0,26,24.0,0,0,7,24,373.0,9.0
64,1.0,0,0,55063,0,15,11.0,0,1,1,31,121.0,27.0
30,1.0,0,0,55064,1,4,20.0,0,0,2,8,256.0,16.0
50,1.0,0,0,55065,0,2,12.0,1,0,7,16,160.0,13.0
56,1.0,1,0,55066,1,9,20.0,0,0,2,39,554.0,3.0
43,1.0,0,1,55067,1,17,9.0,0,1,8,33,925.0,27.0
50,1.0,1,0,55068,1,19,0.0,0,0,8,2,724.0,27.0
56,1.0,0,0,55069,1,4,5.0,0,1,0,8,675.0,8.0
44,1.0,0,1,55070,1,27,12.0,0,0,0,2,887.0,23.0
19,1.0,1,0,55071,1,26,8.0,0,0,0,39,686.0,6.0
49,1.0,1,0,55072,1,26,23.0,0,1,3,1,551.0,20.0
53,1.0,0,1,55073,0,25,22.0,0,1,4,43,181.0,10.0
50,1.0,0,0,55074,0,26,23.0,0,0,9,20,298.0,28.0
46,1.0,0,0,55075,0,30,11.0,0,0,4,56,563.0,19.0
60,1.0,0,1,55076,1,3,17.0,1,0,5,47,665.0,6.0
37,1.0,0,1,55077,0,27,17.0,0,1,2,4,995.0,7.0
57,1.0,0,0,55078,1,10,10.0,0,1,9,51,824.0,21.0
51,1.0,1,0,55079,1,28,28.0,1,0,10,10,591.0,23.0
23,1.0,1,0,55080,0,7,19.0,0,1,8,4,655.0,7.0
58,1.0,1,0,55081,1,28,18.0,1,0,9,49,596.0,27.0
48,1.0,1,0,55082,0,26,20.0,1,0,1,42,425.0,3.0
63,1.0,1,0,55083,0,15,15.0,0,0,10,37,809.0,3.0
21,1.0,1,0,55084,1,16,7.0,0,1,10,11,720.0,9.0
20,1.0,0,0,55085,1,27,23.0,0,0,5,15,591.0,15.0
64,1.0,0,0,55086,1,28,24.0,0,0,8,1,215.0,13.0
52,1.0,0,0,55088,1,16,18.0,0,0,0,46,423.0,5.0
29,1.0,1,0,55089,0,4,16.0,0,0,7,21,224.0,25.0
58,1.0,1,0,55090,0,20,24.0,1,0,7,59,270.0,8.0
26,1.0,0,1,55091,1,11,11.0,0,0,3,55,707.0,2.0
38,1.0,1,0,55092,1,19,19.0,0,1,3,54,834.0,13.0
36,1.0,1,0,55093,0,18,12.0,0,0,10,2,407.0,23.0
60,1.0,0,0,55094,1,12,1.0,1,0,8,5,468.0,11.0
49,1.0,0,0,55095,1,28,26.0,0,0,9,35,232.0,9.0
35,1.0,1,0,55096,1,23,3.0,1,0,5,43,818.0,1.0
32,1.0,0,0,55097,0,23,26.0,0,1,3,56,576.0,25.0
57,1.0,1,0,55098,1,9,27.0,0,0,1,19,491.0,25.0
32,1.0,0,1,55099,0,15,13.0,1,0,6,38,558.0,29.0
56,1.0,0,0,55100,1,29,2.0,1,0,2,46,965.0,10.0
52,1.0,1,0,55101,1,25,3.0,0,1,5,26,373.0,7.0
48,1.0,0,0,55102,1,13,21.0,1,0,9,58,341.0,15.0
25,1.0,1,0,55103,0,9,26.0,1,0,1,3,319.0,16.0
54,1.0,0,1,55104,1,12,9.0,0,0,9,45,296.0,2.0
56,1.0,1,0,55105,0,27,3.0,1,0,8,19,542.0,3.0
33,1.0,1,0,55106,0,6,2.0,0,0,9,35,781.0,1.0
32,1.0,0,0,55107,0,17,12.0,1,0,3,59,857.0,5.0
64,1.0,0,1,55108,0,18,23.0,0,1,5,10,610.0,27.0
21,1.0,1,0,55109,0,21,2.0,1,0,10,32,802.0,19.0
52,1.0,1,0,55110,1,12,24.0,1,0,2,35,308.0,26.0
25,1.0,0,0,55111,1,9,12.0,0,0,9,60,198.0,19.0
62,1.0,0,0,55112,1,12,22.0,1,0,5,44,741.0,29.0
37,1.0,1,0,55113,0,26,19.0,0,1,0,12,634.0,2.0
56,1.0,0,1,55114,1,27,23.0,1,0,2,23,426.0,22.0
25,1.0,0,0,55115,0,22,2.0,0,1,10,41,361.0,6.0
56,1.0,0,1,55116,0,2,30.0,0,1,8,42,214.0,16.0
58,1.0,0,1,55117,1,19,2.0,0,0,5,60,750.0,26.0
38,1.0,1,0,55118,0,2,8.0,1,0,0,36,468.0,23.0
43,1.0,0,1,55120,1,5,17.0,0,1,9,27,521.0,2.0
44,1.0,0,1,55122,0,11,27.0,0,0,5,38,118.0,9.0
28,1.0,1,0,55123,1,17,10.0,0,0,4,46,980.0,22.0
48,1.0,1,0,55124,1,27,12.0,1,0,0,32,935.0,15.0
19,1.0,1,0,55125,0,18,4.0,0,1,0,28,917.0,19.0
37,1.0,0,0,55126,0,30,10.0,0,1,9,18,433.0,23.0
42,1.0,1,0,55127,1,12,27.0,0,0,7,9,173.0,14.0
28,1.0,0,1,55128,0,15,21.0,1,0,6,38,483.0,27.0
57,1.0,0,1,55129,0,4,6.0,0,0,4,25,131.0,9.0
64,1.0,0,1,55130,0,23,2.0,1,0,3,7,232.0,12.0
39,1.0,0,0,55131,1,22,2.0,1,0,10,7,979.0,6.0
42,1.0,0,1,55132,0,18,10.0,1,0,2,10,303.0,9.0
39,1.0,0,0,55133,1,26,24.0,1,0,5,7,481.0,1.0
32,1.0,0,1,55134,0,27,27.0,1,0,9,30,798.0,9.0
50,1.0,0,1,55135,0,24,14.0,0,0,6,2,947.0,4.0
49,1.0,1,0,55136,1,19,25.0,0,1,2,52,439.0,24.0
57,1.0,0,1,55137,1,19,20.0,0,0,2,46,442.0,25.0
29,1.0,0,0,55138,0,24,17.0,1,0,0,38,704.0,19.0
18,1.0,0,0,55139,0,1,4.0,1,0,3,30,373.0,2.0
42,1.0,1,0,55140,1,4,15.0,1,0,10,46,519.0,26.0
41,1.0,0,1,55141,0,19,15.0,0,0,0,33,486.0,20.0
51,1.0,0,0,55142,1,23,12.0,0,0,6,10,949.0,3.0
36,1.0,0,1,55143,0,30,10.0,0,0,1,32,189.0,23.0
23,1.0,0,0,55144,0,24,1.0,0,1,2,53,856.0,4.0
42,1.0,1,0,55145,0,28,29.0,1,0,5,43,534.0,15.0
52,1.0,0,1,55146,1,9,5.0,0,1,1,29,789.0,21.0
59,1.0,0,1,55147,0,10,16.0,0,1,5,22,992.0,26.0
60,1.0,0,0,55148,1,16,21.0,0,1,7,19,604.0,14.0
34,1.0,0,1,55149,0,5,4.0,0,0,9,44,597.0,13.0
32,1.0,0,1,55150,1,20,21.0,1,0,4,7,551.0,24.0
26,1.0,0,0,55151,0,7,10.0,0,1,10,26,145.0,14.0
53,1.0,0,0,55152,0,28,27.0,0,0,5,51,148.0,14.0
52,1.0,1,0,55153,1,25,5.0,0,1,8,59,220.0,4.0
51,1.0,0,1,55154,1,29,6.0,0,0,5,38,737.0,13.0
51,1.0,0,0,55155,1,24,15.0,0,1,6,31,968.0,9.0
29,1.0,1,0,55156,1,6,20.0,1,0,7,2,175.0,16.0
29,1.0,0,1,55157,1,10,28.0,0,0,9,55,784.0,2.0
36,1.0,0,0,55158,0,25,24.0,1,0,0,48,453.0,7.0
28,1.0,0,0,55159,1,10,28.0,0,0,0,46,132.0,15.0
62,1.0,0,0,55160,0,1,30.0,0,1,6,25,324.0,6.0
65,1.0,0,0,55161,1,25,1.0,1,0,1,52,832.0,14.0
47,1.0,1,0,55162,1,5,7.0,0,0,9,54,164.0,17.0
44,1.0,0,0,55163,1,4,14.0,0,0,9,35,595.0,25.0
65,1.0,0,0,55164,0,9,13.0,0,1,9,44,198.0,1.0
38,1.0,0,0,55165,0,4,21.0,0,1,5,39,830.0,17.0
30,1.0,1,0,55166,0,11,4.0,1,0,2,14,383.0,9.0
56,1.0,0,0,55167,0,19,8.0,0,0,1,1,616.0,4.0
27,1.0,0,0,55168,1,4,18.0,0,1,1,2,456.0,10.0
