Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency
59,1.0,0,0,102840,1,8,8.0,0,1,4,17,192.0,28.0
28,1.0,1,0,102841,1,18,0.0,0,0,1,54,682.0,16.0
57,1.0,1,0,102842,0,1,12.0,1,0,5,9,416.0,26.0
48,1.0,1,0,102843,0,6,24.0,0,0,4,42,363.0,21.0
65,1.0,0,0,102844,0,26,24.0,0,0,2,34,660.0,21.0
25,1.0,0,1,102845,1,13,8.0,0,1,7,39,984.0,29.0
43,1.0,0,0,102846,0,2,18.0,0,0,7,31,732.0,10.0
48,1.0,0,0,102847,0,30,1.0,0,0,5,36,533.0,30.0
64,1.0,0,1,102848,1,21,9.0,0,0,3,57,859.0,20.0
47,1.0,0,1,102849,1,12,8.0,1,0,4,5,310.0,25.0
36,1.0,0,1,102851,0,14,29.0,0,1,10,50,388.0,3.0
56,1.0,0,1,102852,0,3,7.0,0,1,1,39,706.0,6.0
51,1.0,0,1,102853,0,24,22.0,1,0,4,34,550.0,12.0
59,1.0,1,0,102854,0,2,7.0,0,0,5,4,225.0,24.0
27,1.0,0,1,102855,1,28,16.0,1,0,3,46,374.0,12.0
29,1.0,0,1,102856,1,26,25.0,0,0,6,41,949.0,9.0
40,1.0,0,0,102857,1,17,23.0,0,0,5,38,544.0,27.0
52,1.0,0,1,102858,1,9,13.0,0,0,7,5,368.0,2.0
48,1.0,1,0,102859,1,3,24.0,0,1,8,12,527.0,24.0
36,1.0,1,0,102860,1,21,30.0,0,0,2,5,379.0,17.0
26,1.0,0,0,102861,1,17,17.0,0,0,10,45,720.0,3.0
44,1.0,0,0,102862,0,19,7.0,1,0,4,45,760.0,18.0
44,1.0,0,0,102863,0,11,26.0,0,0,2,41,628.0,5.0
30,1.0,0,1,102864,0,29,16.0,0,1,6,36,507.0,20.0
29,1.0,0,0,102865,0,26,4.0,0,1,9,33,991.0,21.0
25,1.0,0,0,102866,1,28,10.0,1,0,2,43,303.0,1.0
22,1.0,0,0,102867,0,20,23.0,0,0,4,34,184.0,11.0
36,1.0,0,0,102868,0,4,9.0,0,0,1,45,301.0,8.0
61,1.0,0,0,102869,1,28,27.0,1,0,3,17,535.0,20.0
40,1.0,0,0,102870,1,3,6.0,0,1,9,24,456.0,11.0
53,1.0,1,0,102871,1,17,0.0,1,0,5,10,999.0,14.0
31,1.0,1,0,102872,0,23,8.0,1,0,0,16,579.0,1.0
37,1.0,0,0,102873,0,30,25.0,0,0,4,52,650.0,13.0
34,1.0,1,0,102874,1,12,25.0,1,0,7,23,147.0,11.0
25,1.0,0,0,102875,1,11,3.0,1,0,3,50,140.0,23.0
49,1.0,0,1,102876,0,14,9.0,1,0,3,38,227.0,21.0
34,1.0,1,0,102877,0,12,14.0,0,0,8,54,859.0,28.0
43,1.0,1,0,102879,0,30,21.0,0,1,5,31,558.0,30.0
25,1.0,1,0,102880,1,15,25.0,0,1,2,54,207.0,9.0
58,1.0,0,0,102881,0,14,21.0,0,0,5,45,408.0,4.0
26,1.0,0,0,102882,1,9,28.0,0,1,0,40,383.0,11.0
23,1.0,0,0,102883,0,19,28.0,0,1,6,24,241.0,26.0
31,1.0,0,0,102884,0,30,0.0,1,0,5,46,208.0,28.0
64,1.0,1,0,102885,1,23,11.0,0,0,3,2,910.0,10.0
38,1.0,1,0,102886,1,12,8.0,0,0,10,54,462.0,11.0
59,1.0,0,1,102887,1,16,6.0,1,0,1,55,802.0,25.0
64,1.0,1,0,102888,1,24,23.0,0,1,0,7,454.0,16.0
45,1.0,1,0,102889,1,17,7.0,1,0,4,53,333.0,16.0
54,1.0,0,0,102890,0,4,21.0,0,1,6,56,526.0,23.0
59,1.0,1,0,102891,0,19,28.0,0,1,8,43,172.0,18.0
45,1.0,1,0,102892,1,13,3.0,0,1,7,48,678.0,8.0
46,1.0,0,1,102893,0,30,18.0,0,0,4,60,156.0,22.0
50,1.0,0,1,102894,0,18,10.0,0,1,0,9,859.0,7.0
47,1.0,0,1,102895,0,23,15.0,1,0,4,7,217.0,23.0
54,1.0,0,0,102896,0,26,15.0,0,0,1,30,783.0,20.0
23,1.0,0,1,102897,1,21,4.0,1,0,8,39,792.0,3.0
62,1.0,0,1,102898,0,4,2.0,0,1,4,15,443.0,18.0
62,1.0,0,0,102899,1,18,24.0,1,0,4,25,306.0,19.0
31,1.0,0,0,102900,0,24,9.0,0,1,1,30,955.0,4.0
47,1.0,1,0,102901,0,20,23.0,1,0,6,55,319.0,4.0
23,1.0,0,0,102902,0,7,9.0,1,0,2,17,772.0,4.0
21,1.0,1,0,102903,1,16,14.0,0,1,7,55,594.0,21.0
63,1.0,0,1,102904,0,12,7.0,0,0,7,19,781.0,23.0
24,1.0,1,0,102905,0,13,14.0,0,0,7,20,229.0,27.0
35,1.0,1,0,102906,1,18,5.0,0,0,7,30,394.0,15.0
62,1.0,0,1,102907,0,30,8.0,0,0,8,31,482.0,3.0
57,1.0,0,0,102908,0,20,21.0,0,0,1,1,875.0,25.0
51,1.0,0,0,102909,1,1,3.0,0,1,10,8,947.0,5.0
50,1.0,1,0,102910,1,8,22.0,1,0,0,50,992.0,15.0
38,1.0,1,0,102911,0,9,15.0,1,0,8,22,349.0,25.0
56,1.0,0,1,102912,0,17,25.0,0,0,3,23,422.0,25.0
54,1.0,0,1,102913,1,16,2.0,0,0,2,48,487.0,12.0
27,1.0,1,0,102914,0,25,10.0,0,1,2,46,515.0,18.0
62,1.0,1,0,102915,1,3,26.0,0,0,0,9,692.0,11.0
60,1.0,0,1,102916,0,17,26.0,1,0,7,38,763.0,2.0
35,1.0,1,0,102917,0,4,3.0,0,0,0,7,197.0,3.0
50,1.0,1,0,102918,1,18,1.0,0,0,1,36,892.0,29.0
32,1.0,0,1,102919,0,11,25.0,0,0,8,9,174.0,13.0
48,1.0,1,0,102920,0,4,8.0,1,0,4,29,743.0,17.0
47,1.0,1,0,102921,1,13,12.0,0,1,10,7,376.0,8.0
38,1.0,0,0,102922,0,27,16.0,0,0,10,5,164.0,23.0
47,1.0,0,0,102923,0,25,1.0,0,1,10,13,457.0,23.0
64,1.0,1,0,102924,0,20,18.0,0,1,2,53,531.0,5.0
54,1.0,0,1,102925,1,29,13.0,1,0,5,21,139.0,4.0
28,1.0,0,1,102926,0,9,27.0,0,0,5,40,879.0,6.0
60,1.0,0,0,102927,0,2,12.0,1,0,9,48,249.0,18.0
41,1.0,0,1,102928,1,13,19.0,1,0,9,44,596.0,16.0
32,1.0,1,0,102929,1,10,30.0,1,0,9,47,905.0,22.0
28,1.0,0,0,102930,1,6,19.0,0,1,5,42,856.0,10.0
24,1.0,0,0,102931,0,21,7.0,0,1,7,30,311.0,21.0
64,1.0,0,1,102932,0,5,13.0,0,1,3,28,334.0,28.0
31,1.0,0,1,102933,0,19,27.0,0,0,8,48,573.0,25.0
61,1.0,0,1,102934,0,25,12.0,0,1,9,39,616.0,10.0
58,1.0,0,0,102935,0,12,11.0,0,1,10,8,523.0,12.0
45,1.0,0,1,102936,0,26,10.0,0,0,6,54,635.0,9.0
62,1.0,0,0,102937,1,19,17.0,0,0,6,21,971.0,27.0
48,1.0,0,0,102938,1,30,5.0,0,1,9,35,772.0,6.0
50,1.0,1,0,102939,0,16,2.0,0,1,5,3,548.0,3.0
23,1.0,1,0,102940,1,4,14.0,1,0,1,28,146.0,30.0
20,1.0,1,0,102941,0,1,2.0,0,1,2,31,604.0,13.0
38,1.0,1,0,102942,0,3,21.0,0,0,4,59,302.0,13.0
24,1.0,1,0,102943,1,8,11.0,1,0,8,2,854.0,22.0
22,1.0,0,1,102944,0,4,1.0,1,0,5,16,256.0,10.0
58,1.0,0,0,102945,1,25,30.0,1,0,9,59,164.0,23.0
24,1.0,0,1,102946,1,11,9.0,0,1,1,34,361.0,1.0
44,1.0,1,0,102947,1,8,2.0,0,0,6,32,405.0,20.0
25,1.0,1,0,102948,1,26,4.0,0,1,3,36,324.0,21.0
24,1.0,0,0,102949,0,25,26.0,1,0,8,42,293.0,4.0
23,1.0,0,0,102950,1,23,27.0,1,0,2,28,495.0,23.0
50,1.0,0,1,102951,0,25,0.0,0,0,9,32,133.0,18.0
62,1.0,1,0,102952,0,16,2.0,1,0,3,50,430.0,25.0
26,1.0,0,1,102953,1,3,29.0,0,1,6,51,276.0,9.0
51,1.0,0,1,102954,0,6,22.0,0,0,9,4,339.0,10.0
53,1.0,0,0,102955,0,28,1.0,0,1,3,15,426.0,1.0
64,1.0,0,0,102956,1,19,11.0,0,1,7,14,165.0,3.0
34,1.0,0,1,102957,1,12,7.0,1,0,5,54,557.0,14.0
20,1.0,0,1,102958,1,5,26.0,0,0,0,44,305.0,1.0
46,1.0,0,0,102959,1,27,0.0,0,1,6,57,547.0,5.0
21,1.0,0,1,102961,0,23,11.0,0,1,5,37,232.0,5.0
62,1.0,0,1,102962,0,14,26.0,0,0,10,18,332.0,19.0
51,1.0,1,0,102963,1,21,23.0,1,0,4,34,583.0,17.0
58,1.0,0,1,102964,0,26,15.0,0,1,10,41,568.0,14.0
54,1.0,1,0,102965,0,21,25.0,0,1,2,28,725.0,14.0
44,1.0,0,1,102966,0,18,1.0,0,0,2,22,175.0,3.0
56,1.0,0,0,102967,0,1,4.0,0,1,0,54,600.0,30.0
36,1.0,0,1,102968,0,14,18.0,0,0,8,8,921.0,12.0
23,1.0,0,1,102969,0,22,20.0,0,0,9,51,950.0,1.0
65,1.0,0,0,102970,0,27,16.0,0,1,3,34,433.0,17.0
44,1.0,0,1,102971,0,11,15.0,0,0,4,24,426.0,20.0
55,1.0,0,1,102972,0,24,5.0,0,0,6,20,415.0,5.0
18,1.0,0,1,102974,1,6,5.0,0,0,9,36,380.0,22.0
24,1.0,0,0,102975,1,28,5.0,1,0,5,9,778.0,8.0
19,1.0,0,0,102976,0,5,26.0,0,1,0,42,320.0,9.0
55,1.0,0,0,102977,1,26,22.0,0,1,3,41,372.0,22.0
53,1.0,0,0,102978,1,21,23.0,0,0,1,55,550.0,10.0
48,1.0,0,1,102979,1,12,12.0,0,0,8,6,769.0,18.0
38,1.0,0,0,102980,1,11,7.0,0,1,9,17,122.0,29.0
36,1.0,0,1,102981,1,27,11.0,1,0,6,54,578.0,18.0
41,1.0,0,1,102982,0,2,4.0,1,0,10,2,101.0,19.0
47,1.0,0,0,102983,1,2,21.0,0,1,4,11,882.0,30.0
59,1.0,0,1,102984,0,28,0.0,1,0,10,1,560.0,29.0
64,1.0,0,0,102985,0,9,23.0,1,0,3,52,794.0,2.0
27,1.0,0,0,102986,0,14,7.0,0,1,6,46,903.0,5.0
22,1.0,0,1,102987,0,23,2.0,1,0,5,9,460.0,13.0
62,1.0,0,1,102988,0,23,8.0,1,0,4,43,642.0,19.0
61,1.0,1,0,102989,0,29,1.0,0,0,0,58,923.0,26.0
30,1.0,0,1,102990,0,12,29.0,0,0,8,2,669.0,26.0
49,1.0,0,0,102991,1,11,13.0,0,0,5,1,661.0,22.0
57,1.0,0,0,102992,0,17,17.0,1,0,10,9,149.0,16.0
19,1.0,0,1,102993,1,20,8.0,0,1,9,60,838.0,19.0
54,1.0,0,0,102995,1,8,14.0,0,0,0,35,865.0,7.0
54,1.0,1,0,102996,1,2,4.0,0,0,5,36,576.0,7.0
34,1.0,1,0,102997,0,20,15.0,1,0,2,28,372.0,20.0
63,1.0,0,1,102998,0,12,5.0,1,0,5,39,264.0,6.0
55,1.0,1,0,102999,1,9,15.0,0,0,8,60,977.0,7.0
21,1.0,0,1,103000,1,15,2.0,0,0,9,45,640.0,22.0
42,1.0,0,1,103001,1,25,23.0,1,0,2,37,807.0,26.0
47,1.0,1,0,103002,1,27,10.0,1,0,5,6,964.0,8.0
48,1.0,0,0,103003,1,13,8.0,1,0,6,52,310.0,27.0
45,1.0,1,0,103004,1,19,1.0,0,0,7,46,379.0,14.0
57,1.0,0,0,103006,1,27,4.0,0,1,4,57,909.0,17.0
30,1.0,0,0,103007,0,30,6.0,1,0,8,15,233.0,8.0
55,1.0,0,1,103008,0,27,29.0,0,1,6,35,704.0,1.0
25,1.0,1,0,103009,1,21,5.0,0,1,7,31,368.0,19.0
59,1.0,0,0,103010,0,15,26.0,1,0,8,28,644.0,14.0
49,1.0,0,1,103012,0,5,11.0,0,0,7,45,999.0,5.0
33,1.0,0,1,103014,1,30,22.0,0,0,5,22,202.0,20.0
60,1.0,0,1,103015,1,24,17.0,1,0,5,12,823.0,17.0
50,1.0,0,1,103016,0,8,9.0,1,0,6,18,622.0,2.0
57,1.0,0,0,103017,1,5,10.0,1,0,3,37,516.0,5.0
56,1.0,0,1,103018,0,13,19.0,1,0,4,6,597.0,26.0
29,1.0,1,0,103019,0,17,30.0,0,0,4,16,386.0,8.0
21,1.0,0,0,103020,1,23,14.0,0,1,10,35,979.0,19.0
65,1.0,0,0,103021,1,15,10.0,0,1,1,2,163.0,10.0
21,1.0,0,1,103022,0,15,16.0,0,0,7,1,987.0,6.0
51,1.0,0,0,103023,1,20,27.0,0,1,4,15,971.0,30.0
30,1.0,1,0,103024,1,30,11.0,0,1,9,42,925.0,20.0
32,1.0,0,0,103025,0,25,12.0,0,0,7,43,953.0,6.0
30,1.0,0,1,103026,0,2,0.0,0,1,6,44,287.0,13.0
41,1.0,0,0,103027,0,23,10.0,0,0,4,59,303.0,20.0
37,1.0,1,0,103028,0,2,22.0,1,0,1,10,442.0,19.0
50,1.0,0,0,103029,0,19,13.0,0,1,1,32,886.0,10.0
19,1.0,0,0,103030,0,23,10.0,0,0,4,44,859.0,28.0
30,1.0,0,1,103031,0,18,21.0,1,0,8,24,942.0,15.0
24,1.0,1,0,103032,0,13,27.0,0,0,7,52,998.0,6.0
41,1.0,1,0,103033,1,9,2.0,1,0,8,36,820.0,16.0
63,1.0,0,0,103034,0,11,22.0,0,1,10,45,244.0,29.0
48,1.0,0,0,103035,0,17,26.0,1,0,7,33,929.0,27.0
36,1.0,0,1,103036,0,14,25.0,0,0,3,18,640.0,3.0
41,1.0,1,0,103037,0,7,10.0,1,0,1,11,910.0,9.0
40,1.0,1,0,103038,1,30,22.0,0,0,9,34,852.0,7.0
38,1.0,0,1,103039,0,10,4.0,1,0,8,47,402.0,14.0
65,1.0,0,0,103040,0,9,15.0,0,0,7,27,727.0,4.0
51,1.0,0,0,103041,1,26,11.0,1,0,5,19,819.0,30.0
20,1.0,0,1,103042,1,9,22.0,1,0,2,38,876.0,3.0
20,1.0,0,1,103043,1,25,2.0,1,0,3,52,789.0,7.0
57,1.0,1,0,103045,0,5,20.0,1,0,1,5,801.0,26.0
47,1.0,0,1,103046,1,4,1.0,1,0,6,41,152.0,12.0
24,1.0,0,0,103047,0,6,13.0,0,0,7,45,200.0,19.0
23,1.0,1,0,103048,1,2,1.0,0,0,8,22,759.0,6.0
60,1.0,0,1,103049,0,28,19.0,1,0,8,49,479.0,30.0
61,1.0,0,1,103050,1,23,0.0,0,0,5,24,348.0,7.0
33,1.0,1,0,103051,1,29,0.0,0,0,2,15,316.0,8.0
34,1.0,1,0,103052,0,30,25.0,0,1,3,2,163.0,2.0
64,1.0,0,0,103053,0,17,11.0,0,1,8,60,342.0,9.0
43,1.0,0,0,103054,0,29,10.0,1,0,2,15,369.0,4.0
42,1.0,1,0,103055,0,25,8.0,0,0,1,32,732.0,27.0
24,1.0,0,1,103056,0,14,1.0,0,0,2,42,444.0,8.0
23,1.0,1,0,103057,0,16,25.0,0,1,5,33,114.0,10.0
28,1.0,1,0,103058,0,26,10.0,0,1,7,32,984.0,10.0
34,1.0,0,1,103059,1,16,9.0,0,0,10,37,624.0,8.0
35,1.0,1,0,103060,1,1,14.0,0,0,0,40,930.0,24.0
26,1.0,0,0,103061,1,18,8.0,0,1,10,31,523.0,20.0
19,1.0,0,1,103062,0,2,4.0,0,1,5,6,699.0,2.0
53,1.0,0,1,103063,1,12,20.0,0,0,1,51,943.0,12.0
31,1.0,0,1,103064,1,14,7.0,0,1,9,58,366.0,24.0
52,1.0,0,1,103065,1,6,19.0,0,0,7,2,500.0,18.0
58,1.0,0,1,103066,0,23,29.0,0,0,2,6,682.0,15.0
59,1.0,1,0,103067,1,14,26.0,1,0,10,41,452.0,30.0
42,1.0,0,0,103068,0,14,21.0,1,0,8,9,740.0,12.0
35,1.0,0,1,103069,0,22,27.0,0,0,5,31,954.0,11.0
65,1.0,1,0,103070,0,22,25.0,0,1,8,47,450.0,25.0
65,1.0,0,0,103071,1,19,12.0,1,0,2,15,929.0,16.0
25,1.0,1,0,103072,1,26,20.0,1,0,3,59,274.0,1.0
61,1.0,1,0,103073,1,9,25.0,0,1,7,34,676.0,16.0
63,1.0,0,0,103074,1,11,12.0,1,0,9,43,713.0,1.0
24,1.0,0,1,103075,0,26,8.0,0,0,7,34,115.0,9.0
23,1.0,0,0,103076,1,9,29.0,0,0,9,24,336.0,2.0
37,1.0,1,0,103077,0,22,24.0,1,0,7,25,360.0,7.0
54,1.0,0,0,103078,0,12,3.0,1,0,10,22,613.0,1.0
52,1.0,1,0,103079,1,23,16.0,0,0,4,36,291.0,18.0
50,1.0,0,0,103080,1,29,22.0,0,1,1,55,794.0,28.0
55,1.0,0,0,103081,0,19,29.0,0,1,3,18,224.0,14.0
62,1.0,0,0,103082,0,13,29.0,1,0,9,18,991.0,2.0
53,1.0,1,0,103083,0,12,23.0,0,1,10,36,824.0,11.0
57,1.0,0,1,103084,1,18,10.0,0,1,10,38,970.0,13.0
40,1.0,1,0,103085,0,18,8.0,1,0,10,13,766.0,27.0
19,1.0,0,0,103086,0,24,16.0,0,0,10,38,523.0,8.0
54,1.0,1,0,103087,1,25,1.0,0,1,1,48,991.0,25.0
24,1.0,1,0,103088,1,9,22.0,0,1,10,1,681.0,16.0
57,1.0,1,0,103089,1,21,4.0,0,0,8,10,432.0,15.0
34,1.0,1,0,103090,0,3,13.0,0,1,9,23,199.0,22.0
23,1.0,0,0,103091,0,15,11.0,0,1,7,9,347.0,18.0
35,1.0,1,0,103092,0,18,22.0,0,1,1,42,586.0,10.0
41,1.0,1,0,103093,0,11,12.0,0,1,4,11,641.0,24.0
48,1.0,1,0,103094,0,26,12.0,0,0,6,57,946.0,23.0
62,1.0,1,0,103095,0,10,15.0,0,0,4,60,346.0,5.0
58,1.0,0,1,103096,1,24,30.0,1,0,2,8,895.0,12.0
59,1.0,0,1,103097,0,19,2.0,0,1,4,5,561.0,15.0
61,1.0,0,1,103098,0,23,18.0,1,0,10,49,223.0,19.0
57,1.0,0,0,103099,1,1,22.0,0,1,10,19,965.0,27.0
48,1.0,0,0,103100,0,17,15.0,0,1,2,23,643.0,13.0
30,1.0,1,0,103101,1,12,28.0,1,0,1,43,558.0,23.0
45,1.0,0,0,103102,0,16,15.0,0,0,7,15,449.0,30.0
23,1.0,0,0,103103,1,20,26.0,1,0,1,41,484.0,24.0
41,1.0,1,0,103104,0,3,6.0,0,1,8,6,176.0,2.0
50,1.0,0,1,103105,0,14,15.0,1,0,5,24,379.0,13.0
39,1.0,1,0,103106,1,19,13.0,1,0,4,8,984.0,15.0
43,1.0,0,0,103107,1,21,8.0,0,1,9,42,303.0,15.0
29,1.0,0,1,103108,1,15,26.0,0,1,4,5,571.0,2.0
60,1.0,1,0,103109,1,30,8.0,0,0,8,3,931.0,1.0
20,1.0,0,1,103110,1,6,24.0,0,1,7,34,491.0,8.0
58,1.0,0,1,103111,0,21,18.0,0,1,3,6,1000.0,2.0
31,1.0,0,1,103112,0,21,20.0,0,0,9,1,195.0,6.0
54,1.0,1,0,103113,0,8,28.0,0,1,9,56,336.0,29.0
46,1.0,0,1,103114,0,6,19.0,1,0,7,51,889.0,5.0
18,1.0,0,0,103115,1,16,10.0,0,0,3,50,884.0,27.0
18,1.0,1,0,103116,0,23,24.0,1,0,7,25,400.0,28.0
26,1.0,1,0,103117,0,2,21.0,0,0,1,53,590.0,20.0
56,1.0,0,1,103118,1,30,0.0,0,0,7,45,997.0,25.0
30,1.0,0,0,103119,1,20,12.0,0,0,6,35,463.0,10.0
54,1.0,0,0,103120,1,22,28.0,0,1,1,27,799.0,16.0
46,1.0,1,0,103122,0,10,13.0,0,0,9,11,945.0,15.0
25,1.0,0,0,103123,1,4,28.0,0,0,6,26,964.0,17.0
27,1.0,0,1,103124,1,8,24.0,0,0,2,27,119.0,19.0
27,1.0,1,0,103125,1,11,26.0,0,0,5,33,787.0,18.0
51,1.0,0,0,103126,0,7,18.0,0,0,0,23,942.0,23.0
34,1.0,0,0,103127,1,30,30.0,0,1,1,36,648.0,5.0
22,1.0,0,1,103128,1,9,4.0,0,1,2,4,405.0,30.0
62,1.0,1,0,103129,0,7,28.0,1,0,8,12,706.0,13.0
32,1.0,0,0,103130,0,17,14.0,1,0,5,16,316.0,30.0
49,1.0,0,1,103131,0,9,5.0,1,0,5,46,563.0,6.0
25,1.0,1,0,103132,0,30,20.0,0,0,5,13,353.0,3.0
38,1.0,0,1,103133,0,20,4.0,0,1,8,37,305.0,2.0
63,1.0,0,1,103135,1,1,25.0,0,0,1,33,194.0,16.0
25,1.0,0,1,103137,0,6,8.0,0,1,1,19,209.0,29.0
18,1.0,0,1,103138,1,28,1.0,0,1,2,29,501.0,23.0
59,1.0,0,1,103139,0,9,19.0,0,1,9,21,504.0,13.0
23,1.0,0,1,103140,0,12,21.0,0,1,0,25,367.0,22.0
58,1.0,1,0,103141,1,21,1.0,0,0,7,16,951.0,22.0
58,1.0,0,1,103142,1,9,0.0,0,0,4,48,925.0,4.0
29,1.0,0,1,103143,0,19,2.0,0,1,2,31,353.0,3.0
44,1.0,0,0,103144,0,15,7.0,1,0,8,32,279.0,5.0
24,1.0,1,0,103145,1,25,0.0,1,0,5,24,694.0,15.0
21,1.0,0,0,103146,1,11,1.0,0,1,2,5,200.0,20.0
24,1.0,0,1,103147,0,27,19.0,0,1,9,1,683.0,15.0
64,1.0,0,1,103148,1,21,25.0,1,0,5,51,507.0,19.0
52,1.0,1,0,103149,0,2,15.0,0,0,5,1,604.0,26.0
22,1.0,0,0,103150,1,20,28.0,0,0,6,16,339.0,7.0
60,1.0,0,0,103151,1,2,1.0,0,1,8,58,889.0,19.0
44,1.0,0,1,103152,0,1,10.0,0,1,6,31,508.0,28.0
23,1.0,0,0,103153,1,27,28.0,1,0,3,59,387.0,11.0
33,1.0,1,0,103154,0,15,22.0,1,0,0,39,777.0,11.0
49,1.0,1,0,103155,1,25,19.0,1,0,1,56,175.0,6.0
21,1.0,1,0,103156,0,28,4.0,0,1,8,39,379.0,24.0
61,1.0,0,1,103157,1,25,3.0,0,1,2,42,243.0,27.0
61,1.0,0,0,103158,0,12,26.0,1,0,6,18,778.0,27.0
31,1.0,0,1,103159,1,5,21.0,0,0,5,39,448.0,25.0
22,1.0,0,1,103160,1,27,13.0,0,1,5,22,435.0,17.0
60,1.0,0,1,103161,1,17,27.0,0,1,3,4,956.0,19.0
35,1.0,0,0,103162,0,25,15.0,0,1,9,60,305.0,11.0
32,1.0,0,1,103163,0,21,13.0,1,0,1,7,435.0,15.0
60,1.0,0,1,103164,1,4,18.0,1,0,7,38,126.0,29.0
49,1.0,0,1,103165,1,2,21.0,0,0,5,8,266.0,2.0
18,1.0,0,1,103166,0,6,30.0,0,0,3,33,328.0,12.0
48,1.0,1,0,103167,1,12,23.0,1,0,1,27,880.0,5.0
54,1.0,1,0,103168,0,22,7.0,1,0,0,19,459.0,21.0
55,1.0,0,1,103169,0,23,9.0,0,1,1,9,840.0,2.0
48,1.0,0,1,103171,1,20,21.0,0,1,10,1,477.0,12.0
37,1.0,0,1,103172,0,16,6.0,0,1,8,49,288.0,8.0
54,1.0,0,1,103173,0,5,25.0,0,1,6,23,186.0,4.0
26,1.0,1,0,103174,0,19,14.0,0,1,10,38,334.0,13.0
64,1.0,0,1,103175,1,3,22.0,0,0,1,46,299.0,17.0
64,1.0,0,0,103176,0,28,3.0,0,1,1,49,583.0,19.0
31,1.0,1,0,103177,1,20,25.0,0,1,5,40,810.0,25.0
58,1.0,0,0,103178,1,30,27.0,0,1,3,40,446.0,16.0
62,1.0,0,0,103179,0,30,25.0,0,0,1,47,856.0,18.0
54,1.0,0,1,103180,1,23,5.0,0,1,5,5,727.0,29.0
58,1.0,0,1,103181,0,18,4.0,0,1,2,52,310.0,7.0
53,1.0,0,0,103182,1,4,13.0,0,0,5,3,774.0,14.0
58,1.0,0,1,103183,1,13,15.0,0,1,7,11,608.0,29.0
51,1.0,0,0,103184,0,19,21.0,0,1,10,59,455.0,17.0
28,1.0,0,1,103185,1,24,20.0,0,1,4,42,860.0,5.0
25,1.0,0,1,103187,0,22,13.0,1,0,6,26,370.0,4.0
51,1.0,0,0,103188,0,21,17.0,0,0,6,7,375.0,7.0
54,1.0,0,0,103189,1,28,8.0,1,0,5,39,230.0,27.0
24,1.0,0,1,103190,1,6,8.0,0,0,3,7,127.0,1.0
30,1.0,1,0,103191,0,29,24.0,0,0,0,58,417.0,29.0
20,1.0,1,0,103192,0,19,14.0,0,1,4,7,249.0,9.0
52,1.0,0,1,103193,1,9,28.0,0,0,4,9,942.0,14.0
19,1.0,0,0,103194,1,25,19.0,0,0,7,31,825.0,16.0
40,1.0,1,0,103195,0,19,30.0,0,1,3,41,482.0,4.0
38,1.0,1,0,103196,1,22,22.0,1,0,3,40,216.0,3.0
27,1.0,1,0,103197,1,1,15.0,1,0,8,49,770.0,9.0
58,1.0,0,0,103198,0,9,9.0,0,0,5,54,675.0,30.0
45,1.0,1,0,103199,0,19,20.0,0,1,2,18,893.0,4.0
38,1.0,0,1,103200,0,26,28.0,0,0,4,12,648.0,8.0
37,1.0,0,1,103201,0,19,13.0,1,0,4,15,330.0,13.0
55,1.0,0,1,103202,1,9,30.0,0,0,1,42,982.0,7.0
56,1.0,0,0,103203,1,29,21.0,0,0,7,37,460.0,6.0
46,1.0,1,0,103204,0,13,3.0,0,1,7,54,953.0,8.0
39,1.0,1,0,103205,1,10,1.0,0,0,1,2,474.0,9.0
52,1.0,1,0,103206,0,28,14.0,0,1,4,44,955.0,2.0
24,1.0,0,0,103207,1,10,26.0,1,0,4,24,771.0,10.0
58,1.0,0,1,103208,0,11,19.0,0,1,0,33,191.0,23.0
46,1.0,0,0,103209,0,27,18.0,1,0,0,38,323.0,4.0
26,1.0,1,0,103211,0,2,8.0,0,1,4,18,816.0,22.0
52,1.0,1,0,103212,1,22,16.0,1,0,4,39,434.0,10.0
34,1.0,0,1,103213,0,12,6.0,0,0,0,58,119.0,13.0
28,1.0,0,0,103214,0,23,7.0,0,0,10,48,800.0,17.0
35,1.0,1,0,103215,0,1,6.0,0,0,8,31,800.0,2.0
52,1.0,0,1,103216,1,9,16.0,0,0,8,26,253.0,22.0
32,1.0,1,0,103217,0,19,28.0,1,0,1,45,780.0,23.0
28,1.0,0,0,103218,0,27,24.0,0,1,1,19,535.0,4.0
30,1.0,0,0,103219,0,11,20.0,0,1,7,52,892.0,25.0
36,1.0,0,0,103220,1,16,30.0,0,0,7,13,998.0,22.0
23,1.0,0,0,103221,0,4,25.0,0,0,4,48,582.0,29.0
48,1.0,1,0,103222,0,29,15.0,0,0,4,55,284.0,7.0
60,1.0,1,0,103223,1,13,6.0,0,1,0,30,534.0,20.0
44,1.0,0,1,103224,0,18,14.0,1,0,5,47,814.0,5.0
41,1.0,0,0,103226,0,22,27.0,0,1,6,44,578.0,15.0
63,1.0,1,0,103227,0,3,0.0,0,0,7,44,463.0,25.0
43,1.0,1,0,103228,0,9,26.0,1,0,0,4,278.0,6.0
45,1.0,0,1,103229,1,29,24.0,0,1,5,56,383.0,15.0
21,1.0,0,1,103230,1,5,22.0,0,1,7,31,608.0,29.0
