Age,Churn,Contract Length_Monthly,Contract Length_Quarterly,CustomerID,Gender_Male,Last Interaction,Payment Delay,Subscription Type_Premium,Subscription Type_Standard,Support Calls,Tenure,Total Spend,Usage Frequency
37,0.0,0,1,405591,1,9,19.0,0,0,3,35,845.41,28.0
23,0.0,0,0,405592,1,21,17.0,1,0,0,57,720.37,25.0
48,0.0,0,0,405593,1,11,0.0,1,0,0,1,702.73,1.0
48,0.0,0,1,405594,0,1,14.0,0,0,0,46,685.71,12.0
30,0.0,0,1,405595,1,15,6.0,0,1,0,58,794.73,30.0
49,0.0,0,0,405596,0,9,4.0,1,0,4,33,554.38,9.0
37,0.0,0,0,405597,1,12,8.0,0,0,1,42,909.37,13.0
44,0.0,0,1,405598,1,25,15.0,0,1,0,44,714.24,19.0
47,0.0,0,0,405599,1,5,6.0,0,0,0,29,572.69,15.0
36,0.0,0,1,405600,1,5,1.0,0,0,0,10,850.1,6.0
41,0.0,0,1,405601,1,12,17.0,0,0,0,14,695.76,23.0
41,0.0,0,0,405602,1,8,2.0,0,1,1,11,619.49,9.0
39,0.0,0,1,405603,1,10,18.0,0,1,0,34,801.88,11.0
44,0.0,0,1,405604,0,5,13.0,1,0,3,43,802.34,3.0
50,0.0,0,0,405605,1,5,15.0,0,1,0,53,978.22,19.0
43,0.0,0,0,405606,1,8,2.0,1,0,1,57,501.8,6.0
49,0.0,0,1,405607,1,22,13.0,0,0,3,32,668.28,3.0
38,0.0,0,0,405608,0,10,13.0,0,1,1,10,673.68,18.0
43,0.0,0,0,405609,1,5,0.0,0,0,4,51,827.34,20.0
45,0.0,0,0,405610,1,24,2.0,0,1,3,11,800.59,2.0
18,0.0,0,1,405611,1,12,3.0,0,0,1,52,628.48,7.0
33,0.0,0,0,405612,0,7,20.0,0,1,0,58,750.91,10.0
34,0.0,0,0,405613,0,10,9.0,0,0,0,35,868.71,20.0
40,0.0,0,1,405614,1,5,15.0,0,0,3,11,825.73,11.0
26,0.0,0,0,405615,1,1,1.0,0,1,2,25,583.55,20.0
20,0.0,0,0,405616,1,5,18.0,1,0,0,53,704.38,2.0
41,0.0,0,0,405617,1,22,15.0,0,0,3,23,533.82,27.0
50,0.0,0,1,405618,1,3,11.0,0,1,2,60,858.93,17.0
45,0.0,0,0,405619,1,17,9.0,0,0,0,34,582.35,25.0
27,0.0,0,0,405620,1,24,9.0,1,0,2,26,513.54,20.0
39,0.0,0,1,405621,1,1,14.0,0,0,0,24,967.08,30.0
29,0.0,0,0,405622,0,8,6.0,1,0,1,15,714.4,29.0
37,0.0,0,0,405623,1,17,17.0,0,0,2,49,556.7,30.0
31,0.0,0,1,405624,1,27,3.0,1,0,3,58,868.51,2.0
44,0.0,0,0,405625,1,14,12.0,1,0,3,43,840.78,12.0
35,0.0,0,0,405626,0,10,10.0,0,1,1,32,824.56,3.0
40,0.0,0,0,405627,1,2,0.0,1,0,4,31,729.05,2.0
44,0.0,0,1,405628,0,1,11.0,0,1,3,36,542.77,5.0
42,0.0,0,0,405629,0,11,13.0,1,0,0,57,526.55,15.0
28,0.0,0,0,405630,1,29,2.0,0,1,2,19,901.19,21.0
28,0.0,0,0,405631,1,11,9.0,1,0,0,49,512.74,20.0
38,0.0,0,0,405632,0,1,5.0,1,0,1,53,955.19,12.0
21,0.0,0,1,405633,1,13,16.0,0,0,2,42,629.88,4.0
37,0.0,0,0,405634,1,24,20.0,0,0,0,52,917.95,22.0
33,0.0,0,1,405635,1,10,10.0,0,1,3,33,911.68,4.0
24,0.0,0,1,405636,0,7,14.0,0,0,0,15,529.19,27.0
37,0.0,0,1,405637,1,15,2.0,0,1,2,28,725.9,4.0
39,0.0,0,0,405638,0,14,3.0,0,0,2,34,844.81,18.0
37,0.0,0,1,405639,1,10,8.0,0,1,2,52,950.81,11.0
40,0.0,0,0,405640,0,12,4.0,1,0,3,27,652.09,19.0
19,0.0,0,1,405641,0,15,4.0,1,0,1,36,778.29,8.0
27,0.0,0,0,405642,1,17,18.0,1,0,1,41,715.42,5.0
44,0.0,0,1,405643,0,6,11.0,0,0,3,58,860.35,6.0
46,0.0,0,0,405644,1,26,13.0,0,0,4,30,808.17,27.0
49,0.0,0,1,405645,0,2,20.0,0,1,0,46,897.68,6.0
46,0.0,0,0,405646,1,10,8.0,0,1,0,42,876.92,12.0
31,0.0,0,1,405647,1,26,11.0,0,0,1,28,892.52,22.0
45,0.0,0,0,405648,0,4,14.0,0,0,1,13,743.75,13.0
43,0.0,0,1,405649,1,26,10.0,0,0,4,60,914.45,10.0
26,0.0,0,0,405650,1,2,0.0,1,0,1,50,565.39,16.0
43,0.0,0,1,405651,0,6,13.0,1,0,0,34,527.09,1.0
43,0.0,0,0,405652,1,14,18.0,1,0,0,40,515.99,17.0
31,0.0,0,0,405653,1,15,3.0,1,0,3,11,528.6,1.0
27,0.0,0,0,405654,1,11,15.0,0,0,1,38,595.11,8.0
29,0.0,0,1,405655,0,8,5.0,1,0,2,50,819.46,4.0
31,0.0,0,1,405656,0,1,12.0,0,1,3,24,686.31,11.0
48,0.0,0,0,405657,1,20,20.0,0,0,3,42,968.67,13.0
33,0.0,0,0,405658,1,4,17.0,0,0,1,47,596.76,7.0
32,0.0,0,0,405659,1,23,2.0,0,1,0,17,711.49,17.0
50,0.0,0,1,405660,1,16,6.0,0,0,5,42,970.45,5.0
35,0.0,0,0,405661,1,26,19.0,0,0,2,43,846.97,27.0
36,0.0,0,1,405662,1,19,6.0,0,1,3,52,961.19,14.0
32,0.0,0,0,405663,1,5,3.0,0,1,1,27,857.45,19.0
24,0.0,0,0,405664,1,11,12.0,1,0,2,39,773.73,30.0
42,0.0,0,0,405665,1,8,15.0,0,0,3,15,910.85,29.0
23,0.0,0,0,405666,0,12,13.0,1,0,2,56,505.0,10.0
43,0.0,0,0,405667,1,7,14.0,0,0,1,38,923.34,28.0
41,0.0,0,0,405668,1,25,3.0,0,1,4,14,929.97,25.0
40,0.0,0,1,405669,1,5,3.0,1,0,2,43,774.57,14.0
46,0.0,0,0,405670,0,14,10.0,0,0,3,57,513.36,24.0
42,0.0,0,1,405671,1,26,4.0,0,1,2,4,728.43,3.0
37,0.0,0,0,405672,1,13,3.0,0,1,2,53,988.72,9.0
44,0.0,0,1,405673,0,4,19.0,1,0,4,32,521.26,26.0
39,0.0,0,0,405674,1,9,18.0,0,0,2,21,705.64,21.0
34,0.0,0,1,405675,1,23,15.0,1,0,0,59,798.83,16.0
40,0.0,0,1,405676,1,25,13.0,0,0,2,20,823.45,23.0
47,0.0,0,0,405677,0,8,4.0,1,0,4,51,771.73,18.0
40,0.0,0,0,405678,1,30,2.0,1,0,3,12,744.86,15.0
25,0.0,0,0,405679,0,5,7.0,1,0,0,37,928.04,2.0
22,0.0,0,0,405680,0,2,3.0,0,0,2,37,741.73,20.0
18,0.0,0,1,405681,1,14,10.0,0,1,1,2,837.91,9.0
28,0.0,0,1,405682,1,15,17.0,0,1,1,44,659.44,3.0
45,0.0,0,1,405683,0,7,14.0,1,0,1,40,535.09,19.0
49,0.0,0,1,405684,1,25,9.0,0,0,1,12,748.37,24.0
22,0.0,0,1,405685,1,6,17.0,0,0,0,6,604.51,24.0
20,0.0,0,1,405686,1,5,17.0,0,0,0,41,657.72,18.0
20,0.0,0,0,405687,1,8,2.0,0,1,0,29,694.11,24.0
39,0.0,0,1,405688,1,4,19.0,1,0,2,49,830.57,5.0
35,0.0,0,0,405689,1,16,17.0,0,0,0,59,937.64,19.0
30,0.0,0,1,405690,1,24,1.0,0,1,2,5,977.98,22.0
32,0.0,0,1,405691,1,21,19.0,1,0,1,7,846.09,12.0
24,0.0,0,0,405692,1,30,15.0,1,0,2,46,993.51,4.0
41,0.0,0,0,405693,1,8,11.0,0,1,4,33,963.48,15.0
34,0.0,0,1,405694,0,10,19.0,0,1,2,9,724.62,14.0
23,0.0,0,1,405695,0,1,3.0,0,0,1,43,998.57,29.0
19,0.0,0,0,405696,1,12,14.0,0,0,1,35,639.16,18.0
50,0.0,0,1,405697,1,29,5.0,0,1,0,9,781.57,13.0
45,0.0,0,0,405698,0,13,17.0,0,1,0,41,643.78,8.0
45,0.0,0,1,405699,1,26,5.0,0,0,4,27,845.64,20.0
49,0.0,0,0,405700,1,27,12.0,0,0,2,26,569.36,19.0
47,0.0,0,1,405701,1,6,0.0,0,0,2,38,822.76,27.0
22,0.0,0,0,405702,0,6,12.0,0,0,1,30,574.72,27.0
31,0.0,0,0,405703,0,8,8.0,0,1,1,7,812.4,30.0
23,0.0,0,1,405704,1,9,12.0,0,1,1,10,937.18,27.0
22,0.0,0,0,405705,0,7,12.0,0,0,1,43,856.39,9.0
27,0.0,0,1,405706,1,24,9.0,0,1,2,46,795.65,24.0
39,0.0,0,0,405707,1,15,9.0,0,1,3,52,583.41,24.0
25,0.0,0,0,405708,0,13,8.0,0,0,2,39,964.02,30.0
40,0.0,0,1,405709,1,23,0.0,0,0,1,39,756.55,16.0
44,0.0,0,0,405710,0,8,18.0,0,0,3,24,883.14,19.0
18,0.0,0,0,405711,0,6,7.0,0,1,0,29,922.92,27.0
49,0.0,0,0,405712,1,12,20.0,0,1,2,20,546.27,22.0
50,0.0,0,1,405713,1,28,8.0,1,0,3,10,788.74,26.0
31,0.0,0,1,405714,1,20,9.0,0,1,0,43,514.72,11.0
34,0.0,0,0,405715,0,3,1.0,1,0,2,38,526.19,23.0
37,0.0,0,1,405716,1,21,3.0,0,0,2,11,656.41,28.0
36,0.0,0,0,405717,1,21,10.0,0,0,3,53,871.34,18.0
47,0.0,0,0,405718,1,28,20.0,0,1,2,3,894.7,7.0
33,0.0,0,1,405719,1,20,19.0,1,0,3,57,515.92,19.0
42,0.0,0,0,405720,1,8,15.0,1,0,3,18,983.54,28.0
23,0.0,0,0,405721,1,29,16.0,0,1,1,1,907.11,13.0
33,0.0,0,1,405722,1,30,5.0,0,1,3,38,783.39,28.0
46,0.0,0,1,405723,1,20,8.0,0,1,3,37,685.36,23.0
43,0.0,0,1,405724,0,6,8.0,0,1,1,4,640.31,2.0
36,0.0,0,0,405725,0,5,12.0,0,1,2,56,975.47,3.0
48,0.0,0,1,405726,1,15,19.0,0,0,0,60,767.68,16.0
34,0.0,0,0,405727,1,10,20.0,0,0,3,52,939.18,20.0
27,0.0,0,0,405728,0,5,17.0,0,0,1,37,982.56,12.0
42,0.0,0,1,405729,1,19,17.0,1,0,4,31,567.62,13.0
48,0.0,0,1,405730,0,6,15.0,0,1,4,37,793.44,8.0
36,0.0,0,0,405731,1,23,20.0,0,1,2,25,754.61,2.0
38,0.0,0,1,405732,1,27,11.0,0,0,1,21,934.09,27.0
45,0.0,0,0,405733,0,15,5.0,1,0,1,29,766.15,2.0
43,0.0,0,1,405734,0,12,17.0,1,0,4,3,985.15,28.0
45,0.0,0,0,405735,1,30,11.0,0,1,1,60,950.23,8.0
42,0.0,0,0,405736,0,9,10.0,1,0,3,57,829.77,14.0
40,0.0,0,0,405737,1,26,17.0,1,0,0,52,553.52,11.0
27,0.0,0,1,405738,1,25,3.0,1,0,0,49,798.5,15.0
43,0.0,0,1,405739,1,23,13.0,0,1,2,11,962.75,4.0
31,0.0,0,0,405740,1,11,18.0,1,0,3,32,816.85,15.0
40,0.0,0,0,405741,1,18,2.0,0,1,3,31,725.26,27.0
26,0.0,0,0,405742,0,10,6.0,1,0,2,18,930.22,25.0
31,0.0,0,0,405743,0,12,11.0,0,0,0,55,599.86,12.0
31,0.0,0,1,405744,0,1,11.0,1,0,2,36,906.26,17.0
34,0.0,0,0,405745,0,1,4.0,1,0,1,12,862.75,12.0
47,0.0,0,1,405746,1,15,8.0,1,0,0,15,806.31,28.0
33,0.0,0,0,405747,1,25,20.0,0,1,1,15,839.71,18.0
50,0.0,0,0,405748,1,9,6.0,0,0,1,50,517.61,28.0
45,0.0,0,0,405749,1,27,17.0,1,0,1,19,535.25,20.0
48,0.0,0,0,405750,0,10,12.0,0,0,4,43,807.45,30.0
39,0.0,0,1,405751,0,2,0.0,0,0,1,42,761.83,29.0
32,0.0,0,1,405752,0,5,15.0,0,0,0,23,613.35,26.0
42,0.0,0,0,405753,0,11,11.0,0,0,0,16,964.5,26.0
48,0.0,0,1,405754,1,6,19.0,0,0,2,26,960.21,1.0
28,0.0,0,0,405755,1,11,18.0,1,0,1,42,525.04,7.0
30,0.0,0,0,405756,1,26,3.0,1,0,1,4,971.45,20.0
39,0.0,0,1,405757,1,15,6.0,1,0,2,26,835.67,2.0
22,0.0,0,0,405758,0,10,14.0,0,1,0,47,731.13,3.0
42,0.0,0,0,405759,1,27,14.0,1,0,0,44,937.46,3.0
36,0.0,0,1,405760,1,22,9.0,0,1,0,36,793.86,12.0
48,0.0,0,0,405761,1,25,9.0,0,0,4,33,551.24,4.0
42,0.0,0,1,405762,1,18,12.0,1,0,4,59,554.55,13.0
41,0.0,0,0,405763,0,2,6.0,1,0,1,49,579.83,15.0
29,0.0,0,0,405764,1,18,14.0,0,0,0,31,810.07,15.0
49,0.0,0,0,405765,0,11,18.0,1,0,1,45,590.35,20.0
32,0.0,0,1,405766,1,22,0.0,0,1,3,37,956.51,28.0
38,0.0,0,0,405767,1,15,0.0,0,1,0,33,516.75,23.0
19,0.0,0,0,405768,1,15,19.0,1,0,1,57,985.44,3.0
38,0.0,0,1,405769,1,8,14.0,0,0,0,7,782.55,11.0
22,0.0,0,0,405770,0,4,20.0,1,0,1,53,980.82,28.0
48,0.0,0,0,405771,1,14,11.0,0,1,0,41,601.43,1.0
20,0.0,0,1,405772,1,18,7.0,0,0,2,18,712.59,17.0
36,0.0,0,1,405773,1,7,13.0,0,0,1,32,836.05,22.0
41,0.0,0,1,405774,0,2,4.0,0,1,3,44,752.4,24.0
25,0.0,0,1,405775,1,28,11.0,1,0,1,3,670.04,18.0
28,0.0,0,1,405776,1,26,19.0,1,0,1,24,977.86,23.0
43,0.0,0,1,405777,0,3,10.0,0,1,2,24,533.15,14.0
49,0.0,0,0,405778,1,13,12.0,1,0,3,17,922.13,27.0
34,0.0,0,0,405779,1,11,6.0,0,1,1,37,654.09,25.0
42,0.0,0,1,405780,0,10,12.0,0,0,1,6,755.21,4.0
32,0.0,0,1,405781,1,2,14.0,0,0,3,14,645.18,14.0
48,0.0,0,0,405782,1,11,13.0,0,0,4,59,605.42,7.0
28,0.0,0,0,405783,0,9,20.0,0,1,1,28,553.71,9.0
48,0.0,0,0,405784,1,16,18.0,0,1,2,24,506.61,26.0
40,0.0,0,0,405785,1,23,15.0,0,0,0,45,612.44,11.0
46,0.0,0,1,405786,0,12,18.0,1,0,0,57,814.26,5.0
49,0.0,0,1,405787,1,2,2.0,0,0,4,37,977.79,6.0
34,0.0,0,0,405788,1,2,5.0,0,0,3,59,764.31,24.0
34,0.0,0,1,405789,0,4,17.0,0,0,1,18,858.74,14.0
49,0.0,0,1,405790,1,22,5.0,1,0,3,23,571.33,14.0
34,0.0,0,0,405791,1,26,5.0,0,0,0,46,761.98,17.0
24,0.0,0,0,405792,1,13,13.0,0,0,2,18,897.84,21.0
41,0.0,0,0,405793,1,3,13.0,0,0,3,17,924.38,12.0
47,0.0,0,1,405794,1,30,2.0,0,1,4,12,811.14,25.0
28,0.0,0,0,405795,1,25,17.0,0,1,1,59,856.43,9.0
26,0.0,0,1,405796,0,9,2.0,0,1,2,16,675.0,26.0
26,0.0,0,0,405797,1,29,9.0,1,0,2,17,745.34,11.0
49,0.0,0,0,405798,1,17,12.0,0,0,1,15,550.49,16.0
47,0.0,0,0,405799,1,25,20.0,0,0,1,40,845.1,27.0
49,0.0,0,1,405800,1,27,11.0,0,0,0,12,591.48,19.0
37,0.0,0,1,405801,1,21,18.0,0,1,0,40,967.37,24.0
41,0.0,0,1,405802,1,10,14.0,0,1,4,21,961.49,27.0
43,0.0,0,0,405803,1,3,2.0,0,0,3,57,748.21,7.0
18,0.0,0,1,405804,1,16,0.0,0,0,1,13,554.34,24.0
31,0.0,0,1,405805,1,4,5.0,0,0,1,39,879.39,25.0
36,0.0,0,1,405806,1,15,15.0,0,0,1,43,533.77,17.0
46,0.0,0,0,405807,1,19,16.0,0,0,2,8,519.71,11.0
48,0.0,0,1,405808,0,1,0.0,1,0,3,44,943.0,13.0
40,0.0,0,0,405809,0,14,20.0,1,0,4,27,836.4,27.0
38,0.0,0,0,405810,1,29,2.0,0,0,2,48,553.1,11.0
20,0.0,0,0,405811,1,11,13.0,0,0,0,58,881.75,11.0
48,0.0,0,0,405812,0,6,20.0,0,1,2,40,882.59,16.0
42,0.0,0,1,405813,1,14,10.0,0,0,2,60,878.64,9.0
18,0.0,0,0,405814,1,14,12.0,1,0,0,24,548.21,10.0
33,0.0,0,0,405815,1,2,12.0,1,0,0,42,591.19,2.0
32,0.0,0,0,405816,1,30,2.0,0,0,3,44,665.93,26.0
46,0.0,0,1,405817,0,14,20.0,0,1,4,14,961.49,29.0
42,0.0,0,0,405818,0,7,0.0,1,0,0,32,823.44,24.0
40,0.0,0,0,405819,1,21,20.0,0,1,4,6,649.27,11.0
27,0.0,0,1,405820,0,8,19.0,0,0,0,15,727.79,18.0
49,0.0,0,1,405821,1,9,6.0,1,0,3,55,745.12,30.0
46,0.0,0,1,405822,1,4,9.0,1,0,4,29,705.38,20.0
35,0.0,0,0,405823,1,3,13.0,1,0,0,1,521.22,29.0
31,0.0,0,0,405824,0,12,7.0,0,0,1,26,787.68,30.0
48,0.0,0,0,405825,0,3,4.0,0,0,2,44,992.27,25.0
34,0.0,0,1,405826,0,3,20.0,1,0,1,2,754.48,22.0
23,0.0,0,0,405827,0,9,18.0,0,1,1,11,732.88,15.0
37,0.0,0,1,405828,1,3,19.0,0,1,0,39,678.89,10.0
37,0.0,0,0,405829,1,5,15.0,0,1,0,56,623.27,10.0
36,0.0,0,1,405830,1,1,6.0,1,0,3,32,729.81,28.0
45,0.0,0,0,405831,1,4,17.0,0,0,4,40,654.62,7.0
48,0.0,0,0,405832,1,29,6.0,0,1,1,1,860.16,13.0
32,0.0,0,1,405833,1,6,1.0,0,0,2,48,866.18,15.0
20,0.0,0,1,405834,1,17,3.0,0,1,0,25,576.52,17.0
36,0.0,0,0,405835,1,16,0.0,0,0,3,51,723.88,29.0
39,0.0,0,1,405836,1,9,1.0,0,0,1,37,683.2,15.0
26,0.0,0,1,405837,1,3,11.0,0,1,1,16,866.33,28.0
45,0.0,0,1,405838,1,7,2.0,1,0,1,45,954.83,2.0
23,0.0,0,0,405839,1,26,18.0,0,1,1,34,697.21,20.0
28,0.0,0,1,405840,1,10,14.0,0,0,0,51,567.61,6.0
31,0.0,0,0,405841,1,28,15.0,1,0,0,32,645.03,17.0
18,0.0,0,1,405842,1,11,1.0,0,1,1,6,947.28,22.0
41,0.0,0,1,405843,0,2,16.0,0,1,0,1,854.78,19.0
36,0.0,0,1,405844,0,13,5.0,1,0,1,14,789.98,25.0
49,0.0,0,0,405845,1,30,13.0,0,1,3,25,789.09,17.0
20,0.0,0,0,405846,1,15,1.0,1,0,2,22,893.94,19.0
26,0.0,0,1,405847,1,1,16.0,0,1,2,37,791.52,12.0
30,0.0,0,1,405848,1,2,4.0,1,0,1,6,864.51,7.0
46,0.0,0,0,405849,1,26,5.0,0,0,1,10,890.64,21.0
45,0.0,0,1,405850,1,16,11.0,0,0,1,59,994.01,1.0
23,0.0,0,0,405851,0,7,18.0,1,0,2,30,938.44,25.0
34,0.0,0,0,405852,0,2,19.0,0,0,1,8,987.59,17.0
32,0.0,0,0,405853,1,8,15.0,1,0,0,40,733.32,28.0
44,0.0,0,1,405854,0,14,3.0,0,0,0,30,818.96,11.0
37,0.0,0,0,405855,1,20,7.0,1,0,1,36,877.16,18.0
45,0.0,0,0,405856,1,29,20.0,0,1,2,60,656.38,9.0
42,0.0,0,1,405857,1,12,9.0,1,0,1,28,867.46,27.0
40,0.0,0,0,405858,1,13,9.0,0,1,3,50,818.27,3.0
39,0.0,0,1,405859,0,15,16.0,1,0,2,12,715.83,11.0
35,0.0,0,0,405860,1,19,3.0,0,0,1,53,652.59,26.0
47,0.0,0,0,405861,1,27,16.0,0,0,2,39,807.3,18.0
49,0.0,0,0,405862,1,8,12.0,0,0,2,29,715.96,1.0
32,0.0,0,0,405863,1,22,10.0,0,1,2,38,635.85,15.0
47,0.0,0,1,405864,0,12,5.0,1,0,1,52,714.28,10.0
48,0.0,0,1,405865,0,8,2.0,1,0,1,36,944.83,24.0
45,0.0,0,1,405866,1,13,11.0,1,0,1,52,612.74,20.0
40,0.0,0,0,405867,0,6,6.0,0,0,0,25,571.11,17.0
25,0.0,0,0,405868,1,7,7.0,0,1,0,47,516.93,20.0
18,0.0,0,1,405869,1,30,8.0,1,0,1,28,711.46,13.0
31,0.0,0,1,405870,1,14,18.0,1,0,1,41,889.22,3.0
40,0.0,0,1,405871,1,28,10.0,0,1,2,12,824.65,27.0
39,0.0,0,0,405872,0,11,7.0,1,0,2,36,555.85,5.0
31,0.0,0,0,405873,1,1,0.0,0,0,1,47,917.52,16.0
19,0.0,0,0,405874,1,22,9.0,0,0,1,20,902.24,26.0
50,0.0,0,1,405875,1,20,12.0,0,0,3,35,614.77,20.0
33,0.0,0,0,405876,1,8,6.0,1,0,2,59,831.46,4.0
36,0.0,0,1,405877,1,10,15.0,0,1,3,30,861.31,22.0
31,0.0,0,0,405878,1,5,11.0,1,0,0,47,844.34,13.0
20,0.0,0,1,405879,1,23,2.0,0,0,2,39,894.83,1.0
34,0.0,0,0,405880,1,8,1.0,0,0,2,45,936.41,10.0
47,0.0,0,0,405881,0,1,8.0,0,1,0,54,621.19,12.0
41,0.0,0,0,405882,0,7,9.0,0,0,4,9,521.8,12.0
23,0.0,0,0,405883,1,29,18.0,0,1,1,11,809.02,5.0
39,0.0,0,1,405884,1,12,15.0,1,0,0,47,650.21,12.0
39,0.0,0,1,405885,1,6,11.0,1,0,2,9,572.39,17.0
32,0.0,0,0,405886,1,29,2.0,0,0,1,48,978.25,28.0
37,0.0,0,0,405887,0,12,19.0,0,1,1,24,655.64,20.0
47,0.0,0,1,405888,1,12,11.0,0,1,0,48,776.28,17.0
40,0.0,0,0,405889,1,13,17.0,0,1,0,7,797.27,16.0
49,0.0,0,1,405890,1,15,6.0,0,0,1,33,662.81,19.0
45,0.0,0,0,405891,0,11,5.0,1,0,2,51,801.91,18.0
46,0.0,0,1,405892,0,5,3.0,0,1,0,16,958.33,18.0
41,0.0,0,0,405893,1,30,6.0,1,0,3,50,871.1,24.0
21,0.0,0,1,405894,1,1,5.0,0,1,2,35,665.04,14.0
36,0.0,0,0,405895,1,25,14.0,1,0,2,25,715.87,4.0
38,0.0,0,1,405896,1,29,6.0,0,1,1,36,589.84,12.0
31,0.0,0,0,405897,0,11,12.0,0,1,2,1,633.22,12.0
19,0.0,0,1,405898,1,14,2.0,0,1,0,11,958.54,9.0
25,0.0,0,1,405899,0,7,14.0,0,1,2,25,884.88,29.0
34,0.0,0,0,405900,1,8,20.0,1,0,2,49,877.08,27.0
19,0.0,0,1,405901,1,14,13.0,0,1,0,32,690.31,17.0
27,0.0,0,1,405902,1,8,16.0,0,0,2,34,854.69,1.0
44,0.0,0,1,405903,1,10,9.0,0,0,4,47,861.23,21.0
45,0.0,0,0,405904,0,3,13.0,0,0,0,36,866.07,9.0
40,0.0,0,1,405905,1,17,6.0,1,0,3,13,776.66,19.0
44,0.0,0,1,405906,1,3,14.0,1,0,2,25,748.44,3.0
19,0.0,0,0,405907,0,12,10.0,0,1,0,55,551.77,20.0
25,0.0,0,1,405908,1,17,9.0,0,0,1,46,827.42,9.0
46,0.0,0,0,405909,0,11,0.0,1,0,0,41,968.45,15.0
48,0.0,0,1,405910,1,22,9.0,0,0,3,33,869.57,1.0
50,0.0,0,0,405911,1,29,1.0,1,0,1,19,900.35,12.0
42,0.0,0,1,405912,1,13,19.0,1,0,2,31,796.87,9.0
36,0.0,0,1,405913,1,24,0.0,0,1,1,18,663.72,17.0
37,0.0,0,0,405914,1,5,16.0,1,0,1,52,587.58,20.0
33,0.0,0,0,405915,1,3,2.0,1,0,1,35,775.3,27.0
46,0.0,0,0,405916,0,7,4.0,0,0,2,16,821.14,29.0
37,0.0,0,1,405917,1,12,1.0,0,1,2,21,720.82,20.0
40,0.0,0,1,405918,1,5,1.0,0,0,4,7,846.41,11.0
39,0.0,0,0,405919,1,1,0.0,0,1,3,49,945.41,20.0
36,0.0,0,0,405920,0,15,11.0,1,0,0,8,619.87,11.0
32,0.0,0,1,405921,0,10,17.0,0,1,0,27,599.11,14.0
49,0.0,0,1,405922,1,4,13.0,0,1,4,48,984.13,2.0
46,0.0,0,0,405923,0,7,14.0,1,0,1,56,752.9,29.0
30,0.0,0,0,405924,1,18,4.0,0,1,0,39,662.91,24.0
40,0.0,0,0,405925,1,25,10.0,1,0,1,40,792.54,17.0
46,0.0,0,0,405926,1,22,11.0,0,0,3,8,581.51,26.0
47,0.0,0,1,405927,0,6,18.0,0,0,3,51,806.91,4.0
48,0.0,0,1,405928,1,5,14.0,0,0,1,41,555.14,3.0
33,0.0,0,1,405929,0,13,10.0,0,0,0,9,977.91,21.0
39,0.0,0,1,405930,1,16,16.0,0,0,1,29,607.5,2.0
18,0.0,0,1,405931,1,1,11.0,1,0,1,3,538.44,3.0
49,0.0,0,0,405932,0,12,5.0,0,0,1,7,911.58,13.0
45,0.0,0,0,405933,1,9,4.0,0,1,4,11,945.31,3.0
35,0.0,0,1,405934,1,26,8.0,0,1,2,55,544.94,29.0
41,0.0,0,1,405935,1,22,3.0,0,1,0,42,781.47,27.0
33,0.0,0,0,405936,1,17,19.0,1,0,2,8,718.51,12.0
31,0.0,0,1,405937,0,15,5.0,0,0,2,25,641.78,10.0
45,0.0,0,0,405938,0,11,8.0,1,0,2,55,997.88,12.0
45,0.0,0,1,405939,1,2,17.0,0,1,2,48,559.44,16.0
26,0.0,0,1,405940,1,5,7.0,0,1,0,25,753.92,24.0
47,0.0,0,0,405941,0,6,1.0,0,1,3,20,587.82,15.0
31,0.0,0,0,405942,1,13,12.0,1,0,3,54,616.44,12.0
49,0.0,0,0,405943,1,5,8.0,1,0,1,3,961.3,3.0
48,0.0,0,1,405944,1,27,9.0,0,0,2,33,501.31,3.0
20,0.0,0,0,405945,1,20,12.0,0,0,1,43,502.51,22.0
39,0.0,0,1,405946,1,5,9.0,0,1,0,4,581.13,22.0
44,0.0,0,0,405947,1,11,10.0,1,0,0,36,645.69,1.0
21,0.0,0,0,405948,1,21,10.0,0,0,2,25,994.77,1.0
20,0.0,0,0,405949,1,15,9.0,1,0,2,2,788.33,15.0
30,0.0,0,1,405950,1,18,7.0,0,0,3,18,967.03,30.0
26,0.0,0,0,405951,0,14,16.0,0,0,1,51,611.66,16.0
44,0.0,0,0,405952,1,7,4.0,1,0,1,21,642.03,18.0
28,0.0,0,0,405953,1,19,15.0,1,0,0,34,633.27,13.0
38,0.0,0,0,405954,1,17,6.0,1,0,2,8,639.38,26.0
29,0.0,0,1,405955,0,1,15.0,0,0,2,27,837.29,29.0
48,0.0,0,0,405956,0,7,11.0,0,1,4,10,538.33,17.0
42,0.0,0,1,405957,0,15,1.0,1,0,0,55,805.82,6.0
48,0.0,0,1,405958,1,3,8.0,1,0,3,36,552.89,29.0
37,0.0,0,1,405959,0,5,6.0,0,1,3,38,825.3,3.0
20,0.0,0,1,405960,1,23,2.0,0,1,2,11,596.86,5.0
27,0.0,0,0,405961,0,15,11.0,0,0,0,29,916.71,27.0
49,0.0,0,0,405962,1,5,6.0,1,0,1,30,577.07,23.0
36,0.0,0,0,405963,1,22,17.0,1,0,0,27,984.12,24.0
26,0.0,0,1,405964,0,13,16.0,0,0,1,57,843.61,21.0
42,0.0,0,0,405965,1,26,12.0,0,0,2,22,509.17,23.0
